layer,regime,fold,axis,cosine,test_score_correlation,probe_norm,axis_norm
19,speaker,actor_07_statement_None,lm_raw,0.027140478264663016,0.5032977918408892,109.77173605786864,0.7928027510643005
19,speaker,actor_07_statement_None,lm_norm_weighted,0.02177764390756479,0.522038817908631,109.77173605786864,5.832040309906006
19,speaker,actor_08_statement_None,lm_raw,0.0334428554446959,0.7010359556094874,111.81053228144462,0.7928027510643005
19,speaker,actor_08_statement_None,lm_norm_weighted,0.028613604154569715,0.7270395476857822,111.81053228144462,5.832040309906006
19,speaker,actor_09_statement_None,lm_raw,0.047485211642625175,0.37046650802677855,109.96254420742741,0.7928027510643005
19,speaker,actor_09_statement_None,lm_norm_weighted,0.041985058716880304,0.30406010198989303,109.96254420742741,5.832040309906006
19,speaker,actor_10_statement_None,lm_raw,0.03206536993794636,0.8880180734841802,112.04464074244812,0.7928027510643005
19,speaker,actor_10_statement_None,lm_norm_weighted,0.026542831085070974,0.8725352311281407,112.04464074244812,5.832040309906006
19,speaker,actor_11_statement_None,lm_raw,0.033675382286691286,0.7315727844571932,113.70850919603812,0.7928027510643005
19,speaker,actor_11_statement_None,lm_norm_weighted,0.02821922160148003,0.6717686566758655,113.70850919603812,5.832040309906006
19,speaker,actor_12_statement_None,lm_raw,0.03696936198663722,-0.47772086435023986,109.37774769299575,0.7928027510643005
19,speaker,actor_12_statement_None,lm_norm_weighted,0.031942465793932805,-0.5894773471162048,109.37774769299575,5.832040309906006
19,speaker,actor_13_statement_None,lm_raw,0.035997426217208923,-0.43301759783882093,111.48326831456323,0.7928027510643005
19,speaker,actor_13_statement_None,lm_norm_weighted,0.0313423717948489,-0.515280716253306,111.48326831456323,5.832040309906006
19,speaker,actor_14_statement_None,lm_raw,0.03200686796005871,0.44944307045866133,110.27777786957273,0.7928027510643005
19,speaker,actor_14_statement_None,lm_norm_weighted,0.025428970751885136,0.248345901723072,110.27777786957273,5.832040309906006
19,speaker,actor_15_statement_None,lm_raw,0.038043764937614896,0.27569050053155825,108.97358801209643,0.7928027510643005
19,speaker,actor_15_statement_None,lm_norm_weighted,0.03223762006579437,0.1812516482037746,108.97358801209643,5.832040309906006
19,speaker,actor_16_statement_None,lm_raw,0.027365269810629717,0.0060277412786161454,110.23645565228604,0.7928027510643005
19,speaker,actor_16_statement_None,lm_norm_weighted,0.023430958951020462,0.15038707051801142,110.23645565228604,5.832040309906006
19,speaker,actor_17_statement_None,lm_raw,0.039993581169515444,0.18889914314391076,111.69421415803716,0.7928027510643005
19,speaker,actor_17_statement_None,lm_norm_weighted,0.0355017995544442,0.31179756524109253,111.69421415803716,5.832040309906006
19,speaker,actor_18_statement_None,lm_raw,0.031757957400492524,0.24591407076064806,107.12725811857271,0.7928027510643005
19,speaker,actor_18_statement_None,lm_norm_weighted,0.026434225402176423,0.3238619512193106,107.12725811857271,5.832040309906006
19,speaker,actor_19_statement_None,lm_raw,0.02070590526517404,0.7397697505843268,113.6236296666001,0.7928027510643005
19,speaker,actor_19_statement_None,lm_norm_weighted,0.016222563657342582,0.69642890123528,113.6236296666001,5.832040309906006
19,speaker,actor_20_statement_None,lm_raw,0.034420338182297616,-0.06060764631892864,115.02691550305033,0.7928027510643005
19,speaker,actor_20_statement_None,lm_norm_weighted,0.029862069847563323,-0.10268775283617182,115.02691550305033,5.832040309906006
