endpoint,statement,contrast,left,right,metric,mean,ci_low,ci_high
final_answer,IWW,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.05423553719008267,0.0010330578512396382,0.1080836776859504
final_answer,IWW,delta_A_minus_M,no_attn,no_mlp,accuracy,0.06818181818181812,0.011363636363636354,0.13068181818181812
final_answer,IWW,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.0,-0.07954545454545459,0.07954545454545459
final_answer,IWW,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.04855371900826455,-0.0893627324380166,-0.009039256198347112
final_answer,IWW,delta_M_secondary,no_mlp,clean,accuracy,-0.03977272727272718,-0.09090909090909083,0.005681818181818232
final_answer,MTI,delta_A,no_attn,clean,mean_within_fold_auc,0.03409090909090906,-0.03409090909090906,0.10227272727272729
final_answer,MTI,delta_A,no_attn,clean,pooled_roc_auc,0.003228305785123897,-0.03731921487603307,0.04506714876033058
final_answer,MTI,delta_A,no_attn,clean,accuracy,0.0,-0.05681818181818188,0.05681818181818188
final_answer,MTI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.011363636363636354,-0.05681818181818188,0.09090909090909083
final_answer,MTI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.008006198347107474,-0.05965909090909094,0.04584194214876036
final_answer,MTI,delta_A_minus_M,no_attn,no_mlp,accuracy,-0.03977272727272729,-0.10227272727272729,0.022727272727272707
final_answer,MTI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.022727272727272707,-0.045454545454545414,0.09090909090909094
final_answer,MTI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.011234504132231371,-0.03409090909090906,0.055020015495867686
final_answer,MTI,delta_M_secondary,no_mlp,clean,accuracy,0.03977272727272729,-0.011363636363636354,0.09090909090909094
final_answer,TAI,delta_A,no_attn,clean,mean_within_fold_auc,-0.022727272727272707,-0.06818181818181823,0.022727272727272707
final_answer,TAI,delta_A,no_attn,clean,pooled_roc_auc,0.009426652892561949,-0.02350529442148761,0.03964359504132231
final_answer,TAI,delta_A,no_attn,clean,accuracy,-0.005681818181818232,-0.06818181818181812,0.05681818181818177
final_answer,TAI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,-0.011363636363636354,-0.05710227272727253,0.03409090909090917
final_answer,TAI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.004648760330578483,-0.037190082644628086,0.04533186983471069
final_answer,TAI,delta_A_minus_M,no_attn,no_mlp,accuracy,0.0,-0.0625,0.0625
final_answer,TAI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.011363636363636354,-0.05681818181818188,0.03409090909090917
final_answer,TAI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.004777892561983466,-0.028279958677685957,0.03564049586776863
final_answer,TAI,delta_M_secondary,no_mlp,clean,accuracy,-0.005681818181818232,-0.0625,0.045454545454545525
final_answer,TIE,delta_A,no_attn,clean,mean_within_fold_auc,0.05681818181818177,-0.011363636363636354,0.13636363636363635
final_answer,TIE,delta_A,no_attn,clean,pooled_roc_auc,0.048295454545454586,0.011363636363636354,0.09000516528925628
final_answer,TIE,delta_A,no_attn,clean,accuracy,0.02840909090909094,-0.02840909090909094,0.08522727272727271
final_answer,TIE,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.022727272727272707,-0.05681818181818177,0.10227272727272729
final_answer,TIE,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.03576962809917361,-0.008780991735537147,0.07967458677685946
final_answer,TIE,delta_A_minus_M,no_attn,no_mlp,accuracy,0.017045454545454586,-0.045454545454545414,0.07954545454545459
final_answer,TIE,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.03409090909090906,-0.045454545454545525,0.11363636363636365
final_answer,TIE,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.012525826446280974,-0.03358083677685948,0.0625
final_answer,TIE,delta_M_secondary,no_mlp,clean,accuracy,0.011363636363636354,-0.051136363636363646,0.07386363636363635
final_answer,TSI,delta_A,no_attn,clean,mean_within_fold_auc,0.022727272727272707,-0.03409090909090917,0.09090909090909094
final_answer,TSI,delta_A,no_attn,clean,pooled_roc_auc,0.013300619834710758,-0.023376162190082737,0.05075219524793388
final_answer,TSI,delta_A,no_attn,clean,accuracy,0.02840909090909083,-0.02840909090909094,0.08522727272727271
final_answer,TSI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.06818181818181823,0.0,0.13636363636363635
final_answer,TSI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.034865702479338845,-0.0024535123966941156,0.0774793388429752
final_answer,TSI,delta_A_minus_M,no_attn,no_mlp,accuracy,0.06818181818181812,0.011363636363636354,0.125
final_answer,TSI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.045454545454545525,-0.11363636363636365,0.011363636363636465
final_answer,TSI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.021565082644628086,-0.061596074380165344,0.013429752066115741
final_answer,TSI,delta_M_secondary,no_mlp,clean,accuracy,-0.03977272727272729,-0.09659090909090906,0.011363636363636465
final_answer,WSI,delta_A,no_attn,clean,mean_within_fold_auc,0.022727272727272818,-0.03409090909090917,0.09090909090909094
final_answer,WSI,delta_A,no_attn,clean,pooled_roc_auc,0.05371900826446285,0.013684788223140476,0.09723657024793386
final_answer,WSI,delta_A,no_attn,clean,accuracy,0.07386363636363635,0.011363636363636354,0.14204545454545447
final_answer,WSI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.022727272727272818,-0.03409090909090917,0.09090909090909083
final_answer,WSI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.026472107438016534,-0.015883264462809965,0.0723140495867769
final_answer,WSI,delta_A_minus_M,no_attn,no_mlp,accuracy,0.02840909090909083,-0.02840909090909094,0.08522727272727271
final_answer,WSI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.0,-0.06818181818181812,0.06818181818181812
final_answer,WSI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.02724690082644632,-0.01175103305785119,0.0650826446280991
final_answer,WSI,delta_M_secondary,no_mlp,clean,accuracy,0.045454545454545525,-0.011363636363636354,0.10227272727272729
final_answer,combined,delta_A,no_attn,clean,mean_within_fold_auc,0.02169421487603329,0.003099173553719245,0.04028925619834711
final_answer,combined,delta_A,no_attn,clean,pooled_roc_auc,0.017217275117819897,0.0054852650519090634,0.029018653737791094
final_answer,combined,delta_A,no_attn,clean,accuracy,0.017561983471074405,0.0010330578512396382,0.03409090909090917
final_answer,combined,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.025826446280991844,0.004132231404958775,0.04752066115702469
final_answer,combined,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.023271549074516784,0.00967075016221563,0.036755728775356926
final_answer,combined,delta_A_minus_M,no_attn,no_mlp,accuracy,0.025309917355371914,0.008264462809917439,0.04235537190082639
final_answer,combined,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.004132231404958553,-0.02169421487603318,0.013429752066115741
final_answer,combined,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.006054273956696887,-0.017788978724130818,0.005710792893244974
final_answer,combined,delta_M_secondary,no_mlp,clean,accuracy,-0.007747933884297509,-0.023243801652892526,0.007747933884297509
