endpoint,statement,condition,metric,mean,ci_low,ci_high
block6,TIE,no_mlp,mean_within_fold_auc,0.9090909090909091,0.8522727272727273,0.9659090909090909
block6,TIE,no_mlp,pooled_roc_auc,0.9013429752066116,0.8582128099173554,0.9400858729338842
block6,TIE,no_mlp,accuracy,0.7954545454545454,0.7386363636363636,0.8522727272727273
block6,TSI,clean,mean_within_fold_auc,0.9886363636363636,0.9659090909090909,1.0
block6,TSI,clean,pooled_roc_auc,0.9324638429752066,0.8999225206611571,0.9613894628099173
block6,TSI,clean,accuracy,0.8522727272727273,0.8011363636363636,0.8977272727272727
block6,TSI,no_attn,mean_within_fold_auc,0.9772727272727273,0.9431818181818182,1.0
block6,TSI,no_attn,pooled_roc_auc,0.9204545454545454,0.884165160123967,0.9541580578512396
block6,TSI,no_attn,accuracy,0.8295454545454546,0.7784090909090909,0.8806818181818182
block6,TSI,no_mlp,mean_within_fold_auc,0.9659090909090909,0.9204545454545454,1.0
block6,TSI,no_mlp,pooled_roc_auc,0.9269111570247934,0.893853305785124,0.9575154958677686
block6,TSI,no_mlp,accuracy,0.8409090909090909,0.7897727272727273,0.8920454545454546
block6,WSI,clean,mean_within_fold_auc,0.9318181818181818,0.875,0.9772727272727273
block6,WSI,clean,pooled_roc_auc,0.8841683884297521,0.8381973140495868,0.9258780991735537
block6,WSI,clean,accuracy,0.7897727272727273,0.7329545454545454,0.8409090909090909
block6,WSI,no_attn,mean_within_fold_auc,0.9431818181818182,0.8977272727272727,0.9886363636363636
block6,WSI,no_attn,pooled_roc_auc,0.9457644628099173,0.9128325154958677,0.9735278925619835
block6,WSI,no_attn,accuracy,0.8863636363636364,0.8409090909090909,0.9318181818181818
block6,WSI,no_mlp,mean_within_fold_auc,0.9659090909090909,0.9204545454545454,1.0
block6,WSI,no_mlp,pooled_roc_auc,0.937629132231405,0.9035382231404959,0.9674619059917354
block6,WSI,no_mlp,accuracy,0.8693181818181818,0.8238636363636364,0.9147727272727273
block6,combined,clean,mean_within_fold_auc,0.9328512396694215,0.9152892561983471,0.9493801652892561
block6,combined,clean,pooled_roc_auc,0.9114248941329144,0.8967439201130387,0.9255867779267127
block6,combined,clean,accuracy,0.8331611570247934,0.8135330578512396,0.8517561983471075
block6,combined,no_attn,mean_within_fold_auc,0.9617768595041322,0.9483471074380163,0.9741735537190084
block6,combined,no_attn,pooled_roc_auc,0.941817925688136,0.9284788063059217,0.9541689433781845
block6,combined,no_attn,accuracy,0.8734504132231405,0.8558884297520661,0.890495867768595
block6,combined,no_mlp,mean_within_fold_auc,0.9380165289256198,0.9225206611570248,0.9524793388429752
block6,combined,no_mlp,pooled_roc_auc,0.9223050850351752,0.9086255794942285,0.9352450684294106
block6,combined,no_mlp,accuracy,0.8414256198347108,0.8223140495867769,0.8600206611570248
final_answer,DFA,clean,mean_within_fold_auc,0.8863636363636364,0.8181818181818182,0.9431818181818182
final_answer,DFA,clean,pooled_roc_auc,0.9125774793388429,0.8640237603305785,0.9542871900826446
final_answer,DFA,clean,accuracy,0.8636363636363636,0.8125,0.9090909090909091
final_answer,DFA,no_attn,mean_within_fold_auc,0.9204545454545454,0.8636363636363636,0.9772727272727273
final_answer,DFA,no_attn,pooled_roc_auc,0.9356921487603306,0.8964359504132231,0.9681043388429752
final_answer,DFA,no_attn,accuracy,0.8636363636363636,0.8068181818181818,0.9147727272727273
final_answer,DFA,no_mlp,mean_within_fold_auc,0.9545454545454546,0.9090909090909091,0.9886363636363636
final_answer,DFA,no_mlp,pooled_roc_auc,0.9358212809917356,0.8992736311983471,0.9672004132231405
final_answer,DFA,no_mlp,accuracy,0.8806818181818182,0.8352272727272727,0.9204545454545454
final_answer,IOM,clean,mean_within_fold_auc,0.9090909090909091,0.8409090909090909,0.9659090909090909
final_answer,IOM,clean,pooled_roc_auc,0.9375,0.8991477272727273,0.9683626033057852
final_answer,IOM,clean,accuracy,0.8636363636363636,0.8068181818181818,0.9147727272727273
final_answer,IOM,no_attn,mean_within_fold_auc,0.9090909090909091,0.8409090909090909,0.9659090909090909
final_answer,IOM,no_attn,pooled_roc_auc,0.9182592975206612,0.8693181818181818,0.9584194214876033
final_answer,IOM,no_attn,accuracy,0.8352272727272727,0.7784090909090909,0.8920454545454546
final_answer,IOM,no_mlp,mean_within_fold_auc,0.9090909090909091,0.8409090909090909,0.9659090909090909
final_answer,IOM,no_mlp,pooled_roc_auc,0.9276859504132231,0.8817148760330579,0.9631973140495868
final_answer,IOM,no_mlp,accuracy,0.8352272727272727,0.7727272727272727,0.8920454545454546
final_answer,ITH,clean,mean_within_fold_auc,0.9772727272727273,0.9431818181818182,1.0
