layer,regime,fold,condition,n_train,n_test,n_cal_source,n_cal_target,accuracy,roc_auc,offset_norm,offset_probe_projection,score_shift_mean,raw_intercept
20,joint,actor_01_statement_01,raw,92,4,92,92,0.5,0.0,15.29936542662041,46.90415971828327,0.0,22.938418470153636
20,joint,actor_01_statement_01,source_center_noop,92,4,92,92,0.5,0.0,15.29936542662041,46.90415971828327,0.0,22.938418470153636
20,joint,actor_01_statement_01,independent_center,92,4,92,92,0.0,0.0,15.29936542662041,46.90415971828327,-46.90415971828327,22.938418470153636
20,joint,actor_01_statement_01,independent_rank1,92,4,92,92,0.0,0.0,15.29936542662041,46.90415971828327,-47.88918264500144,22.938418470153636
20,joint,actor_01_statement_02,raw,92,4,92,92,0.5,0.25,15.29936542662041,-28.919261055307413,0.0,-11.49384627993388
20,joint,actor_01_statement_02,source_center_noop,92,4,92,92,0.5,0.25,15.29936542662041,-28.919261055307413,0.0,-11.49384627993388
20,joint,actor_01_statement_02,independent_center,92,4,92,92,0.25,0.25,15.29936542662041,-28.919261055307413,28.919261055307413,-11.49384627993388
20,joint,actor_01_statement_02,independent_rank1,92,4,92,92,0.5,0.5,15.29936542662041,-28.919261055307413,30.27858121140553,-11.49384627993388
20,joint,actor_02_statement_01,raw,92,4,92,92,0.5,0.0,15.305540629798427,52.917971184530714,0.0,11.154844821506558
20,joint,actor_02_statement_01,source_center_noop,92,4,92,92,0.5,0.0,15.305540629798427,52.917971184530714,0.0,11.154844821506558
20,joint,actor_02_statement_01,independent_center,92,4,92,92,0.5,0.0,15.305540629798427,52.917971184530714,-52.917971184530714,11.154844821506558
20,joint,actor_02_statement_01,independent_rank1,92,4,92,92,0.5,0.0,15.305540629798427,52.917971184530714,-54.52371260321307,11.154844821506558
20,joint,actor_02_statement_02,raw,92,4,92,92,0.5,0.5,15.305540629798427,-15.696388472309064,0.0,-11.262526130903083
20,joint,actor_02_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.305540629798427,-15.696388472309064,0.0,-11.262526130903083
20,joint,actor_02_statement_02,independent_center,92,4,92,92,0.5,0.5,15.305540629798427,-15.696388472309064,15.696388472309064,-11.262526130903083
20,joint,actor_02_statement_02,independent_rank1,92,4,92,92,0.5,0.5,15.305540629798427,-15.696388472309064,15.79445425039748,-11.262526130903083
20,joint,actor_03_statement_01,raw,92,4,92,92,0.5,0.0,15.308474995133533,47.31687672274347,0.0,8.036984286702989
20,joint,actor_03_statement_01,source_center_noop,92,4,92,92,0.5,0.0,15.308474995133533,47.31687672274347,0.0,8.036984286702989
20,joint,actor_03_statement_01,independent_center,92,4,92,92,0.25,0.0,15.308474995133533,47.31687672274347,-47.31687672274347,8.036984286702989
20,joint,actor_03_statement_01,independent_rank1,92,4,92,92,0.25,0.25,15.308474995133533,47.31687672274347,-47.41174124216113,8.036984286702989
20,joint,actor_03_statement_02,raw,92,4,92,92,0.5,1.0,15.308474995133533,-41.72948124292152,0.0,-33.04781361850195
20,joint,actor_03_statement_02,source_center_noop,92,4,92,92,0.5,1.0,15.308474995133533,-41.72948124292152,0.0,-33.04781361850195
20,joint,actor_03_statement_02,independent_center,92,4,92,92,1.0,1.0,15.308474995133533,-41.72948124292152,41.72948124292152,-33.04781361850195
20,joint,actor_03_statement_02,independent_rank1,92,4,92,92,1.0,1.0,15.308474995133533,-41.72948124292152,43.38542925843911,-33.04781361850195
20,joint,actor_04_statement_01,raw,92,4,92,92,0.5,0.5,15.30323220758966,40.70562965815064,0.0,9.577481753215746
20,joint,actor_04_statement_01,source_center_noop,92,4,92,92,0.5,0.5,15.30323220758966,40.70562965815064,0.0,9.577481753215746
20,joint,actor_04_statement_01,independent_center,92,4,92,92,0.5,0.5,15.30323220758966,40.70562965815064,-40.70562965815064,9.577481753215746
20,joint,actor_04_statement_01,independent_rank1,92,4,92,92,0.5,0.5,15.30323220758966,40.70562965815064,-41.24341387177117,9.577481753215746
20,joint,actor_04_statement_02,raw,92,4,92,92,0.5,0.5,15.30323220758966,-23.12898302917244,0.0,-8.807070875017612
20,joint,actor_04_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.30323220758966,-23.12898302917244,0.0,-8.807070875017612
20,joint,actor_04_statement_02,independent_center,92,4,92,92,0.75,0.5,15.30323220758966,-23.12898302917244,23.12898302917244,-8.807070875017612
20,joint,actor_04_statement_02,independent_rank1,92,4,92,92,0.75,0.75,15.30323220758966,-23.12898302917244,24.405688153100222,-8.807070875017612
20,joint,actor_05_statement_01,raw,92,4,92,92,0.5,1.0,15.341002032781054,44.0757122480565,0.0,1.613597486820008
20,joint,actor_05_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.341002032781054,44.0757122480565,0.0,1.613597486820008
20,joint,actor_05_statement_01,independent_center,92,4,92,92,0.75,1.0,15.341002032781054,44.0757122480565,-44.0757122480565,1.613597486820008
20,joint,actor_05_statement_01,independent_rank1,92,4,92,92,1.0,1.0,15.341002032781054,44.0757122480565,-41.68831605654768,1.613597486820008
20,joint,actor_05_statement_02,raw,92,4,92,92,0.5,1.0,15.341002032781054,-28.64280138963202,0.0,-10.992231426751307
20,joint,actor_05_statement_02,source_center_noop,92,4,92,92,0.5,1.0,15.341002032781054,-28.64280138963202,0.0,-10.992231426751307
20,joint,actor_05_statement_02,independent_center,92,4,92,92,0.75,1.0,15.341002032781054,-28.64280138963202,28.64280138963202,-10.992231426751307
20,joint,actor_05_statement_02,independent_rank1,92,4,92,92,0.75,0.75,15.341002032781054,-28.64280138963202,29.164380962911338,-10.992231426751307
20,joint,actor_06_statement_01,raw,92,4,92,92,0.5,1.0,15.284983040001807,51.223191938696495,0.0,4.988484882998054
20,joint,actor_06_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.284983040001807,51.223191938696495,0.0,4.988484882998054
20,joint,actor_06_statement_01,independent_center,92,4,92,92,1.0,1.0,15.284983040001807,51.223191938696495,-51.223191938696495,4.988484882998054
20,joint,actor_06_statement_01,independent_rank1,92,4,92,92,1.0,1.0,15.284983040001807,51.223191938696495,-53.03130178939732,4.988484882998054
20,joint,actor_06_statement_02,raw,92,4,92,92,0.5,1.0,15.284983040001807,-35.96159764333801,0.0,-14.4083827243918
20,joint,actor_06_statement_02,source_center_noop,92,4,92,92,0.5,1.0,15.284983040001807,-35.96159764333801,0.0,-14.4083827243918
20,joint,actor_06_statement_02,independent_center,92,4,92,92,0.75,1.0,15.284983040001807,-35.96159764333801,35.96159764333801,-14.4083827243918
20,joint,actor_06_statement_02,independent_rank1,92,4,92,92,1.0,1.0,15.284983040001807,-35.96159764333801,38.34190890437381,-14.4083827243918
20,joint,actor_07_statement_01,raw,92,4,92,92,0.5,0.25,15.321169873250097,43.21272473870758,0.0,6.762989680822966
20,joint,actor_07_statement_01,source_center_noop,92,4,92,92,0.5,0.25,15.321169873250097,43.21272473870758,0.0,6.762989680822966
20,joint,actor_07_statement_01,independent_center,92,4,92,92,0.5,0.25,15.321169873250097,43.21272473870758,-43.21272473870758,6.762989680822966
20,joint,actor_07_statement_01,independent_rank1,92,4,92,92,0.5,0.25,15.321169873250097,43.21272473870758,-42.353711140924304,6.762989680822966
20,joint,actor_07_statement_02,raw,92,4,92,92,0.5,1.0,15.321169873250097,-28.329062546068045,0.0,-8.239781437012102
20,joint,actor_07_statement_02,source_center_noop,92,4,92,92,0.5,1.0,15.321169873250097,-28.329062546068045,0.0,-8.239781437012102
20,joint,actor_07_statement_02,independent_center,92,4,92,92,0.75,1.0,15.321169873250097,-28.329062546068045,28.329062546068045,-8.239781437012102
20,joint,actor_07_statement_02,independent_rank1,92,4,92,92,1.0,1.0,15.321169873250097,-28.329062546068045,28.837371857393375,-8.239781437012102
20,joint,actor_08_statement_01,raw,92,4,92,92,0.5,1.0,15.378176841635636,49.99378045100987,0.0,10.12256866327047
20,joint,actor_08_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.378176841635636,49.99378045100987,0.0,10.12256866327047
20,joint,actor_08_statement_01,independent_center,92,4,92,92,1.0,1.0,15.378176841635636,49.99378045100987,-49.99378045100987,10.12256866327047
20,joint,actor_08_statement_01,independent_rank1,92,4,92,92,1.0,1.0,15.378176841635636,49.99378045100987,-47.02771114713221,10.12256866327047
20,joint,actor_08_statement_02,raw,92,4,92,92,0.5,0.5,15.378176841635636,-18.95504783676759,0.0,-8.43197896429921
20,joint,actor_08_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.378176841635636,-18.95504783676759,0.0,-8.43197896429921
20,joint,actor_08_statement_02,independent_center,92,4,92,92,0.5,0.5,15.378176841635636,-18.95504783676759,18.95504783676759,-8.43197896429921
20,joint,actor_08_statement_02,independent_rank1,92,4,92,92,0.5,0.5,15.378176841635636,-18.95504783676759,14.550318423322048,-8.43197896429921
20,joint,actor_09_statement_01,raw,92,4,92,92,0.5,0.0,15.300487995417532,48.86715749189327,0.0,6.188366404237119
20,joint,actor_09_statement_01,source_center_noop,92,4,92,92,0.5,0.0,15.300487995417532,48.86715749189327,0.0,6.188366404237119
20,joint,actor_09_statement_01,independent_center,92,4,92,92,0.0,0.0,15.300487995417532,48.86715749189327,-48.86715749189327,6.188366404237119
20,joint,actor_09_statement_01,independent_rank1,92,4,92,92,0.0,0.0,15.300487995417532,48.86715749189327,-50.01329090642897,6.188366404237119
20,joint,actor_09_statement_02,raw,92,4,92,92,0.5,0.75,15.300487995417532,-16.040863430199277,0.0,1.0273127847186663
20,joint,actor_09_statement_02,source_center_noop,92,4,92,92,0.5,0.75,15.300487995417532,-16.040863430199277,0.0,1.0273127847186663
20,joint,actor_09_statement_02,independent_center,92,4,92,92,0.5,0.75,15.300487995417532,-16.040863430199277,16.040863430199277,1.0273127847186663
20,joint,actor_09_statement_02,independent_rank1,92,4,92,92,0.5,0.75,15.300487995417532,-16.040863430199277,17.41918491046073,1.0273127847186663
20,joint,actor_10_statement_01,raw,92,4,92,92,0.5,1.0,15.329150500309275,48.06098411621674,0.0,8.103993151998324
20,joint,actor_10_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.329150500309275,48.06098411621674,0.0,8.103993151998324
20,joint,actor_10_statement_01,independent_center,92,4,92,92,0.75,1.0,15.329150500309275,48.06098411621674,-48.06098411621674,8.103993151998324
20,joint,actor_10_statement_01,independent_rank1,92,4,92,92,0.75,1.0,15.329150500309275,48.06098411621674,-49.34880493660391,8.103993151998324
20,joint,actor_10_statement_02,raw,92,4,92,92,0.5,0.25,15.329150500309275,-29.488462211978984,0.0,-6.650154157023621
20,joint,actor_10_statement_02,source_center_noop,92,4,92,92,0.5,0.25,15.329150500309275,-29.488462211978984,0.0,-6.650154157023621
20,joint,actor_10_statement_02,independent_center,92,4,92,92,0.5,0.25,15.329150500309275,-29.488462211978984,29.488462211978984,-6.650154157023621
20,joint,actor_10_statement_02,independent_rank1,92,4,92,92,0.5,0.25,15.329150500309275,-29.488462211978984,26.86872334356973,-6.650154157023621
20,joint,actor_11_statement_01,raw,92,4,92,92,0.5,0.0,15.325866398926403,57.88709693625346,0.0,9.140291067021986
20,joint,actor_11_statement_01,source_center_noop,92,4,92,92,0.5,0.0,15.325866398926403,57.88709693625346,0.0,9.140291067021986
20,joint,actor_11_statement_01,independent_center,92,4,92,92,0.25,0.0,15.325866398926403,57.88709693625346,-57.88709693625346,9.140291067021986
20,joint,actor_11_statement_01,independent_rank1,92,4,92,92,0.25,0.0,15.325866398926403,57.88709693625346,-56.89639024957796,9.140291067021986
20,joint,actor_11_statement_02,raw,92,4,92,92,0.5,0.0,15.325866398926403,-12.874258419811348,0.0,0.6253727637039381
20,joint,actor_11_statement_02,source_center_noop,92,4,92,92,0.5,0.0,15.325866398926403,-12.874258419811348,0.0,0.6253727637039381
20,joint,actor_11_statement_02,independent_center,92,4,92,92,0.0,0.0,15.325866398926403,-12.874258419811348,12.874258419811348,0.6253727637039381
20,joint,actor_11_statement_02,independent_rank1,92,4,92,92,0.25,0.0,15.325866398926403,-12.874258419811348,13.063202708417318,0.6253727637039381
20,joint,actor_12_statement_01,raw,92,4,92,92,0.5,0.75,15.319024982123773,64.80909890747455,0.0,10.654906088602855
20,joint,actor_12_statement_01,source_center_noop,92,4,92,92,0.5,0.75,15.319024982123773,64.80909890747455,0.0,10.654906088602855
20,joint,actor_12_statement_01,independent_center,92,4,92,92,0.75,0.75,15.319024982123773,64.80909890747455,-64.80909890747455,10.654906088602855
20,joint,actor_12_statement_01,independent_rank1,92,4,92,92,0.75,0.75,15.319024982123773,64.80909890747455,-65.80465437383242,10.654906088602855
20,joint,actor_12_statement_02,raw,92,4,92,92,0.5,0.5,15.319024982123773,-22.437776732986155,0.0,-6.037631156091276
20,joint,actor_12_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.319024982123773,-22.437776732986155,0.0,-6.037631156091276
20,joint,actor_12_statement_02,independent_center,92,4,92,92,0.25,0.5,15.319024982123773,-22.437776732986155,22.437776732986155,-6.037631156091276
20,joint,actor_12_statement_02,independent_rank1,92,4,92,92,0.5,0.75,15.319024982123773,-22.437776732986155,21.37187520999885,-6.037631156091276
20,joint,actor_13_statement_01,raw,92,4,92,92,0.5,1.0,15.305291944625365,53.07236924926665,0.0,4.159551844054663
20,joint,actor_13_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.305291944625365,53.07236924926665,0.0,4.159551844054663
20,joint,actor_13_statement_01,independent_center,92,4,92,92,1.0,1.0,15.305291944625365,53.07236924926665,-53.07236924926665,4.159551844054663
20,joint,actor_13_statement_01,independent_rank1,92,4,92,92,1.0,1.0,15.305291944625365,53.07236924926665,-53.323463203422676,4.159551844054663
20,joint,actor_13_statement_02,raw,92,4,92,92,0.5,0.5,15.305291944625365,-44.95173377457466,0.0,-7.110412587228022
20,joint,actor_13_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.305291944625365,-44.95173377457466,0.0,-7.110412587228022
20,joint,actor_13_statement_02,independent_center,92,4,92,92,0.5,0.5,15.305291944625365,-44.95173377457466,44.95173377457466,-7.110412587228022
20,joint,actor_13_statement_02,independent_rank1,92,4,92,92,0.5,0.5,15.305291944625365,-44.95173377457466,46.19719059343759,-7.110412587228022
20,joint,actor_14_statement_01,raw,92,4,92,92,0.5,1.0,15.311903324289299,47.54108895392042,0.0,6.259466994721376
20,joint,actor_14_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.311903324289299,47.54108895392042,0.0,6.259466994721376
20,joint,actor_14_statement_01,independent_center,92,4,92,92,0.75,1.0,15.311903324289299,47.54108895392042,-47.54108895392042,6.259466994721376
20,joint,actor_14_statement_01,independent_rank1,92,4,92,92,0.75,1.0,15.311903324289299,47.54108895392042,-47.46785728081512,6.259466994721376
20,joint,actor_14_statement_02,raw,92,4,92,92,0.5,1.0,15.311903324289299,-19.57879379464065,0.0,-7.043985310938931
20,joint,actor_14_statement_02,source_center_noop,92,4,92,92,0.5,1.0,15.311903324289299,-19.57879379464065,0.0,-7.043985310938931
20,joint,actor_14_statement_02,independent_center,92,4,92,92,0.75,1.0,15.311903324289299,-19.57879379464065,19.57879379464065,-7.043985310938931
20,joint,actor_14_statement_02,independent_rank1,92,4,92,92,0.75,1.0,15.311903324289299,-19.57879379464065,19.631841467355397,-7.043985310938931
20,joint,actor_15_statement_01,raw,92,4,92,92,0.5,1.0,15.361297360668738,46.41350579116976,0.0,5.380507825083725
20,joint,actor_15_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.361297360668738,46.41350579116976,0.0,5.380507825083725
20,joint,actor_15_statement_01,independent_center,92,4,92,92,1.0,1.0,15.361297360668738,46.41350579116976,-46.41350579116976,5.380507825083725
20,joint,actor_15_statement_01,independent_rank1,92,4,92,92,1.0,1.0,15.361297360668738,46.41350579116976,-41.617540385796445,5.380507825083725
20,joint,actor_15_statement_02,raw,92,4,92,92,0.5,0.5,15.361297360668738,-11.00928881000544,0.0,3.756985633221118
20,joint,actor_15_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.361297360668738,-11.00928881000544,0.0,3.756985633221118
20,joint,actor_15_statement_02,independent_center,92,4,92,92,0.25,0.5,15.361297360668738,-11.00928881000544,11.00928881000544,3.756985633221118
20,joint,actor_15_statement_02,independent_rank1,92,4,92,92,0.25,0.5,15.361297360668738,-11.00928881000544,11.778085314201206,3.756985633221118
20,joint,actor_16_statement_01,raw,92,4,92,92,0.5,0.25,15.315764155666795,42.78175782397608,0.0,11.44179674035136
20,joint,actor_16_statement_01,source_center_noop,92,4,92,92,0.5,0.25,15.315764155666795,42.78175782397608,0.0,11.44179674035136
20,joint,actor_16_statement_01,independent_center,92,4,92,92,0.5,0.25,15.315764155666795,42.78175782397608,-42.78175782397608,11.44179674035136
20,joint,actor_16_statement_01,independent_rank1,92,4,92,92,0.25,0.0,15.315764155666795,42.78175782397608,-43.09629231531356,11.44179674035136
20,joint,actor_16_statement_02,raw,92,4,92,92,0.5,0.5,15.315764155666795,-22.776211232345553,0.0,-11.07862936463861
20,joint,actor_16_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.315764155666795,-22.776211232345553,0.0,-11.07862936463861
20,joint,actor_16_statement_02,independent_center,92,4,92,92,0.5,0.5,15.315764155666795,-22.776211232345553,22.776211232345553,-11.07862936463861
20,joint,actor_16_statement_02,independent_rank1,92,4,92,92,0.5,0.5,15.315764155666795,-22.776211232345553,22.38101584080775,-11.07862936463861
20,joint,actor_17_statement_01,raw,92,4,92,92,0.5,0.5,15.311395467865783,53.07729867451677,0.0,10.70375623532847
20,joint,actor_17_statement_01,source_center_noop,92,4,92,92,0.5,0.5,15.311395467865783,53.07729867451677,0.0,10.70375623532847
20,joint,actor_17_statement_01,independent_center,92,4,92,92,0.5,0.5,15.311395467865783,53.07729867451677,-53.07729867451677,10.70375623532847
20,joint,actor_17_statement_01,independent_rank1,92,4,92,92,0.5,0.25,15.311395467865783,53.07729867451677,-51.83154011481614,10.70375623532847
20,joint,actor_17_statement_02,raw,92,4,92,92,0.5,0.5,15.311395467865783,-22.882296578063087,0.0,-13.243943847891694
20,joint,actor_17_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.311395467865783,-22.882296578063087,0.0,-13.243943847891694
20,joint,actor_17_statement_02,independent_center,92,4,92,92,0.5,0.5,15.311395467865783,-22.882296578063087,22.882296578063087,-13.243943847891694
20,joint,actor_17_statement_02,independent_rank1,92,4,92,92,0.75,0.75,15.311395467865783,-22.882296578063087,25.24581985606745,-13.243943847891694
20,joint,actor_18_statement_01,raw,92,4,92,92,0.5,0.25,15.339090933621998,49.34585441291261,0.0,4.226099518018946
20,joint,actor_18_statement_01,source_center_noop,92,4,92,92,0.5,0.25,15.339090933621998,49.34585441291261,0.0,4.226099518018946
20,joint,actor_18_statement_01,independent_center,92,4,92,92,0.25,0.25,15.339090933621998,49.34585441291261,-49.34585441291261,4.226099518018946
20,joint,actor_18_statement_01,independent_rank1,92,4,92,92,0.25,0.5,15.339090933621998,49.34585441291261,-49.13831116693066,4.226099518018946
20,joint,actor_18_statement_02,raw,92,4,92,92,0.75,0.75,15.339090933621998,-40.9585683726055,0.0,-28.234958578992135
20,joint,actor_18_statement_02,source_center_noop,92,4,92,92,0.75,0.75,15.339090933621998,-40.9585683726055,0.0,-28.234958578992135
20,joint,actor_18_statement_02,independent_center,92,4,92,92,0.75,0.75,15.339090933621998,-40.9585683726055,40.9585683726055,-28.234958578992135
20,joint,actor_18_statement_02,independent_rank1,92,4,92,92,0.75,1.0,15.339090933621998,-40.9585683726055,36.46903401012051,-28.234958578992135
20,joint,actor_19_statement_01,raw,92,4,92,92,0.5,1.0,15.273083191493534,48.30746589674933,0.0,0.9174946882873314
20,joint,actor_19_statement_01,source_center_noop,92,4,92,92,0.5,1.0,15.273083191493534,48.30746589674933,0.0,0.9174946882873314
20,joint,actor_19_statement_01,independent_center,92,4,92,92,0.75,1.0,15.273083191493534,48.30746589674933,-48.30746589674933,0.9174946882873314
20,joint,actor_19_statement_01,independent_rank1,92,4,92,92,1.0,1.0,15.273083191493534,48.30746589674933,-50.84465348475026,0.9174946882873314
20,joint,actor_19_statement_02,raw,92,4,92,92,0.5,0.25,15.273083191493534,-32.229622781950596,0.0,-9.854784054930596
20,joint,actor_19_statement_02,source_center_noop,92,4,92,92,0.5,0.25,15.273083191493534,-32.229622781950596,0.0,-9.854784054930596
20,joint,actor_19_statement_02,independent_center,92,4,92,92,0.5,0.25,15.273083191493534,-32.229622781950596,32.229622781950596,-9.854784054930596
20,joint,actor_19_statement_02,independent_rank1,92,4,92,92,0.5,0.25,15.273083191493534,-32.229622781950596,36.23254988052892,-9.854784054930596
20,joint,actor_20_statement_01,raw,92,4,92,92,0.5,0.5,15.33211705126003,39.447677830384634,0.0,10.42220314360793
20,joint,actor_20_statement_01,source_center_noop,92,4,92,92,0.5,0.5,15.33211705126003,39.447677830384634,0.0,10.42220314360793
20,joint,actor_20_statement_01,independent_center,92,4,92,92,0.75,0.5,15.33211705126003,39.447677830384634,-39.447677830384634,10.42220314360793
20,joint,actor_20_statement_01,independent_rank1,92,4,92,92,0.75,0.5,15.33211705126003,39.447677830384634,-39.99197663104169,10.42220314360793
20,joint,actor_20_statement_02,raw,92,4,92,92,0.25,0.0,15.33211705126003,-28.570114496161516,0.0,-5.540900726187372
20,joint,actor_20_statement_02,source_center_noop,92,4,92,92,0.25,0.0,15.33211705126003,-28.570114496161516,0.0,-5.540900726187372
20,joint,actor_20_statement_02,independent_center,92,4,92,92,0.0,0.0,15.33211705126003,-28.570114496161516,28.570114496161516,-5.540900726187372
20,joint,actor_20_statement_02,independent_rank1,92,4,92,92,0.0,0.0,15.33211705126003,-28.570114496161516,25.78783469080231,-5.540900726187372
20,joint,actor_21_statement_01,raw,92,4,92,92,0.5,0.0,15.302034057543201,71.59772303444774,0.0,9.368101320284369
20,joint,actor_21_statement_01,source_center_noop,92,4,92,92,0.5,0.0,15.302034057543201,71.59772303444774,0.0,9.368101320284369
20,joint,actor_21_statement_01,independent_center,92,4,92,92,0.25,0.0,15.302034057543201,71.59772303444774,-71.59772303444774,9.368101320284369
20,joint,actor_21_statement_01,independent_rank1,92,4,92,92,0.25,0.0,15.302034057543201,71.59772303444774,-74.32564908429875,9.368101320284369
20,joint,actor_21_statement_02,raw,92,4,92,92,0.5,1.0,15.302034057543201,-28.63032804047661,0.0,-8.500347327506558
20,joint,actor_21_statement_02,source_center_noop,92,4,92,92,0.5,1.0,15.302034057543201,-28.63032804047661,0.0,-8.500347327506558
20,joint,actor_21_statement_02,independent_center,92,4,92,92,0.5,1.0,15.302034057543201,-28.63032804047661,28.63032804047661,-8.500347327506558
20,joint,actor_21_statement_02,independent_rank1,92,4,92,92,0.75,0.5,15.302034057543201,-28.63032804047661,27.450437956755867,-8.500347327506558
20,joint,actor_22_statement_01,raw,92,4,92,92,0.5,0.25,15.307211300294895,43.229515098022155,0.0,3.7059885052690116
20,joint,actor_22_statement_01,source_center_noop,92,4,92,92,0.5,0.25,15.307211300294895,43.229515098022155,0.0,3.7059885052690116
20,joint,actor_22_statement_01,independent_center,92,4,92,92,0.25,0.25,15.307211300294895,43.229515098022155,-43.229515098022155,3.7059885052690116
20,joint,actor_22_statement_01,independent_rank1,92,4,92,92,0.5,0.5,15.307211300294895,43.229515098022155,-44.81533760454299,3.7059885052690116
20,joint,actor_22_statement_02,raw,92,4,92,92,0.5,1.0,15.307211300294895,-28.531345798348063,0.0,-11.244604353421735
20,joint,actor_22_statement_02,source_center_noop,92,4,92,92,0.5,1.0,15.307211300294895,-28.531345798348063,0.0,-11.244604353421735
20,joint,actor_22_statement_02,independent_center,92,4,92,92,0.75,1.0,15.307211300294895,-28.531345798348063,28.531345798348063,-11.244604353421735
20,joint,actor_22_statement_02,independent_rank1,92,4,92,92,0.5,1.0,15.307211300294895,-28.531345798348063,27.945151052790838,-11.244604353421735
20,joint,actor_23_statement_01,raw,92,4,92,92,0.5,0.5,15.330162069144889,50.53324893973408,0.0,7.765519660617972
20,joint,actor_23_statement_01,source_center_noop,92,4,92,92,0.5,0.5,15.330162069144889,50.53324893973408,0.0,7.765519660617972
20,joint,actor_23_statement_01,independent_center,92,4,92,92,0.25,0.5,15.330162069144889,50.53324893973408,-50.53324893973408,7.765519660617972
20,joint,actor_23_statement_01,independent_rank1,92,4,92,92,0.25,0.5,15.330162069144889,50.53324893973408,-49.646064861578296,7.765519660617972
20,joint,actor_23_statement_02,raw,92,4,92,92,0.5,0.25,15.330162069144889,-27.452761266379326,0.0,-10.756393869924485
20,joint,actor_23_statement_02,source_center_noop,92,4,92,92,0.5,0.25,15.330162069144889,-27.452761266379326,0.0,-10.756393869924485
20,joint,actor_23_statement_02,independent_center,92,4,92,92,0.25,0.25,15.330162069144889,-27.452761266379326,27.452761266379326,-10.756393869924485
20,joint,actor_23_statement_02,independent_rank1,92,4,92,92,0.5,0.0,15.330162069144889,-27.452761266379326,26.225542343456286,-10.756393869924485
20,joint,actor_24_statement_01,raw,92,4,92,92,0.5,0.0,15.322324439652526,25.096905809596578,0.0,4.991612304560452
20,joint,actor_24_statement_01,source_center_noop,92,4,92,92,0.5,0.0,15.322324439652526,25.096905809596578,0.0,4.991612304560452
20,joint,actor_24_statement_01,independent_center,92,4,92,92,0.25,0.0,15.322324439652526,25.096905809596578,-25.096905809596578,4.991612304560452
20,joint,actor_24_statement_01,independent_rank1,92,4,92,92,0.25,0.0,15.322324439652526,25.096905809596578,-25.03993382060186,4.991612304560452
20,joint,actor_24_statement_02,raw,92,4,92,92,0.5,0.5,15.322324439652526,-30.624159828024222,0.0,-14.67216895990914
20,joint,actor_24_statement_02,source_center_noop,92,4,92,92,0.5,0.5,15.322324439652526,-30.624159828024222,0.0,-14.67216895990914
20,joint,actor_24_statement_02,independent_center,92,4,92,92,0.25,0.5,15.322324439652526,-30.624159828024222,30.624159828024222,-14.67216895990914
20,joint,actor_24_statement_02,independent_rank1,92,4,92,92,0.5,0.75,15.322324439652526,-30.624159828024222,30.42724631215376,-14.67216895990914
21,statement,actor_None_statement_01,raw,96,96,96,96,0.5,0.4674479166666667,22.91279994797172,34.06250587979285,0.0,-0.2948584366047174
21,statement,actor_None_statement_01,source_center_noop,96,96,96,96,0.5,0.4674479166666667,22.91279994797172,34.06250587979285,0.0,-0.2948584366047174
21,statement,actor_None_statement_01,transductive_center,96,96,96,96,0.4479166666666667,0.4674479166666667,22.91279994797172,34.06250587979285,-34.06250587979286,-0.2948584366047174
21,statement,actor_None_statement_02,raw,96,96,96,96,0.5,0.609375,22.91279994797172,-34.43531775192979,0.0,-38.746210859837426
21,statement,actor_None_statement_02,source_center_noop,96,96,96,96,0.5,0.609375,22.91279994797172,-34.43531775192979,0.0,-38.746210859837426
21,statement,actor_None_statement_02,transductive_center,96,96,96,96,0.5729166666666666,0.609375,22.91279994797172,-34.43531775192979,34.435317751929794,-38.746210859837426
21,joint,actor_01_statement_01,raw,92,4,92,92,0.5,0.25,22.898243137209104,51.54461310457402,0.0,-6.37238806005384
21,joint,actor_01_statement_01,source_center_noop,92,4,92,92,0.5,0.25,22.898243137209104,51.54461310457402,0.0,-6.37238806005384
21,joint,actor_01_statement_01,independent_center,92,4,92,92,0.5,0.25,22.898243137209104,51.54461310457402,-51.54461310457402,-6.37238806005384
21,joint,actor_01_statement_01,independent_rank1,92,4,92,92,0.5,0.25,22.898243137209104,51.54461310457402,-52.032292062448676,-6.37238806005384
21,joint,actor_01_statement_02,raw,92,4,92,92,0.5,0.5,22.898243137209104,-29.771763223272757,0.0,-32.153633482974776
21,joint,actor_01_statement_02,source_center_noop,92,4,92,92,0.5,0.5,22.898243137209104,-29.771763223272757,0.0,-32.153633482974776
21,joint,actor_01_statement_02,independent_center,92,4,92,92,0.5,0.5,22.898243137209104,-29.771763223272757,29.771763223272757,-32.153633482974776
