position,layer,statement,metric,condition,mean,ci_low,ci_high
answer_final_norm,24,01,mean_within_fold_auc,gap,0.2916666666666667,0.10416666666666663,0.46875000000000006
answer_final_norm,24,01,pooled_roc_auc,within,0.6740451388888888,0.5603298611111112,0.7816948784722221
answer_final_norm,24,01,pooled_roc_auc,cross,0.4908854166666667,0.4131944444444444,0.5703233506944443
answer_final_norm,24,01,pooled_roc_auc,gap,0.18315972222222215,0.04382595486111115,0.3302951388888889
answer_final_norm,24,01,accuracy,within,0.6354166666666666,0.5208333333333334,0.7395833333333334
answer_final_norm,24,01,accuracy,cross,0.5,0.5,0.5
answer_final_norm,24,01,accuracy,gap,0.13541666666666663,0.02083333333333337,0.23958333333333337
answer_final_norm,24,02,mean_within_fold_auc,within,0.6979166666666666,0.5625,0.8333333333333334
answer_final_norm,24,02,mean_within_fold_auc,cross,0.7708333333333334,0.6458333333333334,0.8854166666666666
answer_final_norm,24,02,mean_within_fold_auc,gap,-0.07291666666666674,-0.23958333333333326,0.09375
answer_final_norm,24,02,pooled_roc_auc,within,0.7165798611111112,0.5902777777777778,0.8328993055555556
answer_final_norm,24,02,pooled_roc_auc,cross,0.6223958333333334,0.5460069444444444,0.7139756944444444
answer_final_norm,24,02,pooled_roc_auc,gap,0.09418402777777779,-0.05425347222222221,0.22006293402777766
answer_final_norm,24,02,accuracy,within,0.7083333333333334,0.6041666666666666,0.8125
answer_final_norm,24,02,accuracy,cross,0.5104166666666666,0.5,0.53125
answer_final_norm,24,02,accuracy,gap,0.19791666666666674,0.08333333333333337,0.30208333333333337
answer_final_norm,24,combined,mean_within_fold_auc,within,0.703125,0.609375,0.7916666666666666
answer_final_norm,24,combined,mean_within_fold_auc,cross,0.59375,0.5364583333333334,0.6510416666666666
answer_final_norm,24,combined,mean_within_fold_auc,gap,0.109375,0.00520833333333337,0.21354166666666663
answer_final_norm,24,combined,pooled_roc_auc,within,0.6999782986111112,0.6069878472222222,0.7916666666666666
answer_final_norm,24,combined,pooled_roc_auc,cross,0.5394965277777778,0.5040147569444444,0.5749782986111112
answer_final_norm,24,combined,pooled_roc_auc,gap,0.16048177083333337,0.05783148871527773,0.26052517361111116
answer_final_norm,24,combined,accuracy,within,0.671875,0.5833333333333334,0.7604166666666666
answer_final_norm,24,combined,accuracy,cross,0.5052083333333334,0.5,0.515625
answer_final_norm,24,combined,accuracy,gap,0.16666666666666663,0.07291666666666674,0.25520833333333337
