sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect,reference_source_margin
pair_0052_happy,pair_0052,14,01,01,01,happy,pair_0052_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.171508312225342,-4.161243438720703,-4.161200523376465,-0.010264873504638672,-0.010307788848876953,4.291534423828125e-05,-4.267459869384766
pair_0052_happy,pair_0052,14,01,01,01,happy,pair_0052_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.171508312225342,-4.161243438720703,-4.176743507385254,-0.010264873504638672,0.005235195159912109,-0.015500068664550781,-4.267459869384766
pair_0052_happy,pair_0052,14,01,01,01,happy,pair_0052_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.171508312225342,-4.161243438720703,-4.267462253570557,-0.010264873504638672,0.09595394134521484,-0.10621881484985352,-4.267459869384766
pair_0052_sad,pair_0052,14,01,01,01,sad,pair_0052_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.786404132843018,-4.817407131195068,-4.83261251449585,-0.03100299835205078,-0.04620838165283203,0.01520538330078125,-4.835037708282471
pair_0052_sad,pair_0052,14,01,01,01,sad,pair_0052_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.786404132843018,-4.817407131195068,-4.82206916809082,-0.03100299835205078,-0.035665035247802734,0.004662036895751953,-4.835037708282471
pair_0052_sad,pair_0052,14,01,01,01,sad,pair_0052_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.786404132843018,-4.817407131195068,-4.817279815673828,-0.03100299835205078,-0.030875682830810547,-0.00012731552124023438,-4.835037708282471
pair_0052_sad,pair_0052,14,01,01,01,sad,pair_0052_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.786404132843018,-4.817407131195068,-4.821934700012207,-0.03100299835205078,-0.03553056716918945,0.004527568817138672,-4.835037708282471
pair_0052_sad,pair_0052,14,01,01,01,sad,pair_0052_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.786404132843018,-4.817407131195068,-4.8350419998168945,-0.03100299835205078,-0.04863786697387695,0.017634868621826172,-4.835037708282471
pair_0053_happy,pair_0053,14,01,02,01,happy,pair_0053_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.112044811248779,-4.207479476928711,-4.068620204925537,0.09543466567993164,-0.04342460632324219,0.13885927200317383,-4.071903705596924
pair_0053_happy,pair_0053,14,01,02,01,happy,pair_0053_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.112044811248779,-4.207479476928711,-4.212493896484375,0.09543466567993164,0.1004490852355957,-0.0050144195556640625,-4.071903705596924
pair_0053_happy,pair_0053,14,01,02,01,happy,pair_0053_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.112044811248779,-4.207479476928711,-4.207468032836914,0.09543466567993164,0.09542322158813477,1.1444091796875e-05,-4.071903705596924
pair_0053_happy,pair_0053,14,01,02,01,happy,pair_0053_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.112044811248779,-4.207479476928711,-4.212487697601318,0.09543466567993164,0.10044288635253906,-0.005008220672607422,-4.071903705596924
pair_0053_happy,pair_0053,14,01,02,01,happy,pair_0053_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.112044811248779,-4.207479476928711,-4.071902751922607,0.09543466567993164,-0.040142059326171875,0.13557672500610352,-4.071903705596924
pair_0053_sad,pair_0053,14,01,02,01,sad,pair_0053_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.676085948944092,-4.569714546203613,-4.731095790863037,0.10637140274047852,-0.05500984191894531,0.16138124465942383,-4.725486755371094
pair_0053_sad,pair_0053,14,01,02,01,sad,pair_0053_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.676085948944092,-4.569714546203613,-4.556023597717285,0.10637140274047852,0.12006235122680664,-0.013690948486328125,-4.725486755371094
pair_0053_sad,pair_0053,14,01,02,01,sad,pair_0053_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.676085948944092,-4.569714546203613,-4.569622993469238,0.10637140274047852,0.10646295547485352,-9.1552734375e-05,-4.725486755371094
pair_0053_sad,pair_0053,14,01,02,01,sad,pair_0053_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.676085948944092,-4.569714546203613,-4.555911064147949,0.10637140274047852,0.12017488479614258,-0.013803482055664062,-4.725486755371094
pair_0053_sad,pair_0053,14,01,02,01,sad,pair_0053_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.676085948944092,-4.569714546203613,-4.72548770904541,0.10637140274047852,-0.04940176010131836,0.15577316284179688,-4.725486755371094
pair_0054_happy,pair_0054,14,02,01,01,happy,pair_0054_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5748958587646484,-3.6116995811462402,-3.458961009979248,0.0368037223815918,-0.11593484878540039,0.1527385711669922,-3.472555637359619
pair_0054_happy,pair_0054,14,02,01,01,happy,pair_0054_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5748958587646484,-3.6116995811462402,-3.6221635341644287,0.0368037223815918,0.04726767539978027,-0.010463953018188477,-3.472555637359619
pair_0054_happy,pair_0054,14,02,01,01,happy,pair_0054_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5748958587646484,-3.6116995811462402,-3.61171817779541,0.0368037223815918,0.03682231903076172,-1.8596649169921875e-05,-3.472555637359619
pair_0054_happy,pair_0054,14,02,01,01,happy,pair_0054_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5748958587646484,-3.6116995811462402,-3.6221394538879395,0.0368037223815918,0.047243595123291016,-0.010439872741699219,-3.472555637359619
pair_0054_happy,pair_0054,14,02,01,01,happy,pair_0054_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5748958587646484,-3.6116995811462402,-3.472555637359619,0.0368037223815918,-0.1023402214050293,0.1391439437866211,-3.472555637359619
pair_0054_sad,pair_0054,14,02,01,01,sad,pair_0054_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.768885374069214,-3.7494192123413086,-3.89802622795105,0.019466161727905273,-0.12914085388183594,0.1486070156097412,-3.886117458343506
pair_0054_sad,pair_0054,14,02,01,01,sad,pair_0054_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.768885374069214,-3.7494192123413086,-3.758758306503296,0.019466161727905273,0.010127067565917969,0.009339094161987305,-3.886117458343506
pair_0054_sad,pair_0054,14,02,01,01,sad,pair_0054_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.768885374069214,-3.7494192123413086,-3.749443292617798,0.019466161727905273,0.019442081451416016,2.4080276489257812e-05,-3.886117458343506
pair_0054_sad,pair_0054,14,02,01,01,sad,pair_0054_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.768885374069214,-3.7494192123413086,-3.7588093280792236,0.019466161727905273,0.010076045989990234,0.009390115737915039,-3.886117458343506
pair_0054_sad,pair_0054,14,02,01,01,sad,pair_0054_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.768885374069214,-3.7494192123413086,-3.8861188888549805,0.019466161727905273,-0.1172335147857666,0.13669967651367188,-3.886117458343506
pair_0055_happy,pair_0055,14,02,02,01,happy,pair_0055_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.3426270484924316,-3.5281014442443848,-3.2260425090789795,0.18547439575195312,-0.11658453941345215,0.3020589351654053,-3.2218852043151855
pair_0055_happy,pair_0055,14,02,02,01,happy,pair_0055_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.3426270484924316,-3.5281014442443848,-3.5069713592529297,0.18547439575195312,0.16434431076049805,0.021130084991455078,-3.2218852043151855
pair_0055_happy,pair_0055,14,02,02,01,happy,pair_0055_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.3426270484924316,-3.5281014442443848,-3.5280814170837402,0.18547439575195312,0.1854543685913086,2.002716064453125e-05,-3.2218852043151855
pair_0055_happy,pair_0055,14,02,02,01,happy,pair_0055_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.3426270484924316,-3.5281014442443848,-3.5069332122802734,0.18547439575195312,0.1643061637878418,0.021168231964111328,-3.2218852043151855
pair_0055_happy,pair_0055,14,02,02,01,happy,pair_0055_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.3426270484924316,-3.5281014442443848,-3.221885919570923,0.18547439575195312,-0.12074112892150879,0.3062155246734619,-3.2218852043151855
pair_0055_sad,pair_0055,14,02,02,01,sad,pair_0055_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8608345985412598,-3.674555778503418,-3.8568708896636963,0.1862788200378418,0.0039637088775634766,0.18231511116027832,-3.8638429641723633
pair_0055_sad,pair_0055,14,02,02,01,sad,pair_0055_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8608345985412598,-3.674555778503418,-3.692958116531372,0.1862788200378418,0.1678764820098877,0.0184023380279541,-3.8638429641723633
pair_0055_sad,pair_0055,14,02,02,01,sad,pair_0055_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8608345985412598,-3.674555778503418,-3.6743006706237793,0.1862788200378418,0.18653392791748047,-0.0002551078796386719,-3.8638429641723633
pair_0055_sad,pair_0055,14,02,02,01,sad,pair_0055_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8608345985412598,-3.674555778503418,-3.6927330493927,0.1862788200378418,0.16810154914855957,0.018177270889282227,-3.8638429641723633
pair_0055_sad,pair_0055,14,02,02,01,sad,pair_0055_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.8608345985412598,-3.674555778503418,-3.863842487335205,0.1862788200378418,-0.0030078887939453125,0.1892867088317871,-3.8638429641723633
pair_0056_happy,pair_0056,15,01,01,01,happy,pair_0056_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.230840682983398,-4.03121280670166,-4.113583564758301,-0.19962787628173828,-0.11725711822509766,-0.08237075805664062,-4.110747337341309
pair_0056_happy,pair_0056,15,01,01,01,happy,pair_0056_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.230840682983398,-4.03121280670166,-4.02754545211792,-0.19962787628173828,-0.20329523086547852,0.0036673545837402344,-4.110747337341309
pair_0056_happy,pair_0056,15,01,01,01,happy,pair_0056_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.230840682983398,-4.03121280670166,-4.0310516357421875,-0.19962787628173828,-0.19978904724121094,0.00016117095947265625,-4.110747337341309
pair_0056_happy,pair_0056,15,01,01,01,happy,pair_0056_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.230840682983398,-4.03121280670166,-4.0273637771606445,-0.19962787628173828,-0.2034769058227539,0.003849029541015625,-4.110747337341309
pair_0056_happy,pair_0056,15,01,01,01,happy,pair_0056_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.230840682983398,-4.03121280670166,-4.110748767852783,-0.19962787628173828,-0.12009191513061523,-0.07953596115112305,-4.110747337341309
pair_0056_sad,pair_0056,15,01,01,01,sad,pair_0056_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.936347484588623,-4.121422290802002,-3.9706387519836426,-0.1850748062133789,-0.03429126739501953,-0.15078353881835938,-3.9659976959228516
pair_0056_sad,pair_0056,15,01,01,01,sad,pair_0056_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.936347484588623,-4.121422290802002,-4.11985969543457,-0.1850748062133789,-0.18351221084594727,-0.0015625953674316406,-3.9659976959228516
pair_0056_sad,pair_0056,15,01,01,01,sad,pair_0056_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.936347484588623,-4.121422290802002,-4.121486663818359,-0.1850748062133789,-0.18513917922973633,6.437301635742188e-05,-3.9659976959228516
pair_0056_sad,pair_0056,15,01,01,01,sad,pair_0056_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.936347484588623,-4.121422290802002,-4.119921684265137,-0.1850748062133789,-0.18357419967651367,-0.0015006065368652344,-3.9659976959228516
pair_0056_sad,pair_0056,15,01,01,01,sad,pair_0056_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.936347484588623,-4.121422290802002,-3.9659955501556396,-0.1850748062133789,-0.0296480655670166,-0.1554267406463623,-3.9659976959228516
pair_0057_happy,pair_0057,15,01,02,01,happy,pair_0057_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.441137313842773,-4.458919048309326,-4.424574851989746,0.017781734466552734,-0.016562461853027344,0.03434419631958008,-4.42642879486084
pair_0057_happy,pair_0057,15,01,02,01,happy,pair_0057_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.441137313842773,-4.458919048309326,-4.458504676818848,0.017781734466552734,0.01736736297607422,0.0004143714904785156,-4.42642879486084
pair_0057_happy,pair_0057,15,01,02,01,happy,pair_0057_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.441137313842773,-4.458919048309326,-4.458935737609863,0.017781734466552734,0.017798423767089844,-1.6689300537109375e-05,-4.42642879486084
pair_0057_happy,pair_0057,15,01,02,01,happy,pair_0057_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.441137313842773,-4.458919048309326,-4.458530426025391,0.017781734466552734,0.017393112182617188,0.0003886222839355469,-4.42642879486084
pair_0057_happy,pair_0057,15,01,02,01,happy,pair_0057_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.441137313842773,-4.458919048309326,-4.426427841186523,0.017781734466552734,-0.01470947265625,0.032491207122802734,-4.42642879486084
pair_0057_sad,pair_0057,15,01,02,01,sad,pair_0057_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.258543014526367,-4.245214462280273,-4.34576416015625,0.01332855224609375,-0.08722114562988281,0.10054969787597656,-4.337488651275635
pair_0057_sad,pair_0057,15,01,02,01,sad,pair_0057_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.258543014526367,-4.245214462280273,-4.245935440063477,0.01332855224609375,0.012607574462890625,0.000720977783203125,-4.337488651275635
pair_0057_sad,pair_0057,15,01,02,01,sad,pair_0057_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.258543014526367,-4.245214462280273,-4.245138168334961,0.01332855224609375,0.01340484619140625,-7.62939453125e-05,-4.337488651275635
pair_0057_sad,pair_0057,15,01,02,01,sad,pair_0057_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.258543014526367,-4.245214462280273,-4.245851039886475,0.01332855224609375,0.012691974639892578,0.0006365776062011719,-4.337488651275635
pair_0057_sad,pair_0057,15,01,02,01,sad,pair_0057_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.258543014526367,-4.245214462280273,-4.337489128112793,0.01332855224609375,-0.07894611358642578,0.09227466583251953,-4.337488651275635
pair_0058_happy,pair_0058,15,02,01,01,happy,pair_0058_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.800013780593872,-3.7979488372802734,-3.795041561126709,-0.002064943313598633,-0.004972219467163086,0.002907276153564453,-3.8012993335723877
pair_0058_happy,pair_0058,15,02,01,01,happy,pair_0058_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.800013780593872,-3.7979488372802734,-3.812804698944092,-0.002064943313598633,0.012790918350219727,-0.01485586166381836,-3.8012993335723877
pair_0058_happy,pair_0058,15,02,01,01,happy,pair_0058_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.800013780593872,-3.7979488372802734,-3.797855854034424,-0.002064943313598633,-0.002157926559448242,9.298324584960938e-05,-3.8012993335723877
pair_0058_happy,pair_0058,15,02,01,01,happy,pair_0058_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.800013780593872,-3.7979488372802734,-3.812714099884033,-0.002064943313598633,0.012700319290161133,-0.014765262603759766,-3.8012993335723877
pair_0058_happy,pair_0058,15,02,01,01,happy,pair_0058_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.800013780593872,-3.7979488372802734,-3.8012990951538086,-0.002064943313598633,0.0012853145599365234,-0.0033502578735351562,-3.8012993335723877
pair_0058_sad,pair_0058,15,02,01,01,sad,pair_0058_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.390519142150879,-3.3902595043182373,-3.3489928245544434,0.00025963783264160156,0.04152631759643555,-0.041266679763793945,-3.347053050994873
pair_0058_sad,pair_0058,15,02,01,01,sad,pair_0058_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.390519142150879,-3.3902595043182373,-3.385084390640259,0.00025963783264160156,0.005434751510620117,-0.005175113677978516,-3.347053050994873
pair_0058_sad,pair_0058,15,02,01,01,sad,pair_0058_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.390519142150879,-3.3902595043182373,-3.3902318477630615,0.00025963783264160156,0.0002872943878173828,-2.765655517578125e-05,-3.347053050994873
pair_0058_sad,pair_0058,15,02,01,01,sad,pair_0058_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.390519142150879,-3.3902595043182373,-3.3850455284118652,0.00025963783264160156,0.005473613739013672,-0.00521397590637207,-3.347053050994873
pair_0058_sad,pair_0058,15,02,01,01,sad,pair_0058_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.390519142150879,-3.3902595043182373,-3.3470511436462402,0.00025963783264160156,0.04346799850463867,-0.04320836067199707,-3.347053050994873
pair_0059_happy,pair_0059,15,02,02,01,happy,pair_0059_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5927512645721436,-3.7416224479675293,-3.900325298309326,0.14887118339538574,0.3075740337371826,-0.15870285034179688,-3.8826303482055664
pair_0059_happy,pair_0059,15,02,02,01,happy,pair_0059_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5927512645721436,-3.7416224479675293,-3.7166812419891357,0.14887118339538574,0.12392997741699219,0.024941205978393555,-3.8826303482055664
pair_0059_happy,pair_0059,15,02,02,01,happy,pair_0059_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5927512645721436,-3.7416224479675293,-3.7415859699249268,0.14887118339538574,0.1488347053527832,3.647804260253906e-05,-3.8826303482055664
pair_0059_happy,pair_0059,15,02,02,01,happy,pair_0059_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5927512645721436,-3.7416224479675293,-3.7166216373443604,0.14887118339538574,0.1238703727722168,0.025000810623168945,-3.8826303482055664
pair_0059_happy,pair_0059,15,02,02,01,happy,pair_0059_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-3.5927512645721436,-3.7416224479675293,-3.882629156112671,0.14887118339538574,0.28987789154052734,-0.1410067081451416,-3.8826303482055664
pair_0059_sad,pair_0059,15,02,02,01,sad,pair_0059_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.272625923156738,-4.128354549407959,-3.868910551071167,0.1442713737487793,0.4037153720855713,-0.259443998336792,-3.878976821899414
pair_0059_sad,pair_0059,15,02,02,01,sad,pair_0059_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.272625923156738,-4.128354549407959,-4.13461971282959,0.1442713737487793,0.13800621032714844,0.006265163421630859,-3.878976821899414
pair_0059_sad,pair_0059,15,02,02,01,sad,pair_0059_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.272625923156738,-4.128354549407959,-4.12843132019043,0.1442713737487793,0.1441946029663086,7.677078247070312e-05,-3.878976821899414
pair_0059_sad,pair_0059,15,02,02,01,sad,pair_0059_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.272625923156738,-4.128354549407959,-4.134683609008789,0.1442713737487793,0.13794231414794922,0.006329059600830078,-3.878976821899414
pair_0059_sad,pair_0059,15,02,02,01,sad,pair_0059_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.272625923156738,-4.128354549407959,-3.878979206085205,0.1442713737487793,0.3936467170715332,-0.2493753433227539,-3.878976821899414
pair_0060_happy,pair_0060,16,01,01,01,happy,pair_0060_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.752762794494629,-4.84613037109375,-4.7390031814575195,0.0933675765991211,-0.013759613037109375,0.10712718963623047,-4.738136291503906
pair_0060_happy,pair_0060,16,01,01,01,happy,pair_0060_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.752762794494629,-4.84613037109375,-4.844581604003906,0.0933675765991211,0.09181880950927734,0.00154876708984375,-4.738136291503906
pair_0060_happy,pair_0060,16,01,01,01,happy,pair_0060_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.752762794494629,-4.84613037109375,-4.846236228942871,0.0933675765991211,0.09347343444824219,-0.00010585784912109375,-4.738136291503906
pair_0060_happy,pair_0060,16,01,01,01,happy,pair_0060_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.752762794494629,-4.84613037109375,-4.844687461853027,0.0933675765991211,0.09192466735839844,0.0014429092407226562,-4.738136291503906
pair_0060_happy,pair_0060,16,01,01,01,happy,pair_0060_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.752762794494629,-4.84613037109375,-4.73813533782959,0.0933675765991211,-0.014627456665039062,0.10799503326416016,-4.738136291503906
pair_0060_sad,pair_0060,16,01,01,01,sad,pair_0060_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.683334827423096,-4.596906661987305,-4.6860127449035645,0.08642816543579102,-0.00267791748046875,0.08910608291625977,-4.687539577484131
pair_0060_sad,pair_0060,16,01,01,01,sad,pair_0060_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.683334827423096,-4.596906661987305,-4.603042125701904,0.08642816543579102,0.0802927017211914,0.006135463714599609,-4.687539577484131
pair_0060_sad,pair_0060,16,01,01,01,sad,pair_0060_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.683334827423096,-4.596906661987305,-4.596834182739258,0.08642816543579102,0.08650064468383789,-7.2479248046875e-05,-4.687539577484131
pair_0060_sad,pair_0060,16,01,01,01,sad,pair_0060_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.683334827423096,-4.596906661987305,-4.602971076965332,0.08642816543579102,0.08036375045776367,0.006064414978027344,-4.687539577484131
pair_0060_sad,pair_0060,16,01,01,01,sad,pair_0060_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.683334827423096,-4.596906661987305,-4.687541484832764,0.08642816543579102,-0.004206657409667969,0.09063482284545898,-4.687539577484131
pair_0061_happy,pair_0061,16,01,02,01,happy,pair_0061_sad,-1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.656552314758301,-4.779184818267822,-4.697682857513428,0.12263250350952148,0.04113054275512695,0.08150196075439453,-4.682952404022217
pair_0061_happy,pair_0061,16,01,02,01,happy,pair_0061_sad,-1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.656552314758301,-4.779184818267822,-4.769101142883301,0.12263250350952148,0.112548828125,0.010083675384521484,-4.682952404022217
pair_0061_happy,pair_0061,16,01,02,01,happy,pair_0061_sad,-1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.656552314758301,-4.779184818267822,-4.779306888580322,0.12263250350952148,0.12275457382202148,-0.0001220703125,-4.682952404022217
pair_0061_happy,pair_0061,16,01,02,01,happy,pair_0061_sad,-1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.656552314758301,-4.779184818267822,-4.769205093383789,0.12263250350952148,0.11265277862548828,0.009979724884033203,-4.682952404022217
pair_0061_happy,pair_0061,16,01,02,01,happy,pair_0061_sad,-1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.656552314758301,-4.779184818267822,-4.682952880859375,0.12263250350952148,0.02640056610107422,0.09623193740844727,-4.682952404022217
pair_0061_sad,pair_0061,16,01,02,01,sad,pair_0061_happy,1,edge_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.103060722351074,-3.9733777046203613,-4.060547351837158,0.1296830177307129,0.042513370513916016,0.08716964721679688,-4.089417457580566
pair_0061_sad,pair_0061,16,01,02,01,sad,pair_0061_happy,1,edge_audio_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.103060722351074,-3.9733777046203613,-3.9977927207946777,0.1296830177307129,0.10526800155639648,0.024415016174316406,-4.089417457580566
pair_0061_sad,pair_0061,16,01,02,01,sad,pair_0061_happy,1,edge_end_marker_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.103060722351074,-3.9733777046203613,-3.9732284545898438,0.1296830177307129,0.12983226776123047,-0.00014925003051757812,-4.089417457580566
pair_0061_sad,pair_0061,16,01,02,01,sad,pair_0061_happy,1,edge_non_decision_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.103060722351074,-3.9733777046203613,-3.9976611137390137,0.1296830177307129,0.10539960861206055,0.024283409118652344,-4.089417457580566
pair_0061_sad,pair_0061,16,01,02,01,sad,pair_0061_happy,1,edge_all_joint,audio_v_edge,"[18, 19, 20, 21, 22, 23]",-4.103060722351074,-3.9733777046203613,-4.089418411254883,0.1296830177307129,0.013642311096191406,0.11604070663452148,-4.089417457580566
