condition,actor,pair_id,statement,repetition,happy_margin,sad_margin,happy_shift,sad_shift,pair_separation,delta_pair_separation,common_shift
center_19,24,pair_0092,01,01,-4.109261512756348,-4.712125301361084,-0.011857032775878906,-0.006605625152587891,0.6028637886047363,-0.005251407623291016,-0.009231328964233398
center_19,24,pair_0093,01,02,-4.198348522186279,-4.608918190002441,-0.014202594757080078,-0.014880657196044922,0.4105696678161621,0.0006780624389648438,-0.0145416259765625
center_19,24,pair_0094,02,01,-3.7075257301330566,-3.623386859893799,0.011928319931030273,0.006243228912353516,-0.08413887023925781,0.005685091018676758,0.009085774421691895
center_19,24,pair_0095,02,02,-3.7270150184631348,-3.60770845413208,0.016407251358032227,0.018723249435424805,-0.11930656433105469,-0.002315998077392578,0.017565250396728516
center_23,01,pair_0000,01,01,-4.408288955688477,-4.293881893157959,0.18337678909301758,0.1786022186279297,-0.11440706253051758,0.004774570465087891,0.18098950386047363
center_23,01,pair_0001,01,02,-4.616937160491943,-4.631165027618408,0.18146467208862305,0.18281316757202148,0.014227867126464844,-0.0013484954833984375,0.18213891983032227
center_23,01,pair_0002,02,01,-3.7859280109405518,-4.19497537612915,-0.2513399124145508,-0.25304675102233887,0.40904736518859863,0.001706838607788086,-0.2521933317184448
center_23,01,pair_0003,02,02,-3.7544260025024414,-3.8545665740966797,-0.2492220401763916,-0.2506699562072754,0.10014057159423828,0.001447916030883789,-0.2499459981918335
center_23,02,pair_0004,01,01,-4.080255031585693,-4.6825971603393555,0.18282365798950195,0.18563175201416016,0.6023421287536621,-0.002808094024658203,0.18422770500183105
center_23,02,pair_0005,01,02,-4.290879249572754,-4.514479160308838,0.18410205841064453,0.1827545166015625,0.22359991073608398,0.0013475418090820312,0.18342828750610352
center_23,02,pair_0006,02,01,-3.7615303993225098,-4.020569801330566,-0.252122163772583,-0.24553489685058594,0.25903940200805664,-0.00658726692199707,-0.24882853031158447
center_23,02,pair_0007,02,02,-3.661677360534668,-3.7313790321350098,-0.2536609172821045,-0.2502279281616211,0.0697016716003418,-0.0034329891204833984,-0.2519444227218628
center_23,03,pair_0008,01,01,-4.523072242736816,-4.403632164001465,0.17600154876708984,0.1810765266418457,-0.11944007873535156,-0.005074977874755859,0.17853903770446777
center_23,03,pair_0009,01,02,-4.540520668029785,-4.196256637573242,0.1782999038696289,0.18106365203857422,-0.34426403045654297,-0.0027637481689453125,0.17968177795410156
center_23,03,pair_0010,02,01,-3.9473140239715576,-3.619145393371582,-0.25236988067626953,-0.2492051124572754,-0.3281686305999756,-0.0031647682189941406,-0.25078749656677246
center_23,03,pair_0011,02,02,-3.775557518005371,-3.584578037261963,-0.2506446838378906,-0.2531273365020752,-0.1909794807434082,0.0024826526641845703,-0.2518860101699829
center_23,04,pair_0012,01,01,-4.420068740844727,-4.684226989746094,0.18265438079833984,0.18253278732299805,0.2641582489013672,0.00012159347534179688,0.18259358406066895
center_23,04,pair_0013,01,02,-4.390973091125488,-4.421632766723633,0.17861652374267578,0.18268823623657227,0.03065967559814453,-0.004071712493896484,0.18065237998962402
center_23,04,pair_0014,02,01,-3.8544280529022217,-3.8246054649353027,-0.2508690357208252,-0.254227876663208,-0.029822587966918945,0.0033588409423828125,-0.2525484561920166
center_23,04,pair_0015,02,02,-3.629032850265503,-4.0558271408081055,-0.24536490440368652,-0.24727082252502441,0.42679429054260254,0.0019059181213378906,-0.24631786346435547
center_23,05,pair_0016,01,01,-4.3753437995910645,-4.012890815734863,0.18202924728393555,0.18378782272338867,-0.36245298385620117,-0.001758575439453125,0.1829085350036621
center_23,05,pair_0017,01,02,-4.20542573928833,-4.375234603881836,0.1777358055114746,0.18373346328735352,0.16980886459350586,-0.005997657775878906,0.18073463439941406
center_23,05,pair_0018,02,01,-3.5393080711364746,-3.7319226264953613,-0.2525975704193115,-0.2507922649383545,0.19261455535888672,-0.0018053054809570312,-0.251694917678833
center_23,05,pair_0019,02,02,-3.7274081707000732,-3.535451650619507,-0.2518587112426758,-0.24860692024230957,-0.1919565200805664,-0.003251791000366211,-0.2502328157424927
center_23,06,pair_0020,01,01,-4.032245635986328,-4.342617511749268,0.18241119384765625,0.1815047264099121,0.31037187576293945,0.0009064674377441406,0.18195796012878418
center_23,06,pair_0021,01,02,-4.079670429229736,-4.4336652755737305,0.1763162612915039,0.1806201934814453,0.35399484634399414,-0.004303932189941406,0.1784682273864746
center_23,06,pair_0022,02,01,-3.8523504734039307,-3.7134807109832764,-0.25020289421081543,-0.24844050407409668,-0.1388697624206543,-0.00176239013671875,-0.24932169914245605
center_23,06,pair_0023,02,02,-3.7102179527282715,-3.9100522994995117,-0.2529120445251465,-0.2549002170562744,0.19983434677124023,0.0019881725311279297,-0.25390613079071045
center_23,07,pair_0024,01,01,-4.201533317565918,-3.9835360050201416,0.1831502914428711,0.1836850643157959,-0.21799731254577637,-0.0005347728729248047,0.1834176778793335
center_23,07,pair_0025,01,02,-4.4234514236450195,-4.516532897949219,0.18061256408691406,0.18001127243041992,0.09308147430419922,0.0006012916564941406,0.180311918258667
center_23,07,pair_0026,02,01,-4.0212202072143555,-3.878157138824463,-0.24116921424865723,-0.24729037284851074,-0.14306306838989258,0.006121158599853516,-0.24422979354858398
center_23,07,pair_0027,02,02,-4.0212202072143555,-3.8200273513793945,-0.24116921424865723,-0.2505147457122803,-0.20119285583496094,0.009345531463623047,-0.24584197998046875
center_23,08,pair_0028,01,01,-3.684053421020508,-4.846988201141357,0.1891005039215088,0.18944692611694336,1.1629347801208496,-0.0003464221954345703,0.18927371501922607
center_23,08,pair_0029,01,02,-4.338937759399414,-4.1122145652771,0.18602752685546875,0.17846250534057617,-0.22672319412231445,0.007565021514892578,0.18224501609802246
center_23,08,pair_0030,02,01,-4.141474723815918,-2.896517038345337,-0.2464461326599121,-0.23895573616027832,-1.244957685470581,-0.007490396499633789,-0.24270093441009521
center_23,08,pair_0031,02,02,-4.0591630935668945,-3.5031673908233643,-0.24684619903564453,-0.23109698295593262,-0.5559957027435303,-0.015749216079711914,-0.23897159099578857
center_23,09,pair_0032,01,01,-4.478673934936523,-4.5332136154174805,0.18519306182861328,0.1770343780517578,0.05453968048095703,0.008158683776855469,0.18111371994018555
center_23,09,pair_0033,01,02,-4.871054649353027,-4.091728687286377,0.1867227554321289,0.18340253829956055,-0.7793259620666504,0.0033202171325683594,0.18506264686584473
center_23,09,pair_0034,02,01,-4.2197442054748535,-4.177852153778076,-0.255615234375,-0.26121950149536133,-0.041892051696777344,0.005604267120361328,-0.25841736793518066
center_23,09,pair_0035,02,02,-3.802706241607666,-4.5196533203125,-0.2603476047515869,-0.23539257049560547,0.716947078704834,-0.024955034255981445,-0.2478700876235962
center_23,10,pair_0036,01,01,-3.969677209854126,-4.4831318855285645,0.18112683296203613,0.1765270233154297,0.5134546756744385,0.004599809646606445,0.1788269281387329
center_23,10,pair_0037,01,02,-4.224502086639404,-4.212203025817871,0.17729473114013672,0.18238019943237305,-0.012299060821533203,-0.005085468292236328,0.17983746528625488
center_23,10,pair_0038,02,01,-3.9157416820526123,-2.7863402366638184,-0.2607991695404053,-0.21660566329956055,-1.129401445388794,-0.04419350624084473,-0.2387024164199829
center_23,10,pair_0039,02,02,-3.8025474548339844,-3.5952889919281006,-0.2528567314147949,-0.24817299842834473,-0.2072584629058838,-0.004683732986450195,-0.2505148649215698
center_23,11,pair_0040,01,01,-4.052961349487305,-4.477014541625977,0.1762690544128418,0.17954349517822266,0.4240531921386719,-0.0032744407653808594,0.17790627479553223
center_23,11,pair_0041,01,02,-4.537256717681885,-4.791327476501465,0.18258905410766602,0.17837905883789062,0.2540707588195801,0.004209995269775391,0.18048405647277832
center_23,11,pair_0042,02,01,-3.8528378009796143,-3.734832763671875,-0.2525308132171631,-0.24790430068969727,-0.11800503730773926,-0.00462651252746582,-0.2502175569534302
center_23,11,pair_0043,02,02,-3.886683940887451,-3.7245070934295654,-0.24966168403625488,-0.24148821830749512,-0.16217684745788574,-0.008173465728759766,-0.245574951171875
center_23,12,pair_0044,01,01,-4.54707145690918,-4.310059547424316,0.18363094329833984,0.18447208404541016,-0.23701190948486328,-0.0008411407470703125,0.184051513671875
center_23,12,pair_0045,01,02,-4.21911096572876,-4.330689430236816,0.17880535125732422,0.17745208740234375,0.11157846450805664,0.0013532638549804688,0.17812871932983398
center_23,12,pair_0046,02,01,-3.6800484657287598,-4.097507476806641,-0.25368452072143555,-0.25072789192199707,0.41745901107788086,-0.0029566287994384766,-0.2522062063217163
center_23,12,pair_0047,02,02,-3.743540048599243,-3.969923734664917,-0.249375581741333,-0.2508270740509033,0.22638368606567383,0.0014514923095703125,-0.25010132789611816
center_23,13,pair_0048,01,01,-4.16511344909668,-4.204339027404785,0.17932701110839844,0.18166732788085938,0.03922557830810547,-0.0023403167724609375,0.1804971694946289
center_23,13,pair_0049,01,02,-4.110442161560059,-4.321768760681152,0.18446111679077148,0.18169689178466797,0.21132659912109375,0.0027642250061035156,0.18307900428771973
center_23,13,pair_0050,02,01,-3.432305097579956,-3.5767197608947754,-0.24492955207824707,-0.24709868431091309,0.14441466331481934,0.0021691322326660156,-0.24601411819458008
center_23,13,pair_0051,02,02,-3.7064449787139893,-3.530503988265991,-0.2577073574066162,-0.25266289710998535,-0.17594099044799805,-0.005044460296630859,-0.2551851272583008
center_23,14,pair_0052,01,01,-3.9873127937316895,-4.609751224517822,0.18419551849365234,0.1766529083251953,0.6224384307861328,0.007542610168457031,0.18042421340942383
center_23,14,pair_0053,01,02,-3.9303994178771973,-4.497955322265625,0.18164539337158203,0.1781306266784668,0.5675559043884277,0.0035147666931152344,0.17988801002502441
center_23,14,pair_0054,02,01,-3.82301926612854,-4.017825603485107,-0.2481234073638916,-0.24894022941589355,0.19480633735656738,0.0008168220520019531,-0.24853181838989258
center_23,14,pair_0055,02,02,-3.593663454055786,-4.107264041900635,-0.2510364055633545,-0.246429443359375,0.5136005878448486,-0.004606962203979492,-0.24873292446136475
center_23,15,pair_0056,01,01,-4.04735803604126,-3.7555134296417236,0.18348264694213867,0.18083405494689941,-0.29184460639953613,0.002648591995239258,0.18215835094451904
center_23,15,pair_0057,01,02,-4.261346340179443,-4.077266693115234,0.17979097366333008,0.1812763214111328,-0.18407964706420898,-0.0014853477478027344,0.18053364753723145
center_23,15,pair_0058,02,01,-4.041314601898193,-3.6394429206848145,-0.2413008213043213,-0.24892377853393555,-0.4018716812133789,0.007622957229614258,-0.24511229991912842
center_23,15,pair_0059,02,02,-3.8441648483276367,-4.495710372924805,-0.25141358375549316,-0.2230844497680664,0.651545524597168,-0.028329133987426758,-0.23724901676177979
center_23,16,pair_0060,01,01,-4.5691237449646,-4.501260757446289,0.1836390495300293,0.18207406997680664,-0.06786298751831055,0.0015649795532226562,0.18285655975341797
center_23,16,pair_0061,01,02,-4.472080230712891,-3.916074752807617,0.18447208404541016,0.18698596954345703,-0.5560054779052734,-0.002513885498046875,0.1857290267944336
center_23,16,pair_0062,02,01,-3.813174247741699,-3.795827627182007,-0.2503237724304199,-0.2589571475982666,-0.017346620559692383,0.00863337516784668,-0.25464046001434326
center_23,16,pair_0063,02,02,-3.4997050762176514,-3.95048189163208,-0.25185275077819824,-0.23774194717407227,0.4507768154144287,-0.014110803604125977,-0.24479734897613525
center_23,17,pair_0064,01,01,-4.272710800170898,-4.255446434020996,0.18060302734375,0.17897891998291016,-0.017264366149902344,0.0016241073608398438,0.17979097366333008
center_23,17,pair_0065,01,02,-4.171323776245117,-4.105926036834717,0.17744064331054688,0.1838397979736328,-0.06539773941040039,-0.0063991546630859375,0.18064022064208984
center_23,17,pair_0066,02,01,-4.1704254150390625,-4.402962684631348,-0.2507514953613281,-0.2529444694519043,0.23253726959228516,0.002192974090576172,-0.2518479824066162
center_23,17,pair_0067,02,02,-4.073409080505371,-3.7433693408966064,-0.2511017322540283,-0.2469017505645752,-0.33003973960876465,-0.004199981689453125,-0.24900174140930176
center_23,18,pair_0068,01,01,-3.8299434185028076,-4.035201072692871,0.1794278621673584,0.17722511291503906,0.20525765419006348,0.002202749252319336,0.17832648754119873
center_23,18,pair_0069,01,02,-3.5633859634399414,-4.240542888641357,0.17613458633422852,0.18008661270141602,0.677156925201416,-0.0039520263671875,0.17811059951782227
center_23,18,pair_0070,02,01,-4.0961103439331055,-4.346560478210449,-0.24707651138305664,-0.25148868560791016,0.25045013427734375,0.004412174224853516,-0.2492825984954834
center_23,18,pair_0071,02,02,-4.467887878417969,-4.076116561889648,-0.18603229522705078,-0.24726295471191406,-0.3917713165283203,0.06123065948486328,-0.21664762496948242
center_23,19,pair_0072,01,01,-4.268573760986328,-4.528227806091309,0.1783461570739746,0.18162298202514648,0.25965404510498047,-0.003276824951171875,0.17998456954956055
center_23,19,pair_0073,01,02,-4.526742458343506,-4.239879131317139,0.18105792999267578,0.181793212890625,-0.2868633270263672,-0.0007352828979492188,0.1814255714416504
center_23,19,pair_0074,02,01,-4.374212741851807,-5.457435607910156,-0.253629207611084,-0.26018714904785156,1.0832228660583496,0.006557941436767578,-0.2569081783294678
center_23,19,pair_0075,02,02,-3.548107147216797,-3.4924063682556152,-0.24489593505859375,-0.24613189697265625,-0.05570077896118164,0.0012359619140625,-0.245513916015625
center_23,20,pair_0076,01,01,-4.3667893409729,-4.527439117431641,0.17879152297973633,0.18073749542236328,0.16064977645874023,-0.0019459724426269531,0.1797645092010498
center_23,20,pair_0077,01,02,-3.954148292541504,-3.826321840286255,0.1881089210510254,0.17499709129333496,-0.12782645225524902,0.01311182975769043,0.18155300617218018
center_23,20,pair_0078,02,01,-3.75388765335083,-3.663294553756714,-0.2521495819091797,-0.21054601669311523,-0.09059309959411621,-0.04160356521606445,-0.23134779930114746
center_23,20,pair_0079,02,02,-4.118285655975342,-3.8915233612060547,-0.25334906578063965,-0.23390674591064453,-0.2267622947692871,-0.019442319869995117,-0.2436279058456421
center_23,21,pair_0080,01,01,-4.09347677230835,-3.9186108112335205,0.17645645141601562,0.17613434791564941,-0.1748659610748291,0.00032210350036621094,0.17629539966583252
center_23,21,pair_0081,01,02,-4.044460296630859,-4.026525497436523,0.17776107788085938,0.17549562454223633,-0.017934799194335938,0.002265453338623047,0.17662835121154785
center_23,21,pair_0082,02,01,-4.021493434906006,-3.5941011905670166,-0.24501824378967285,-0.252321720123291,-0.42739224433898926,0.007303476333618164,-0.24866998195648193
center_23,21,pair_0083,02,02,-3.564077377319336,-3.7039034366607666,-0.2470717430114746,-0.24515438079833984,0.13982605934143066,-0.0019173622131347656,-0.24611306190490723
center_23,22,pair_0084,01,01,-4.311700820922852,-4.581681251525879,0.17812252044677734,0.1821432113647461,0.26998043060302734,-0.00402069091796875,0.18013286590576172
center_23,22,pair_0085,01,02,-3.8577327728271484,-4.258884429931641,0.1783914566040039,0.1812906265258789,0.4011516571044922,-0.002899169921875,0.1798410415649414
center_23,22,pair_0086,02,01,-3.8607633113861084,-3.912717342376709,-0.25452160835266113,-0.24793767929077148,0.051954030990600586,-0.0065839290618896484,-0.2512296438217163
center_23,22,pair_0087,02,02,-3.893660545349121,-3.7747108936309814,-0.2544233798980713,-0.26220154762268066,-0.11894965171813965,0.007778167724609375,-0.258312463760376
center_23,23,pair_0088,01,01,-4.222357749938965,-3.8336801528930664,0.17900848388671875,0.18355894088745117,-0.38867759704589844,-0.004550457000732422,0.18128371238708496
center_23,23,pair_0089,01,02,-4.304806709289551,-4.222610950469971,0.18387079238891602,0.1854877471923828,-0.08219575881958008,-0.0016169548034667969,0.18467926979064941
center_23,23,pair_0090,02,01,-4.22711706161499,-3.713622570037842,-0.25969839096069336,-0.2558937072753906,-0.5134944915771484,-0.0038046836853027344,-0.257796049118042
center_23,23,pair_0091,02,02,-3.851546287536621,-3.426879644393921,-0.2522776126861572,-0.2476029396057129,-0.4246666431427002,-0.004674673080444336,-0.24994027614593506
center_23,24,pair_0092,01,01,-3.9131157398223877,-4.520702362060547,0.18428874015808105,0.18481731414794922,0.6075866222381592,-0.0005285739898681641,0.18455302715301514
center_23,24,pair_0093,01,02,-3.9993388652801514,-4.408992767333984,0.18480706214904785,0.1850447654724121,0.409653902053833,-0.0002377033233642578,0.18492591381072998
center_23,24,pair_0094,02,01,-3.970348834991455,-3.87546706199646,-0.25089478492736816,-0.24583697319030762,-0.09488177299499512,-0.005057811737060547,-0.2483658790588379
center_23,24,pair_0095,02,02,-3.9973366260528564,-3.880796432495117,-0.25391435623168945,-0.2543647289276123,-0.11654019355773926,0.00045037269592285156,-0.2541395425796509
