sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0004_happy,pair_0004,02,01,01,01,happy,pair_0004_sad,-1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-4.263078689575195,-4.417550086975098,-4.417550086975098,0.15447139739990234,0.15447139739990234,-0.0
pair_0004_happy,pair_0004,02,01,01,01,happy,pair_0004_sad,-1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-4.263078689575195,-4.417550086975098,-4.4249677658081055,0.15447139739990234,0.16188907623291016,-0.0074176788330078125
pair_0004_happy,pair_0004,02,01,01,01,happy,pair_0004_sad,-1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.263078689575195,-4.417550086975098,-4.4249677658081055,0.15447139739990234,0.16188907623291016,-0.0074176788330078125
pair_0004_happy,pair_0004,02,01,01,01,happy,pair_0004_sad,-1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-4.263078689575195,-4.417550086975098,-4.425005912780762,0.15447139739990234,0.1619272232055664,-0.0074558258056640625
pair_0004_happy,pair_0004,02,01,01,01,happy,pair_0004_sad,-1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-4.263078689575195,-4.417550086975098,-4.417501449584961,0.15447139739990234,0.15442276000976562,4.863739013671875e-05
pair_0004_happy,pair_0004,02,01,01,01,happy,pair_0004_sad,-1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-4.263078689575195,-4.417550086975098,-4.2704010009765625,0.15447139739990234,0.0073223114013671875,0.14714908599853516
pair_0004_sad,pair_0004,02,01,01,01,sad,pair_0004_happy,1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.868228912353516,-4.716916084289551,-4.711647987365723,0.15131282806396484,0.15658092498779297,-0.005268096923828125
pair_0004_sad,pair_0004,02,01,01,01,sad,pair_0004_happy,1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-4.868228912353516,-4.716916084289551,-4.716916084289551,0.15131282806396484,0.15131282806396484,0.0
pair_0004_sad,pair_0004,02,01,01,01,sad,pair_0004_happy,1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-4.868228912353516,-4.716916084289551,-4.7074737548828125,0.15131282806396484,0.16075515747070312,-0.009442329406738281
pair_0004_sad,pair_0004,02,01,01,01,sad,pair_0004_happy,1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.868228912353516,-4.716916084289551,-4.7074737548828125,0.15131282806396484,0.16075515747070312,-0.009442329406738281
pair_0004_sad,pair_0004,02,01,01,01,sad,pair_0004_happy,1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-4.868228912353516,-4.716916084289551,-4.707423210144043,0.15131282806396484,0.16080570220947266,-0.009492874145507812
pair_0004_sad,pair_0004,02,01,01,01,sad,pair_0004_happy,1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-4.868228912353516,-4.716916084289551,-4.716973304748535,0.15131282806396484,0.15125560760498047,5.7220458984375e-05
pair_0004_sad,pair_0004,02,01,01,01,sad,pair_0004_happy,1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-4.868228912353516,-4.716916084289551,-4.690751075744629,0.15131282806396484,0.17747783660888672,-0.026165008544921875
pair_0005_happy,pair_0005,02,01,02,01,happy,pair_0005_sad,-1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-4.474981307983398,-4.691005706787109,-4.523149013519287,0.21602439880371094,0.04816770553588867,0.16785669326782227
