sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,attention_21,attention,[21],-4.81397819519043,-4.774052143096924,-4.852311134338379,0.03992605209350586,-0.03833293914794922,0.07825899124145508
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,mlp_21,mlp,[21],-4.81397819519043,-4.774052143096924,-4.7961297035217285,0.03992605209350586,0.017848491668701172,0.022077560424804688
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,attention_22,attention,[22],-4.81397819519043,-4.774052143096924,-4.720254898071289,0.03992605209350586,0.09372329711914062,-0.053797245025634766
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,mlp_22,mlp,[22],-4.81397819519043,-4.774052143096924,-4.685431003570557,0.03992605209350586,0.12854719161987305,-0.08862113952636719
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,attention_23,attention,[23],-4.81397819519043,-4.774052143096924,-4.781146049499512,0.03992605209350586,0.03283214569091797,0.007093906402587891
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,mlp_23,mlp,[23],-4.81397819519043,-4.774052143096924,-4.719411849975586,0.03992605209350586,0.09456634521484375,-0.05464029312133789
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,attention_joint,attention,"[18, 19, 20, 21, 22, 23]",-4.81397819519043,-4.774052143096924,-4.81397819519043,0.03992605209350586,0.0,0.03992605209350586
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,mlp_joint,mlp,"[18, 19, 20, 21, 22, 23]",-4.81397819519043,-4.774052143096924,-4.672118186950684,0.03992605209350586,0.1418600082397461,-0.10193395614624023
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qk_18,qk,[18],-4.81397819519043,-4.774052143096924,-4.831451892852783,0.03992605209350586,-0.017473697662353516,0.057399749755859375
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,v_18,v,[18],-4.81397819519043,-4.774052143096924,-4.804511070251465,0.03992605209350586,0.009467124938964844,0.030458927154541016
