sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,layer,clean_margin,patched_margin,donor_sign,patch_effect
pair_0008_happy,pair_0008,03,01,01,01,happy,pair_0008_sad,22,-4.699073791503906,-4.6972503662109375,-1,-0.00182342529296875
pair_0008_happy,pair_0008,03,01,01,01,happy,pair_0008_sad,23,-4.699073791503906,-4.699073791503906,-1,-0.0
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,0,-4.5847086906433105,-4.698897838592529,1,-0.11418914794921875
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,1,-4.5847086906433105,-4.696937561035156,1,-0.1122288703918457
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,2,-4.5847086906433105,-4.672919273376465,1,-0.0882105827331543
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,3,-4.5847086906433105,-4.672588348388672,1,-0.08787965774536133
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,4,-4.5847086906433105,-4.670799732208252,1,-0.0860910415649414
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,5,-4.5847086906433105,-4.6703104972839355,1,-0.085601806640625
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,6,-4.5847086906433105,-4.670374870300293,1,-0.08566617965698242
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,7,-4.5847086906433105,-4.6650285720825195,1,-0.08031988143920898
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,8,-4.5847086906433105,-4.670188903808594,1,-0.0854802131652832
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,9,-4.5847086906433105,-4.672305107116699,1,-0.08759641647338867
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,10,-4.5847086906433105,-4.605926513671875,1,-0.021217823028564453
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,11,-4.5847086906433105,-4.634428977966309,1,-0.04972028732299805
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,12,-4.5847086906433105,-4.661187648773193,1,-0.07647895812988281
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,13,-4.5847086906433105,-4.675993919372559,1,-0.09128522872924805
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,14,-4.5847086906433105,-4.656535625457764,1,-0.07182693481445312
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,15,-4.5847086906433105,-4.699427604675293,1,-0.11471891403198242
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,16,-4.5847086906433105,-4.615917205810547,1,-0.031208515167236328
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,17,-4.5847086906433105,-4.626273155212402,1,-0.0415644645690918
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,18,-4.5847086906433105,-4.64982795715332,1,-0.06511926651000977
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,19,-4.5847086906433105,-4.645632266998291,1,-0.06092357635498047
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,20,-4.5847086906433105,-4.658013820648193,1,-0.07330513000488281
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,21,-4.5847086906433105,-4.579707145690918,1,0.005001544952392578
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,22,-4.5847086906433105,-4.585916519165039,1,-0.0012078285217285156
pair_0008_sad,pair_0008,03,01,01,01,sad,pair_0008_happy,23,-4.5847086906433105,-4.5847086906433105,1,0.0
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,0,-4.718820571899414,-4.377478122711182,-1,-0.3413424491882324
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,1,-4.718820571899414,-4.371297359466553,-1,-0.34752321243286133
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,2,-4.718820571899414,-4.367725372314453,-1,-0.35109519958496094
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,3,-4.718820571899414,-4.368095397949219,-1,-0.3507251739501953
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,4,-4.718820571899414,-4.367180347442627,-1,-0.3516402244567871
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,5,-4.718820571899414,-4.367489814758301,-1,-0.3513307571411133
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,6,-4.718820571899414,-4.371379375457764,-1,-0.3474411964416504
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,7,-4.718820571899414,-4.425102233886719,-1,-0.2937183380126953
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,8,-4.718820571899414,-4.419761657714844,-1,-0.2990589141845703
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,9,-4.718820571899414,-4.422066688537598,-1,-0.2967538833618164
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,10,-4.718820571899414,-4.494710922241211,-1,-0.22410964965820312
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,11,-4.718820571899414,-4.560944557189941,-1,-0.15787601470947266
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,12,-4.718820571899414,-4.535214424133301,-1,-0.18360614776611328
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,13,-4.718820571899414,-4.518734931945801,-1,-0.20008563995361328
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,14,-4.718820571899414,-4.6654157638549805,-1,-0.053404808044433594
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,15,-4.718820571899414,-4.646583080291748,-1,-0.07223749160766602
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,16,-4.718820571899414,-4.678091049194336,-1,-0.040729522705078125
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,17,-4.718820571899414,-4.693161964416504,-1,-0.025658607482910156
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,18,-4.718820571899414,-4.672544479370117,-1,-0.046276092529296875
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,19,-4.718820571899414,-4.715001106262207,-1,-0.0038194656372070312
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,20,-4.718820571899414,-4.710369110107422,-1,-0.008451461791992188
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,21,-4.718820571899414,-4.754106521606445,-1,0.03528594970703125
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,22,-4.718820571899414,-4.730426788330078,-1,0.011606216430664062
pair_0009_happy,pair_0009,03,01,02,01,happy,pair_0009_sad,23,-4.718820571899414,-4.718820571899414,-1,-0.0
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,0,-4.377320289611816,-4.718703746795654,1,-0.3413834571838379
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,1,-4.377320289611816,-4.726580619812012,1,-0.3492603302001953
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,2,-4.377320289611816,-4.730357646942139,1,-0.35303735733032227
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,3,-4.377320289611816,-4.7301154136657715,1,-0.3527951240539551
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,4,-4.377320289611816,-4.731092929840088,1,-0.3537726402282715
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,5,-4.377320289611816,-4.730836868286133,1,-0.3535165786743164
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,6,-4.377320289611816,-4.726887226104736,1,-0.3495669364929199
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,7,-4.377320289611816,-4.670212745666504,1,-0.2928924560546875
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,8,-4.377320289611816,-4.676218032836914,1,-0.29889774322509766
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,9,-4.377320289611816,-4.674138069152832,1,-0.2968177795410156
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,10,-4.377320289611816,-4.597088813781738,1,-0.21976852416992188
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,11,-4.377320289611816,-4.532476425170898,1,-0.15515613555908203
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,12,-4.377320289611816,-4.567483901977539,1,-0.19016361236572266
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,13,-4.377320289611816,-4.582250595092773,1,-0.20493030548095703
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,14,-4.377320289611816,-4.435368537902832,1,-0.058048248291015625
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,15,-4.377320289611816,-4.459890365600586,1,-0.08257007598876953
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,16,-4.377320289611816,-4.427658557891846,1,-0.0503382682800293
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,17,-4.377320289611816,-4.400700569152832,1,-0.023380279541015625
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,18,-4.377320289611816,-4.422138690948486,1,-0.04481840133666992
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,19,-4.377320289611816,-4.380292892456055,1,-0.0029726028442382812
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,20,-4.377320289611816,-4.383460998535156,1,-0.006140708923339844
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,21,-4.377320289611816,-4.340906143188477,1,0.036414146423339844
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,22,-4.377320289611816,-4.36483907699585,1,0.012481212615966797
pair_0009_sad,pair_0009,03,01,02,01,sad,pair_0009_happy,23,-4.377320289611816,-4.377320289611816,1,0.0
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,0,-3.694944143295288,-3.3703315258026123,-1,-0.3246126174926758
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,1,-3.694944143295288,-3.371269941329956,-1,-0.32367420196533203
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,2,-3.694944143295288,-3.3456952571868896,-1,-0.34924888610839844
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,3,-3.694944143295288,-3.3459644317626953,-1,-0.3489797115325928
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,4,-3.694944143295288,-3.347747802734375,-1,-0.3471963405609131
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,5,-3.694944143295288,-3.3476779460906982,-1,-0.34726619720458984
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,6,-3.694944143295288,-3.34359073638916,-1,-0.35135340690612793
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,7,-3.694944143295288,-3.3230113983154297,-1,-0.3719327449798584
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,8,-3.694944143295288,-3.315627098083496,-1,-0.379317045211792
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,9,-3.694944143295288,-3.3193588256835938,-1,-0.37558531761169434
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,10,-3.694944143295288,-3.2955193519592285,-1,-0.39942479133605957
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,11,-3.694944143295288,-3.4376626014709473,-1,-0.2572815418243408
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,12,-3.694944143295288,-3.4339332580566406,-1,-0.26101088523864746
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,13,-3.694944143295288,-3.490631580352783,-1,-0.20431256294250488
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,14,-3.694944143295288,-3.668644428253174,-1,-0.026299715042114258
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,15,-3.694944143295288,-3.708892822265625,-1,0.013948678970336914
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,16,-3.694944143295288,-3.709686040878296,-1,0.014741897583007812
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,17,-3.694944143295288,-3.698333978652954,-1,0.0033898353576660156
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,18,-3.694944143295288,-3.6130313873291016,-1,-0.08191275596618652
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,19,-3.694944143295288,-3.657355785369873,-1,-0.03758835792541504
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,20,-3.694944143295288,-3.6769180297851562,-1,-0.018026113510131836
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,21,-3.694944143295288,-3.671677589416504,-1,-0.02326655387878418
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,22,-3.694944143295288,-3.690431594848633,-1,-0.0045125484466552734
pair_0010_happy,pair_0010,03,02,01,01,happy,pair_0010_sad,23,-3.694944143295288,-3.694944143295288,-1,-0.0
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,0,-3.3699402809143066,-3.694570541381836,1,-0.3246302604675293
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,1,-3.3699402809143066,-3.693777084350586,1,-0.3238368034362793
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,2,-3.3699402809143066,-3.7118453979492188,1,-0.3419051170349121
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,3,-3.3699402809143066,-3.7110435962677,1,-0.34110331535339355
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,4,-3.3699402809143066,-3.709641456604004,1,-0.33970117568969727
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,5,-3.3699402809143066,-3.7098488807678223,1,-0.3399085998535156
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,6,-3.3699402809143066,-3.7120234966278076,1,-0.342083215713501
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,7,-3.3699402809143066,-3.733269691467285,1,-0.3633294105529785
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,8,-3.3699402809143066,-3.7395777702331543,1,-0.36963748931884766
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,9,-3.3699402809143066,-3.735969066619873,1,-0.3660287857055664
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,10,-3.3699402809143066,-3.732713222503662,1,-0.36277294158935547
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,11,-3.3699402809143066,-3.6233088970184326,1,-0.253368616104126
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,12,-3.3699402809143066,-3.626462459564209,1,-0.25652217864990234
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,13,-3.3699402809143066,-3.5595507621765137,1,-0.18961048126220703
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,14,-3.3699402809143066,-3.3921713829040527,1,-0.022231101989746094
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,15,-3.3699402809143066,-3.3535914421081543,1,0.016348838806152344
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,16,-3.3699402809143066,-3.352975845336914,1,0.016964435577392578
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,17,-3.3699402809143066,-3.3681600093841553,1,0.0017802715301513672
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,18,-3.3699402809143066,-3.46106219291687,1,-0.09112191200256348
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,19,-3.3699402809143066,-3.4126574993133545,1,-0.04271721839904785
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,20,-3.3699402809143066,-3.392115831375122,1,-0.02217555046081543
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,21,-3.3699402809143066,-3.397655487060547,1,-0.027715206146240234
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,22,-3.3699402809143066,-3.3745546340942383,1,-0.004614353179931641
pair_0010_sad,pair_0010,03,02,01,01,sad,pair_0010_happy,23,-3.3699402809143066,-3.3699402809143066,1,0.0
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,0,-3.5249128341674805,-3.332167148590088,-1,-0.19274568557739258
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,1,-3.5249128341674805,-3.3336591720581055,-1,-0.191253662109375
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,2,-3.5249128341674805,-3.321053981781006,-1,-0.2038588523864746
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,3,-3.5249128341674805,-3.3215479850769043,-1,-0.20336484909057617
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,4,-3.5249128341674805,-3.323519706726074,-1,-0.20139312744140625
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,5,-3.5249128341674805,-3.3232436180114746,-1,-0.20166921615600586
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,6,-3.5249128341674805,-3.322171449661255,-1,-0.20274138450622559
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,7,-3.5249128341674805,-3.3286335468292236,-1,-0.19627928733825684
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,8,-3.5249128341674805,-3.3217995166778564,-1,-0.20311331748962402
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,9,-3.5249128341674805,-3.332204818725586,-1,-0.19270801544189453
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,10,-3.5249128341674805,-3.3493027687072754,-1,-0.17561006546020508
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,11,-3.5249128341674805,-3.451521396636963,-1,-0.07339143753051758
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,12,-3.5249128341674805,-3.454718828201294,-1,-0.07019400596618652
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,13,-3.5249128341674805,-3.497347593307495,-1,-0.02756524085998535
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,14,-3.5249128341674805,-3.562178373336792,-1,0.03726553916931152
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,15,-3.5249128341674805,-3.5865039825439453,-1,0.061591148376464844
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,16,-3.5249128341674805,-3.566413640975952,-1,0.04150080680847168
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,17,-3.5249128341674805,-3.4806737899780273,-1,-0.044239044189453125
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,18,-3.5249128341674805,-3.445916175842285,-1,-0.07899665832519531
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,19,-3.5249128341674805,-3.5236403942108154,-1,-0.001272439956665039
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,20,-3.5249128341674805,-3.5030558109283447,-1,-0.021857023239135742
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,21,-3.5249128341674805,-3.4845237731933594,-1,-0.040389060974121094
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,22,-3.5249128341674805,-3.5215773582458496,-1,-0.0033354759216308594
pair_0011_happy,pair_0011,03,02,02,01,happy,pair_0011_sad,23,-3.5249128341674805,-3.5249128341674805,-1,-0.0
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,0,-3.3314507007598877,-3.524190902709961,1,-0.19274020195007324
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,1,-3.3314507007598877,-3.522275447845459,1,-0.1908247470855713
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,2,-3.3314507007598877,-3.5319104194641113,1,-0.20045971870422363
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,3,-3.3314507007598877,-3.530935287475586,1,-0.19948458671569824
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,4,-3.3314507007598877,-3.529482841491699,1,-0.19803214073181152
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,5,-3.3314507007598877,-3.5299201011657715,1,-0.1984694004058838
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,6,-3.3314507007598877,-3.529721260070801,1,-0.19827055931091309
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,7,-3.3314507007598877,-3.5236802101135254,1,-0.1922295093536377
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,8,-3.3314507007598877,-3.5307931900024414,1,-0.1993424892425537
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,9,-3.3314507007598877,-3.521986722946167,1,-0.1905360221862793
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,10,-3.3314507007598877,-3.4699220657348633,1,-0.13847136497497559
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,11,-3.3314507007598877,-3.374424934387207,1,-0.042974233627319336
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,12,-3.3314507007598877,-3.375110149383545,1,-0.04365944862365723
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,13,-3.3314507007598877,-3.3171722888946533,1,0.014278411865234375
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,14,-3.3314507007598877,-3.261270523071289,1,0.07018017768859863
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,15,-3.3314507007598877,-3.2394373416900635,1,0.09201335906982422
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,16,-3.3314507007598877,-3.277912139892578,1,0.05353856086730957
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,17,-3.3314507007598877,-3.3742005825042725,1,-0.042749881744384766
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,18,-3.3314507007598877,-3.4189658164978027,1,-0.08751511573791504
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,19,-3.3314507007598877,-3.335844039916992,1,-0.004393339157104492
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,20,-3.3314507007598877,-3.356682538986206,1,-0.02523183822631836
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,21,-3.3314507007598877,-3.3750269412994385,1,-0.04357624053955078
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,22,-3.3314507007598877,-3.335721969604492,1,-0.004271268844604492
pair_0011_sad,pair_0011,03,02,02,01,sad,pair_0011_happy,23,-3.3314507007598877,-3.3314507007598877,1,0.0
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,0,-4.602723121643066,-4.866754055023193,-1,0.26403093338012695
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,1,-4.602723121643066,-4.867337226867676,-1,0.2646141052246094
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,2,-4.602723121643066,-4.876012325286865,-1,0.27328920364379883
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,3,-4.602723121643066,-4.876081466674805,-1,0.2733583450317383
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,4,-4.602723121643066,-4.875089168548584,-1,0.2723660469055176
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,5,-4.602723121643066,-4.87540864944458,-1,0.27268552780151367
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,6,-4.602723121643066,-4.886224269866943,-1,0.28350114822387695
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,7,-4.602723121643066,-4.854430675506592,-1,0.2517075538635254
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,8,-4.602723121643066,-4.847379207611084,-1,0.24465608596801758
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,9,-4.602723121643066,-4.844882488250732,-1,0.24215936660766602
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,10,-4.602723121643066,-4.898351192474365,-1,0.29562807083129883
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,11,-4.602723121643066,-4.925474166870117,-1,0.3227510452270508
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,12,-4.602723121643066,-4.905517578125,-1,0.3027944564819336
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,13,-4.602723121643066,-4.8497395515441895,-1,0.24701642990112305
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,14,-4.602723121643066,-4.966257095336914,-1,0.36353397369384766
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,15,-4.602723121643066,-4.945111274719238,-1,0.3423881530761719
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,16,-4.602723121643066,-5.011971473693848,-1,0.40924835205078125
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,17,-4.602723121643066,-4.951047420501709,-1,0.3483242988586426
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,18,-4.602723121643066,-4.880766868591309,-1,0.2780437469482422
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,19,-4.602723121643066,-4.80307149887085,-1,0.2003483772277832
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,20,-4.602723121643066,-4.797327995300293,-1,0.19460487365722656
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,21,-4.602723121643066,-4.658626556396484,-1,0.05590343475341797
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,22,-4.602723121643066,-4.640169620513916,-1,0.03744649887084961
pair_0012_happy,pair_0012,04,01,01,01,happy,pair_0012_sad,23,-4.602723121643066,-4.602723121643066,-1,-0.0
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,0,-4.866759777069092,-4.602736473083496,1,0.2640233039855957
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,1,-4.866759777069092,-4.602224826812744,1,0.26453495025634766
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,2,-4.866759777069092,-4.6012797355651855,1,0.26548004150390625
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,3,-4.866759777069092,-4.600831031799316,1,0.2659287452697754
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,4,-4.866759777069092,-4.60194206237793,1,0.2648177146911621
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,5,-4.866759777069092,-4.601466178894043,1,0.26529359817504883
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,6,-4.866759777069092,-4.5928144454956055,1,0.27394533157348633
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,7,-4.866759777069092,-4.634072780609131,1,0.23268699645996094
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,8,-4.866759777069092,-4.641940116882324,1,0.22481966018676758
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,9,-4.866759777069092,-4.64650821685791,1,0.22025156021118164
pair_0012_sad,pair_0012,04,01,01,01,sad,pair_0012_happy,10,-4.866759777069092,-4.579751014709473,1,0.28700876235961914
