endpoint,statement,contrast,left,right,metric,mean,ci_low,ci_high
block6,WSI,delta_A,no_attn,clean,pooled_roc_auc,0.09013429752066116,0.04299780475206618,0.14011169938016527
block6,WSI,delta_A,no_attn,clean,accuracy,0.10795454545454541,0.045454545454545414,0.17045454545454553
block6,WSI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.03409090909090917,-0.011363636363636354,0.07954545454545459
block6,WSI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.06327479338842978,0.020399664256198345,0.11092458677685946
block6,WSI,delta_A_minus_M,no_attn,no_mlp,accuracy,0.08522727272727271,0.022727272727272707,0.1477272727272727
block6,WSI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.011363636363636354,-0.045454545454545525,0.06818181818181823
block6,WSI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.02685950413223137,-0.0020661157024792765,0.0573347107438017
block6,WSI,delta_M_secondary,no_mlp,clean,accuracy,0.022727272727272707,-0.02840909090909094,0.07954545454545447
block6,combined,delta_A,no_attn,clean,mean_within_fold_auc,0.038223140495867614,0.02066115702479332,0.05578512396694235
block6,combined,delta_A,no_attn,clean,pooled_roc_auc,0.040501630694624646,0.02751036793081066,0.05367365190219253
block6,combined,delta_A,no_attn,clean,accuracy,0.05423553719008267,0.032024793388429784,0.07592975206611563
block6,combined,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.02892561983471076,0.012396694214876103,0.045454545454545525
block6,combined,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.032754764018851135,0.0202054323048289,0.04502915613687584
block6,combined,delta_A_minus_M,no_attn,no_mlp,accuracy,0.039256198347107474,0.019628099173553792,0.058367768595041336
block6,combined,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.009297520661156855,-0.0030991735537190257,0.02169421487603329
block6,combined,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.007746866675773512,0.002111872267946205,0.013718138489515638
block6,combined,delta_M_secondary,no_mlp,clean,accuracy,0.014979338842975198,0.0015495867768595684,0.02840909090909094
final_answer,DFA,delta_A,no_attn,clean,mean_within_fold_auc,-0.03409090909090906,-0.09090909090909083,0.011363636363636354
final_answer,DFA,delta_A,no_attn,clean,pooled_roc_auc,-0.027505165289256173,-0.05475206611570249,-0.0012913223140496033
final_answer,DFA,delta_A,no_attn,clean,accuracy,0.0,-0.045454545454545525,0.045454545454545525
final_answer,DFA,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.0,-0.06818181818181812,0.06818181818181812
final_answer,DFA,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.006585743801652888,-0.042742768595041336,0.030733471074380073
final_answer,DFA,delta_A_minus_M,no_attn,no_mlp,accuracy,0.02840909090909094,-0.02840909090909094,0.08522727272727271
final_answer,DFA,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.03409090909090906,-0.09090909090909094,0.022727272727272707
final_answer,DFA,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.020919421487603285,-0.05036157024793386,0.007489669421487655
final_answer,DFA,delta_M_secondary,no_mlp,clean,accuracy,-0.02840909090909094,-0.07386363636363635,0.011363636363636354
final_answer,IOM,delta_A,no_attn,clean,mean_within_fold_auc,0.022727272727272818,-0.045454545454545414,0.09090909090909083
final_answer,IOM,delta_A,no_attn,clean,pooled_roc_auc,-0.01175103305785119,-0.040938145661157034,0.01846590909090906
final_answer,IOM,delta_A,no_attn,clean,accuracy,-0.017045454545454475,-0.05681818181818177,0.017045454545454586
final_answer,IOM,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,-0.022727272727272707,-0.10227272727272729,0.05681818181818177
final_answer,IOM,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.03409090909090906,-0.07115185950413216,0.002453512396694224
final_answer,IOM,delta_A_minus_M,no_attn,no_mlp,accuracy,-0.03977272727272718,-0.08522727272727271,0.005681818181818121
final_answer,IOM,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.045454545454545525,-0.03409090909090906,0.125
final_answer,IOM,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.02233987603305787,-0.004003099173553792,0.04971590909090917
final_answer,IOM,delta_M_secondary,no_mlp,clean,accuracy,0.022727272727272707,-0.02840909090909094,0.07386363636363635
final_answer,ITH,delta_A,no_attn,clean,mean_within_fold_auc,-0.011363636363636354,-0.06818181818181823,0.045454545454545525
final_answer,ITH,delta_A,no_attn,clean,pooled_roc_auc,-0.013429752066115741,-0.042100335743801655,0.01446280991735538
final_answer,ITH,delta_A,no_attn,clean,accuracy,-0.005681818181818121,-0.051136363636363646,0.03977272727272729
final_answer,ITH,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.022727272727272707,-0.045454545454545525,0.09090909090909094
final_answer,ITH,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.006973140495867836,-0.042742768595041336,0.027505165289256173
final_answer,ITH,delta_A_minus_M,no_attn,no_mlp,accuracy,0.005681818181818232,-0.045596590909090844,0.05681818181818188
final_answer,ITH,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.03409090909090906,-0.09090909090909094,0.022727272727272707
final_answer,ITH,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.0064566115702479054,-0.03254132231404949,0.018207644628099096
final_answer,ITH,delta_M_secondary,no_mlp,clean,accuracy,-0.011363636363636354,-0.05681818181818188,0.034232954545452554
final_answer,ITS,delta_A,no_attn,clean,mean_within_fold_auc,-0.045454545454545414,-0.09090909090909094,-0.011363636363636354
final_answer,ITS,delta_A,no_attn,clean,pooled_roc_auc,0.0064566115702479054,-0.02118091425619837,0.03422004132231404
final_answer,ITS,delta_A,no_attn,clean,accuracy,0.022727272727272707,-0.02840909090909094,0.07386363636363635
final_answer,ITS,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,-0.07954545454545459,-0.14772727272727282,-0.011363636363636354
final_answer,ITS,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.003615702479338845,-0.042613636363636354,0.03279958677685957
final_answer,ITS,delta_A_minus_M,no_attn,no_mlp,accuracy,-0.011363636363636354,-0.0625,0.03977272727272718
final_answer,ITS,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.03409090909090917,-0.022727272727272707,0.09090909090909094
final_answer,ITS,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.01007231404958675,-0.01794938016528924,0.03938855888429753
final_answer,ITS,delta_M_secondary,no_mlp,clean,accuracy,0.03409090909090906,-0.011363636363636354,0.08522727272727271
final_answer,IWL,delta_A,no_attn,clean,mean_within_fold_auc,0.03409090909090906,-0.03409090909090906,0.10227272727272729
final_answer,IWL,delta_A,no_attn,clean,pooled_roc_auc,0.012654958677685957,-0.017952608471074473,0.04558690599173547
final_answer,IWL,delta_A,no_attn,clean,accuracy,0.051136363636363646,0.005681818181818121,0.09659090909090917
final_answer,IWL,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.05681818181818177,-0.03409090909090906,0.1477272727272727
final_answer,IWL,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.029313016528925595,-0.010330578512396715,0.07141012396694213
final_answer,IWL,delta_A_minus_M,no_attn,no_mlp,accuracy,0.07386363636363635,0.022727272727272707,0.13068181818181812
