sample_id,pair_id,actor,statement,repetition,intensity,emotion,alpha,clean_margin,margin,shift_from_clean,edge_contribution
pair_0021_happy,pair_0021,06,01,02,01,happy,0.5,-4.25598669052124,-4.139028072357178,0.1169586181640625,-0.1169586181640625
pair_0021_happy,pair_0021,06,01,02,01,happy,1.0,-4.25598669052124,-4.25598669052124,0.0,0.0
pair_0021_happy,pair_0021,06,01,02,01,happy,1.5,-4.25598669052124,-4.243692874908447,0.012293815612792969,-0.012293815612792969
pair_0021_happy,pair_0021,06,01,02,01,happy,2.0,-4.25598669052124,-4.137367248535156,0.11861944198608398,-0.11861944198608398
pair_0021_sad,pair_0021,06,01,02,01,sad,0.0,-4.614285469055176,-4.149270534515381,0.4650149345397949,-0.4650149345397949
pair_0021_sad,pair_0021,06,01,02,01,sad,0.5,-4.614285469055176,-4.4673004150390625,0.14698505401611328,-0.14698505401611328
pair_0021_sad,pair_0021,06,01,02,01,sad,1.0,-4.614285469055176,-4.614285469055176,0.0,0.0
pair_0021_sad,pair_0021,06,01,02,01,sad,1.5,-4.614285469055176,-4.630555629730225,-0.016270160675048828,0.016270160675048828
pair_0021_sad,pair_0021,06,01,02,01,sad,2.0,-4.614285469055176,-4.555035591125488,0.0592498779296875,-0.0592498779296875
pair_0022_happy,pair_0022,06,02,01,01,happy,0.0,-3.6021475791931152,-3.093641757965088,0.5085058212280273,-0.5085058212280273
pair_0022_happy,pair_0022,06,02,01,01,happy,0.5,-3.6021475791931152,-3.4407224655151367,0.16142511367797852,-0.16142511367797852
pair_0022_happy,pair_0022,06,02,01,01,happy,1.0,-3.6021475791931152,-3.6021475791931152,0.0,0.0
pair_0022_happy,pair_0022,06,02,01,01,happy,1.5,-3.6021475791931152,-3.6141085624694824,-0.011960983276367188,0.011960983276367188
pair_0022_happy,pair_0022,06,02,01,01,happy,2.0,-3.6021475791931152,-3.5015788078308105,0.10056877136230469,-0.10056877136230469
pair_0022_sad,pair_0022,06,02,01,01,sad,0.0,-3.4650402069091797,-2.7243666648864746,0.7406735420227051,-0.7406735420227051
pair_0022_sad,pair_0022,06,02,01,01,sad,0.5,-3.4650402069091797,-3.2005083560943604,0.26453185081481934,-0.26453185081481934
pair_0022_sad,pair_0022,06,02,01,01,sad,1.0,-3.4650402069091797,-3.4650402069091797,0.0,0.0
pair_0022_sad,pair_0022,06,02,01,01,sad,1.5,-3.4650402069091797,-3.5508337020874023,-0.08579349517822266,0.08579349517822266
pair_0022_sad,pair_0022,06,02,01,01,sad,2.0,-3.4650402069091797,-3.494081974029541,-0.029041767120361328,0.029041767120361328
pair_0023_happy,pair_0023,06,02,02,01,happy,0.0,-3.457305908203125,-2.954664468765259,0.5026414394378662,-0.5026414394378662
pair_0023_happy,pair_0023,06,02,02,01,happy,0.5,-3.457305908203125,-3.307481288909912,0.1498246192932129,-0.1498246192932129
pair_0023_happy,pair_0023,06,02,02,01,happy,1.0,-3.457305908203125,-3.457305908203125,0.0,0.0
pair_0023_happy,pair_0023,06,02,02,01,happy,1.5,-3.457305908203125,-3.450312852859497,0.00699305534362793,-0.00699305534362793
pair_0023_happy,pair_0023,06,02,02,01,happy,2.0,-3.457305908203125,-3.3204050064086914,0.1369009017944336,-0.1369009017944336
pair_0023_sad,pair_0023,06,02,02,01,sad,0.0,-3.6551520824432373,-3.0340027809143066,0.6211493015289307,-0.6211493015289307
pair_0023_sad,pair_0023,06,02,02,01,sad,0.5,-3.6551520824432373,-3.4560694694519043,0.199082612991333,-0.199082612991333
pair_0023_sad,pair_0023,06,02,02,01,sad,1.0,-3.6551520824432373,-3.6551520824432373,0.0,0.0
pair_0023_sad,pair_0023,06,02,02,01,sad,1.5,-3.6551520824432373,-3.6766953468322754,-0.021543264389038086,0.021543264389038086
pair_0023_sad,pair_0023,06,02,02,01,sad,2.0,-3.6551520824432373,-3.560666561126709,0.09448552131652832,-0.09448552131652832
pair_0024_happy,pair_0024,07,01,01,01,happy,0.0,-4.384683609008789,-3.9437241554260254,0.44095945358276367,-0.44095945358276367
pair_0024_happy,pair_0024,07,01,01,01,happy,0.5,-4.384683609008789,-4.244170188903809,0.14051342010498047,-0.14051342010498047
pair_0024_happy,pair_0024,07,01,01,01,happy,1.0,-4.384683609008789,-4.384683609008789,0.0,0.0
pair_0024_happy,pair_0024,07,01,01,01,happy,1.5,-4.384683609008789,-4.396489143371582,-0.011805534362792969,0.011805534362792969
pair_0024_happy,pair_0024,07,01,01,01,happy,2.0,-4.384683609008789,-4.313746452331543,0.0709371566772461,-0.0709371566772461
pair_0024_sad,pair_0024,07,01,01,01,sad,0.0,-4.1672210693359375,-3.771263599395752,0.39595746994018555,-0.39595746994018555
pair_0024_sad,pair_0024,07,01,01,01,sad,0.5,-4.1672210693359375,-4.043924808502197,0.12329626083374023,-0.12329626083374023
pair_0024_sad,pair_0024,07,01,01,01,sad,1.0,-4.1672210693359375,-4.1672210693359375,0.0,0.0
pair_0024_sad,pair_0024,07,01,01,01,sad,1.5,-4.1672210693359375,-4.177177429199219,-0.00995635986328125,0.00995635986328125
pair_0024_sad,pair_0024,07,01,01,01,sad,2.0,-4.1672210693359375,-4.107707977294922,0.059513092041015625,-0.059513092041015625
pair_0025_happy,pair_0025,07,01,02,01,happy,0.0,-4.604063987731934,-4.154348373413086,0.44971561431884766,-0.44971561431884766
pair_0025_happy,pair_0025,07,01,02,01,happy,0.5,-4.604063987731934,-4.471109867095947,0.13295412063598633,-0.13295412063598633
pair_0025_happy,pair_0025,07,01,02,01,happy,1.0,-4.604063987731934,-4.604063987731934,0.0,0.0
pair_0025_happy,pair_0025,07,01,02,01,happy,1.5,-4.604063987731934,-4.598959922790527,0.00510406494140625,-0.00510406494140625
pair_0025_happy,pair_0025,07,01,02,01,happy,2.0,-4.604063987731934,-4.49948263168335,0.10458135604858398,-0.10458135604858398
pair_0025_sad,pair_0025,07,01,02,01,sad,0.0,-4.696544170379639,-4.237149238586426,0.4593949317932129,-0.4593949317932129
pair_0025_sad,pair_0025,07,01,02,01,sad,0.5,-4.696544170379639,-4.548211097717285,0.14833307266235352,-0.14833307266235352
pair_0025_sad,pair_0025,07,01,02,01,sad,1.0,-4.696544170379639,-4.696544170379639,0.0,0.0
pair_0025_sad,pair_0025,07,01,02,01,sad,1.5,-4.696544170379639,-4.722164630889893,-0.025620460510253906,0.025620460510253906
pair_0025_sad,pair_0025,07,01,02,01,sad,2.0,-4.696544170379639,-4.659067153930664,0.03747701644897461,-0.03747701644897461
pair_0026_happy,pair_0026,07,02,01,01,happy,0.0,-3.7800509929656982,-3.1532669067382812,0.626784086227417,-0.626784086227417
pair_0026_happy,pair_0026,07,02,01,01,happy,0.5,-3.7800509929656982,-3.5485036373138428,0.23154735565185547,-0.23154735565185547
pair_0026_happy,pair_0026,07,02,01,01,happy,1.0,-3.7800509929656982,-3.7800509929656982,0.0,0.0
pair_0026_happy,pair_0026,07,02,01,01,happy,1.5,-3.7800509929656982,-3.881417989730835,-0.10136699676513672,0.10136699676513672
pair_0026_happy,pair_0026,07,02,01,01,happy,2.0,-3.7800509929656982,-3.8746423721313477,-0.09459137916564941,0.09459137916564941
pair_0026_sad,pair_0026,07,02,01,01,sad,0.0,-3.630866765975952,-3.0782651901245117,0.5526015758514404,-0.5526015758514404
pair_0026_sad,pair_0026,07,02,01,01,sad,0.5,-3.630866765975952,-3.4568047523498535,0.17406201362609863,-0.17406201362609863
pair_0026_sad,pair_0026,07,02,01,01,sad,1.0,-3.630866765975952,-3.630866765975952,0.0,0.0
pair_0026_sad,pair_0026,07,02,01,01,sad,1.5,-3.630866765975952,-3.640958070755005,-0.010091304779052734,0.010091304779052734
pair_0026_sad,pair_0026,07,02,01,01,sad,2.0,-3.630866765975952,-3.522801399230957,0.10806536674499512,-0.10806536674499512
pair_0027_happy,pair_0027,07,02,02,01,happy,0.0,-3.7800509929656982,-3.1532669067382812,0.626784086227417,-0.626784086227417
pair_0027_happy,pair_0027,07,02,02,01,happy,0.5,-3.7800509929656982,-3.5485036373138428,0.23154735565185547,-0.23154735565185547
pair_0027_happy,pair_0027,07,02,02,01,happy,1.0,-3.7800509929656982,-3.7800509929656982,0.0,0.0
pair_0027_happy,pair_0027,07,02,02,01,happy,1.5,-3.7800509929656982,-3.881417989730835,-0.10136699676513672,0.10136699676513672
pair_0027_happy,pair_0027,07,02,02,01,happy,2.0,-3.7800509929656982,-3.8746423721313477,-0.09459137916564941,0.09459137916564941
pair_0027_sad,pair_0027,07,02,02,01,sad,0.0,-3.5695126056671143,-2.8890910148620605,0.6804215908050537,-0.6804215908050537
pair_0027_sad,pair_0027,07,02,02,01,sad,0.5,-3.5695126056671143,-3.3311352729797363,0.23837733268737793,-0.23837733268737793
pair_0027_sad,pair_0027,07,02,02,01,sad,1.0,-3.5695126056671143,-3.5695126056671143,0.0,0.0
pair_0027_sad,pair_0027,07,02,02,01,sad,1.5,-3.5695126056671143,-3.6501998901367188,-0.08068728446960449,0.08068728446960449
pair_0027_sad,pair_0027,07,02,02,01,sad,2.0,-3.5695126056671143,-3.6088504791259766,-0.039337873458862305,0.039337873458862305
pair_0028_happy,pair_0028,08,01,01,01,happy,0.0,-3.8731539249420166,-3.532442569732666,0.3407113552093506,-0.3407113552093506
pair_0028_happy,pair_0028,08,01,01,01,happy,0.5,-3.8731539249420166,-3.776446580886841,0.09670734405517578,-0.09670734405517578
pair_0028_happy,pair_0028,08,01,01,01,happy,1.0,-3.8731539249420166,-3.8731539249420166,0.0,0.0
pair_0028_happy,pair_0028,08,01,01,01,happy,1.5,-3.8731539249420166,-3.8450088500976562,0.02814507484436035,-0.02814507484436035
pair_0028_happy,pair_0028,08,01,01,01,happy,2.0,-3.8731539249420166,-3.723271369934082,0.14988255500793457,-0.14988255500793457
pair_0028_sad,pair_0028,08,01,01,01,sad,0.0,-5.036435127258301,-4.3710246086120605,0.6654105186462402,-0.6654105186462402
pair_0028_sad,pair_0028,08,01,01,01,sad,0.5,-5.036435127258301,-4.7927751541137695,0.24365997314453125,-0.24365997314453125
pair_0028_sad,pair_0028,08,01,01,01,sad,1.0,-5.036435127258301,-5.036435127258301,0.0,0.0
pair_0028_sad,pair_0028,08,01,01,01,sad,1.5,-5.036435127258301,-5.12758731842041,-0.09115219116210938,0.09115219116210938
pair_0028_sad,pair_0028,08,01,01,01,sad,2.0,-5.036435127258301,-5.107872009277344,-0.07143688201904297,0.07143688201904297
pair_0029_happy,pair_0029,08,01,02,01,happy,0.0,-4.524965286254883,-4.002803802490234,0.5221614837646484,-0.5221614837646484
pair_0029_happy,pair_0029,08,01,02,01,happy,0.5,-4.524965286254883,-4.352133750915527,0.17283153533935547,-0.17283153533935547
pair_0029_happy,pair_0029,08,01,02,01,happy,1.0,-4.524965286254883,-4.524965286254883,0.0,0.0
pair_0029_happy,pair_0029,08,01,02,01,happy,1.5,-4.524965286254883,-4.555446624755859,-0.030481338500976562,0.030481338500976562
pair_0029_happy,pair_0029,08,01,02,01,happy,2.0,-4.524965286254883,-4.4811015129089355,0.043863773345947266,-0.043863773345947266
pair_0029_sad,pair_0029,08,01,02,01,sad,0.0,-4.290677070617676,-3.778968334197998,0.5117087364196777,-0.5117087364196777
pair_0029_sad,pair_0029,08,01,02,01,sad,0.5,-4.290677070617676,-4.099916458129883,0.19076061248779297,-0.19076061248779297
pair_0029_sad,pair_0029,08,01,02,01,sad,1.0,-4.290677070617676,-4.290677070617676,0.0,0.0
pair_0029_sad,pair_0029,08,01,02,01,sad,1.5,-4.290677070617676,-4.3676910400390625,-0.07701396942138672,0.07701396942138672
pair_0029_sad,pair_0029,08,01,02,01,sad,2.0,-4.290677070617676,-4.349286079406738,-0.0586090087890625,0.0586090087890625
pair_0030_happy,pair_0030,08,02,01,01,happy,0.0,-3.895028591156006,-3.250403881072998,0.6446247100830078,-0.6446247100830078
pair_0030_happy,pair_0030,08,02,01,01,happy,0.5,-3.895028591156006,-3.6649866104125977,0.2300419807434082,-0.2300419807434082
pair_0030_happy,pair_0030,08,02,01,01,happy,1.0,-3.895028591156006,-3.895028591156006,0.0,0.0
pair_0030_happy,pair_0030,08,02,01,01,happy,1.5,-3.895028591156006,-3.982912540435791,-0.08788394927978516,0.08788394927978516
pair_0030_happy,pair_0030,08,02,01,01,happy,2.0,-3.895028591156006,-3.96185302734375,-0.06682443618774414,0.06682443618774414
pair_0030_sad,pair_0030,08,02,01,01,sad,0.0,-2.6575613021850586,-2.4618160724639893,0.19574522972106934,-0.19574522972106934
pair_0030_sad,pair_0030,08,02,01,01,sad,0.5,-2.6575613021850586,-2.5552330017089844,0.10232830047607422,-0.10232830047607422
pair_0030_sad,pair_0030,08,02,01,01,sad,1.0,-2.6575613021850586,-2.6575613021850586,0.0,0.0
pair_0030_sad,pair_0030,08,02,01,01,sad,1.5,-2.6575613021850586,-2.759518623352051,-0.10195732116699219,0.10195732116699219
pair_0030_sad,pair_0030,08,02,01,01,sad,2.0,-2.6575613021850586,-2.832077980041504,-0.1745166778564453,0.1745166778564453
pair_0031_happy,pair_0031,08,02,02,01,happy,0.0,-3.81231689453125,-3.1512131690979004,0.6611037254333496,-0.6611037254333496
pair_0031_happy,pair_0031,08,02,02,01,happy,0.5,-3.81231689453125,-3.5863564014434814,0.22596049308776855,-0.22596049308776855
pair_0031_happy,pair_0031,08,02,02,01,happy,1.0,-3.81231689453125,-3.81231689453125,0.0,0.0
pair_0031_happy,pair_0031,08,02,02,01,happy,1.5,-3.81231689453125,-3.878018856048584,-0.06570196151733398,0.06570196151733398
pair_0031_happy,pair_0031,08,02,02,01,happy,2.0,-3.81231689453125,-3.8221845626831055,-0.009867668151855469,0.009867668151855469
pair_0031_sad,pair_0031,08,02,02,01,sad,0.0,-3.2720704078674316,-2.6663265228271484,0.6057438850402832,-0.6057438850402832
pair_0031_sad,pair_0031,08,02,02,01,sad,0.5,-3.2720704078674316,-3.0369179248809814,0.2351524829864502,-0.2351524829864502
pair_0031_sad,pair_0031,08,02,02,01,sad,1.0,-3.2720704078674316,-3.2720704078674316,0.0,0.0
pair_0031_sad,pair_0031,08,02,02,01,sad,1.5,-3.2720704078674316,-3.4084668159484863,-0.1363964080810547,0.1363964080810547
pair_0031_sad,pair_0031,08,02,02,01,sad,2.0,-3.2720704078674316,-3.4791269302368164,-0.20705652236938477,0.20705652236938477
pair_0032_happy,pair_0032,09,01,01,01,happy,0.0,-4.663866996765137,-3.844360589981079,0.8195064067840576,-0.8195064067840576
pair_0032_happy,pair_0032,09,01,01,01,happy,0.5,-4.663866996765137,-4.361062049865723,0.30280494689941406,-0.30280494689941406
pair_0032_happy,pair_0032,09,01,01,01,happy,1.0,-4.663866996765137,-4.663866996765137,0.0,0.0
pair_0032_happy,pair_0032,09,01,01,01,happy,1.5,-4.663866996765137,-4.796589374542236,-0.1327223777770996,0.1327223777770996
pair_0032_happy,pair_0032,09,01,01,01,happy,2.0,-4.663866996765137,-4.7955427169799805,-0.13167572021484375,0.13167572021484375
pair_0032_sad,pair_0032,09,01,01,01,sad,0.0,-4.710247993469238,-4.068171501159668,0.6420764923095703,-0.6420764923095703
pair_0032_sad,pair_0032,09,01,01,01,sad,0.5,-4.710247993469238,-4.49541711807251,0.21483087539672852,-0.21483087539672852
pair_0032_sad,pair_0032,09,01,01,01,sad,1.0,-4.710247993469238,-4.710247993469238,0.0,0.0
pair_0032_sad,pair_0032,09,01,01,01,sad,1.5,-4.710247993469238,-4.77202033996582,-0.06177234649658203,0.06177234649658203
pair_0032_sad,pair_0032,09,01,01,01,sad,2.0,-4.710247993469238,-4.728672981262207,-0.01842498779296875,0.01842498779296875
pair_0033_happy,pair_0033,09,01,02,01,happy,0.0,-5.057777404785156,-4.186223030090332,0.8715543746948242,-0.8715543746948242
pair_0033_happy,pair_0033,09,01,02,01,happy,0.5,-5.057777404785156,-4.736207008361816,0.32157039642333984,-0.32157039642333984
pair_0033_happy,pair_0033,09,01,02,01,happy,1.0,-5.057777404785156,-5.057777404785156,0.0,0.0
pair_0033_happy,pair_0033,09,01,02,01,happy,1.5,-5.057777404785156,-5.195901393890381,-0.1381239891052246,0.1381239891052246
pair_0033_happy,pair_0033,09,01,02,01,happy,2.0,-5.057777404785156,-5.198424339294434,-0.14064693450927734,0.14064693450927734
pair_0033_sad,pair_0033,09,01,02,01,sad,0.0,-4.2751312255859375,-3.3392467498779297,0.9358844757080078,-0.9358844757080078
pair_0033_sad,pair_0033,09,01,02,01,sad,0.5,-4.2751312255859375,-3.908017635345459,0.3671135902404785,-0.3671135902404785
pair_0033_sad,pair_0033,09,01,02,01,sad,1.0,-4.2751312255859375,-4.2751312255859375,0.0,0.0
pair_0033_sad,pair_0033,09,01,02,01,sad,1.5,-4.2751312255859375,-4.485927104949951,-0.21079587936401367,0.21079587936401367
pair_0033_sad,pair_0033,09,01,02,01,sad,2.0,-4.2751312255859375,-4.581820487976074,-0.3066892623901367,0.3066892623901367
pair_0034_happy,pair_0034,09,02,01,01,happy,0.0,-3.9641289710998535,-2.931077241897583,1.0330517292022705,-1.0330517292022705
pair_0034_happy,pair_0034,09,02,01,01,happy,0.5,-3.9641289710998535,-3.53837251663208,0.42575645446777344,-0.42575645446777344
pair_0034_happy,pair_0034,09,02,01,01,happy,1.0,-3.9641289710998535,-3.9641289710998535,0.0,0.0
pair_0034_happy,pair_0034,09,02,01,01,happy,1.5,-3.9641289710998535,-4.249969482421875,-0.2858405113220215,0.2858405113220215
pair_0034_happy,pair_0034,09,02,01,01,happy,2.0,-3.9641289710998535,-4.42887020111084,-0.46474123001098633,0.46474123001098633
pair_0034_sad,pair_0034,09,02,01,01,sad,0.0,-3.916632652282715,-2.897240161895752,1.019392490386963,-1.019392490386963
pair_0034_sad,pair_0034,09,02,01,01,sad,0.5,-3.916632652282715,-3.5317771434783936,0.3848555088043213,-0.3848555088043213
pair_0034_sad,pair_0034,09,02,01,01,sad,1.0,-3.916632652282715,-3.916632652282715,0.0,0.0
pair_0034_sad,pair_0034,09,02,01,01,sad,1.5,-3.916632652282715,-4.10328483581543,-0.18665218353271484,0.18665218353271484
pair_0034_sad,pair_0034,09,02,01,01,sad,2.0,-3.916632652282715,-4.136298179626465,-0.21966552734375,0.21966552734375
pair_0035_happy,pair_0035,09,02,02,01,happy,0.0,-3.542358636856079,-2.798947334289551,0.7434113025665283,-0.7434113025665283
pair_0035_happy,pair_0035,09,02,02,01,happy,0.5,-3.542358636856079,-3.2902779579162598,0.25208067893981934,-0.25208067893981934
pair_0035_happy,pair_0035,09,02,02,01,happy,1.0,-3.542358636856079,-3.542358636856079,0.0,0.0
pair_0035_happy,pair_0035,09,02,02,01,happy,1.5,-3.542358636856079,-3.609020948410034,-0.06666231155395508,0.06666231155395508
pair_0035_happy,pair_0035,09,02,02,01,happy,2.0,-3.542358636856079,-3.543935775756836,-0.001577138900756836,0.001577138900756836
pair_0035_sad,pair_0035,09,02,02,01,sad,0.0,-4.2842607498168945,-3.04910945892334,1.2351512908935547,-1.2351512908935547
pair_0035_sad,pair_0035,09,02,02,01,sad,0.5,-4.2842607498168945,-3.7521839141845703,0.5320768356323242,-0.5320768356323242
pair_0035_sad,pair_0035,09,02,02,01,sad,1.0,-4.2842607498168945,-4.2842607498168945,0.0,0.0
pair_0035_sad,pair_0035,09,02,02,01,sad,1.5,-4.2842607498168945,-4.639052867889404,-0.35479211807250977,0.35479211807250977
pair_0035_sad,pair_0035,09,02,02,01,sad,2.0,-4.2842607498168945,-4.838020324707031,-0.5537595748901367,0.5537595748901367
pair_0036_happy,pair_0036,10,01,01,01,happy,0.0,-4.150804042816162,-3.5978095531463623,0.5529944896697998,-0.5529944896697998
pair_0036_happy,pair_0036,10,01,01,01,happy,0.5,-4.150804042816162,-3.9538309574127197,0.19697308540344238,-0.19697308540344238
pair_0036_happy,pair_0036,10,01,01,01,happy,1.0,-4.150804042816162,-4.150804042816162,0.0,0.0
pair_0036_happy,pair_0036,10,01,01,01,happy,1.5,-4.150804042816162,-4.2232255935668945,-0.07242155075073242,0.07242155075073242
pair_0036_happy,pair_0036,10,01,01,01,happy,2.0,-4.150804042816162,-4.199045181274414,-0.04824113845825195,0.04824113845825195
pair_0036_sad,pair_0036,10,01,01,01,sad,0.0,-4.659658908843994,-4.14210844039917,0.5175504684448242,-0.5175504684448242
pair_0036_sad,pair_0036,10,01,01,01,sad,0.5,-4.659658908843994,-4.489304542541504,0.17035436630249023,-0.17035436630249023
pair_0036_sad,pair_0036,10,01,01,01,sad,1.0,-4.659658908843994,-4.659658908843994,0.0,0.0
pair_0036_sad,pair_0036,10,01,01,01,sad,1.5,-4.659658908843994,-4.696612358093262,-0.03695344924926758,0.03695344924926758
pair_0036_sad,pair_0036,10,01,01,01,sad,2.0,-4.659658908843994,-4.635616302490234,0.024042606353759766,-0.024042606353759766
pair_0037_happy,pair_0037,10,01,02,01,happy,0.0,-4.401796817779541,-3.99404239654541,0.40775442123413086,-0.40775442123413086
pair_0037_happy,pair_0037,10,01,02,01,happy,0.5,-4.401796817779541,-4.2919721603393555,0.10982465744018555,-0.10982465744018555
pair_0037_happy,pair_0037,10,01,02,01,happy,1.0,-4.401796817779541,-4.401796817779541,0.0,0.0
pair_0037_happy,pair_0037,10,01,02,01,happy,1.5,-4.401796817779541,-4.378909111022949,0.022887706756591797,-0.022887706756591797
pair_0037_happy,pair_0037,10,01,02,01,happy,2.0,-4.401796817779541,-4.263486385345459,0.13831043243408203,-0.13831043243408203
pair_0037_sad,pair_0037,10,01,02,01,sad,0.0,-4.394583225250244,-3.8612923622131348,0.5332908630371094,-0.5332908630371094
pair_0037_sad,pair_0037,10,01,02,01,sad,0.5,-4.394583225250244,-4.21257209777832,0.18201112747192383,-0.18201112747192383
pair_0037_sad,pair_0037,10,01,02,01,sad,1.0,-4.394583225250244,-4.394583225250244,0.0,0.0
pair_0037_sad,pair_0037,10,01,02,01,sad,1.5,-4.394583225250244,-4.440587997436523,-0.0460047721862793,0.0460047721862793
pair_0037_sad,pair_0037,10,01,02,01,sad,2.0,-4.394583225250244,-4.384580612182617,0.010002613067626953,-0.010002613067626953
pair_0038_happy,pair_0038,10,02,01,01,happy,0.0,-3.654942512512207,-2.681828737258911,0.9731137752532959,-0.9731137752532959
pair_0038_happy,pair_0038,10,02,01,01,happy,0.5,-3.654942512512207,-3.2777256965637207,0.37721681594848633,-0.37721681594848633
pair_0038_happy,pair_0038,10,02,01,01,happy,1.0,-3.654942512512207,-3.654942512512207,0.0,0.0
pair_0038_happy,pair_0038,10,02,01,01,happy,1.5,-3.654942512512207,-3.868741750717163,-0.21379923820495605,0.21379923820495605
pair_0038_happy,pair_0038,10,02,01,01,happy,2.0,-3.654942512512207,-3.9587562084198,-0.3038136959075928,0.3038136959075928
pair_0038_sad,pair_0038,10,02,01,01,sad,0.0,-2.569734573364258,-2.073317050933838,0.4964175224304199,-0.4964175224304199
pair_0038_sad,pair_0038,10,02,01,01,sad,0.5,-2.569734573364258,-2.398752450942993,0.17098212242126465,-0.17098212242126465
pair_0038_sad,pair_0038,10,02,01,01,sad,1.0,-2.569734573364258,-2.569734573364258,0.0,0.0
pair_0038_sad,pair_0038,10,02,01,01,sad,1.5,-2.569734573364258,-2.620694637298584,-0.05096006393432617,0.05096006393432617
pair_0038_sad,pair_0038,10,02,01,01,sad,2.0,-2.569734573364258,-2.579059362411499,-0.009324789047241211,0.009324789047241211
pair_0039_happy,pair_0039,10,02,02,01,happy,0.0,-3.5496907234191895,-2.8529341220855713,0.6967566013336182,-0.6967566013336182
pair_0039_happy,pair_0039,10,02,02,01,happy,0.5,-3.5496907234191895,-3.305060863494873,0.2446298599243164,-0.2446298599243164
pair_0039_happy,pair_0039,10,02,02,01,happy,1.0,-3.5496907234191895,-3.5496907234191895,0.0,0.0
pair_0039_happy,pair_0039,10,02,02,01,happy,1.5,-3.5496907234191895,-3.6302671432495117,-0.08057641983032227,0.08057641983032227
pair_0039_happy,pair_0039,10,02,02,01,happy,2.0,-3.5496907234191895,-3.5847113132476807,-0.03502058982849121,0.03502058982849121
pair_0039_sad,pair_0039,10,02,02,01,sad,0.0,-3.347115993499756,-2.8430466651916504,0.5040693283081055,-0.5040693283081055
pair_0039_sad,pair_0039,10,02,02,01,sad,0.5,-3.347115993499756,-3.189065933227539,0.1580500602722168,-0.1580500602722168
pair_0039_sad,pair_0039,10,02,02,01,sad,1.0,-3.347115993499756,-3.347115993499756,0.0,0.0
pair_0039_sad,pair_0039,10,02,02,01,sad,1.5,-3.347115993499756,-3.3594212532043457,-0.012305259704589844,0.012305259704589844
pair_0039_sad,pair_0039,10,02,02,01,sad,2.0,-3.347115993499756,-3.2571592330932617,0.08995676040649414,-0.08995676040649414
pair_0040_happy,pair_0040,11,01,01,01,happy,0.0,-4.2292304039001465,-3.9374802112579346,0.2917501926422119,-0.2917501926422119
pair_0040_happy,pair_0040,11,01,01,01,happy,0.5,-4.2292304039001465,-4.160712718963623,0.06851768493652344,-0.06851768493652344
pair_0040_happy,pair_0040,11,01,01,01,happy,1.0,-4.2292304039001465,-4.2292304039001465,0.0,0.0
pair_0040_happy,pair_0040,11,01,01,01,happy,1.5,-4.2292304039001465,-4.177912712097168,0.051317691802978516,-0.051317691802978516
pair_0040_happy,pair_0040,11,01,01,01,happy,2.0,-4.2292304039001465,-4.044322967529297,0.1849074363708496,-0.1849074363708496
pair_0040_sad,pair_0040,11,01,01,01,sad,0.0,-4.656558036804199,-4.05272102355957,0.6038370132446289,-0.6038370132446289
pair_0040_sad,pair_0040,11,01,01,01,sad,0.5,-4.656558036804199,-4.44796895980835,0.2085890769958496,-0.2085890769958496
pair_0040_sad,pair_0040,11,01,01,01,sad,1.0,-4.656558036804199,-4.656558036804199,0.0,0.0
pair_0040_sad,pair_0040,11,01,01,01,sad,1.5,-4.656558036804199,-4.721108436584473,-0.06455039978027344,0.06455039978027344
pair_0040_sad,pair_0040,11,01,01,01,sad,2.0,-4.656558036804199,-4.677925109863281,-0.02136707305908203,0.02136707305908203
pair_0041_happy,pair_0041,11,01,02,01,happy,0.0,-4.719845771789551,-4.049883842468262,0.6699619293212891,-0.6699619293212891
pair_0041_happy,pair_0041,11,01,02,01,happy,0.5,-4.719845771789551,-4.476785659790039,0.24306011199951172,-0.24306011199951172
pair_0041_happy,pair_0041,11,01,02,01,happy,1.0,-4.719845771789551,-4.719845771789551,0.0,0.0
pair_0041_happy,pair_0041,11,01,02,01,happy,1.5,-4.719845771789551,-4.81219482421875,-0.09234905242919922,0.09234905242919922
pair_0041_happy,pair_0041,11,01,02,01,happy,2.0,-4.719845771789551,-4.78947114944458,-0.0696253776550293,0.0696253776550293
pair_0041_sad,pair_0041,11,01,02,01,sad,0.0,-4.9697065353393555,-4.357666969299316,0.6120395660400391,-0.6120395660400391
pair_0041_sad,pair_0041,11,01,02,01,sad,0.5,-4.9697065353393555,-4.7594804763793945,0.21022605895996094,-0.21022605895996094
pair_0041_sad,pair_0041,11,01,02,01,sad,1.0,-4.9697065353393555,-4.9697065353393555,0.0,0.0
pair_0041_sad,pair_0041,11,01,02,01,sad,1.5,-4.9697065353393555,-5.021175384521484,-0.051468849182128906,0.051468849182128906
pair_0041_sad,pair_0041,11,01,02,01,sad,2.0,-4.9697065353393555,-4.9577860832214355,0.011920452117919922,-0.011920452117919922
pair_0042_happy,pair_0042,11,02,01,01,happy,0.0,-3.600306987762451,-2.880080223083496,0.7202267646789551,-0.7202267646789551
pair_0042_happy,pair_0042,11,02,01,01,happy,0.5,-3.600306987762451,-3.3628342151641846,0.2374727725982666,-0.2374727725982666
pair_0042_happy,pair_0042,11,02,01,01,happy,1.0,-3.600306987762451,-3.600306987762451,0.0,0.0
