sample_id,pair_id,actor,statement,repetition,intensity,emotion,condition,clean_margin,margin,shift_from_clean
pair_0024_happy,pair_0024,07,01,01,01,happy,center_joint,-4.384683609008789,-4.644054412841797,-0.2593708038330078
pair_0024_happy,pair_0024,07,01,01,01,happy,center_19,-4.384683609008789,-4.40205192565918,-0.017368316650390625
pair_0024_happy,pair_0024,07,01,01,01,happy,center_23,-4.384683609008789,-4.201533317565918,0.1831502914428711
pair_0024_sad,pair_0024,07,01,01,01,sad,clean,-4.1672210693359375,-4.1672210693359375,0.0
pair_0024_sad,pair_0024,07,01,01,01,sad,zero_noop,-4.1672210693359375,-4.1672210693359375,0.0
pair_0024_sad,pair_0024,07,01,01,01,sad,center_joint,-4.1672210693359375,-4.375851631164551,-0.20863056182861328
pair_0024_sad,pair_0024,07,01,01,01,sad,center_19,-4.1672210693359375,-4.178194999694824,-0.010973930358886719
pair_0024_sad,pair_0024,07,01,01,01,sad,center_23,-4.1672210693359375,-3.9835360050201416,0.1836850643157959
pair_0025_happy,pair_0025,07,01,02,01,happy,clean,-4.604063987731934,-4.604063987731934,0.0
pair_0025_happy,pair_0025,07,01,02,01,happy,zero_noop,-4.604063987731934,-4.604063987731934,0.0
pair_0025_happy,pair_0025,07,01,02,01,happy,center_joint,-4.604063987731934,-4.83891487121582,-0.23485088348388672
pair_0025_happy,pair_0025,07,01,02,01,happy,center_19,-4.604063987731934,-4.615553855895996,-0.0114898681640625
pair_0025_happy,pair_0025,07,01,02,01,happy,center_23,-4.604063987731934,-4.4234514236450195,0.18061256408691406
pair_0025_sad,pair_0025,07,01,02,01,sad,clean,-4.696544170379639,-4.696544170379639,0.0
pair_0025_sad,pair_0025,07,01,02,01,sad,zero_noop,-4.696544170379639,-4.696544170379639,0.0
pair_0025_sad,pair_0025,07,01,02,01,sad,center_joint,-4.696544170379639,-4.933221817016602,-0.2366776466369629
pair_0025_sad,pair_0025,07,01,02,01,sad,center_19,-4.696544170379639,-4.70867919921875,-0.012135028839111328
pair_0025_sad,pair_0025,07,01,02,01,sad,center_23,-4.696544170379639,-4.516532897949219,0.18001127243041992
pair_0026_happy,pair_0026,07,02,01,01,happy,clean,-3.7800509929656982,-3.7800509929656982,0.0
pair_0026_happy,pair_0026,07,02,01,01,happy,zero_noop,-3.7800509929656982,-3.7800509929656982,0.0
pair_0026_happy,pair_0026,07,02,01,01,happy,center_joint,-3.7800509929656982,-3.8303961753845215,-0.05034518241882324
pair_0026_happy,pair_0026,07,02,01,01,happy,center_19,-3.7800509929656982,-3.7689223289489746,0.011128664016723633
pair_0026_happy,pair_0026,07,02,01,01,happy,center_23,-3.7800509929656982,-4.0212202072143555,-0.24116921424865723
pair_0026_sad,pair_0026,07,02,01,01,sad,clean,-3.630866765975952,-3.630866765975952,0.0
pair_0026_sad,pair_0026,07,02,01,01,sad,zero_noop,-3.630866765975952,-3.630866765975952,0.0
pair_0026_sad,pair_0026,07,02,01,01,sad,center_joint,-3.630866765975952,-3.67842960357666,-0.04756283760070801
pair_0026_sad,pair_0026,07,02,01,01,sad,center_19,-3.630866765975952,-3.6248815059661865,0.005985260009765625
pair_0026_sad,pair_0026,07,02,01,01,sad,center_23,-3.630866765975952,-3.878157138824463,-0.24729037284851074
pair_0027_happy,pair_0027,07,02,02,01,happy,clean,-3.7800509929656982,-3.7800509929656982,0.0
pair_0027_happy,pair_0027,07,02,02,01,happy,zero_noop,-3.7800509929656982,-3.7800509929656982,0.0
pair_0027_happy,pair_0027,07,02,02,01,happy,center_joint,-3.7800509929656982,-3.8303961753845215,-0.05034518241882324
pair_0027_happy,pair_0027,07,02,02,01,happy,center_19,-3.7800509929656982,-3.7689223289489746,0.011128664016723633
pair_0027_happy,pair_0027,07,02,02,01,happy,center_23,-3.7800509929656982,-4.0212202072143555,-0.24116921424865723
pair_0027_sad,pair_0027,07,02,02,01,sad,clean,-3.5695126056671143,-3.5695126056671143,0.0
pair_0027_sad,pair_0027,07,02,02,01,sad,zero_noop,-3.5695126056671143,-3.5695126056671143,0.0
pair_0027_sad,pair_0027,07,02,02,01,sad,center_joint,-3.5695126056671143,-3.5835118293762207,-0.013999223709106445
pair_0027_sad,pair_0027,07,02,02,01,sad,center_19,-3.5695126056671143,-3.5561130046844482,0.013399600982666016
pair_0027_sad,pair_0027,07,02,02,01,sad,center_23,-3.5695126056671143,-3.8200273513793945,-0.2505147457122803
pair_0028_happy,pair_0028,08,01,01,01,happy,clean,-3.8731539249420166,-3.8731539249420166,0.0
pair_0028_happy,pair_0028,08,01,01,01,happy,zero_noop,-3.8731539249420166,-3.8731539249420166,0.0
pair_0028_happy,pair_0028,08,01,01,01,happy,center_joint,-3.8731539249420166,-4.053345203399658,-0.1801912784576416
pair_0028_happy,pair_0028,08,01,01,01,happy,center_19,-3.8731539249420166,-3.8851685523986816,-0.012014627456665039
pair_0028_happy,pair_0028,08,01,01,01,happy,center_23,-3.8731539249420166,-3.684053421020508,0.1891005039215088
pair_0028_sad,pair_0028,08,01,01,01,sad,clean,-5.036435127258301,-5.036435127258301,0.0
pair_0028_sad,pair_0028,08,01,01,01,sad,zero_noop,-5.036435127258301,-5.036435127258301,0.0
pair_0028_sad,pair_0028,08,01,01,01,sad,center_joint,-5.036435127258301,-5.240287780761719,-0.20385265350341797
pair_0028_sad,pair_0028,08,01,01,01,sad,center_19,-5.036435127258301,-5.047884464263916,-0.011449337005615234
pair_0028_sad,pair_0028,08,01,01,01,sad,center_23,-5.036435127258301,-4.846988201141357,0.18944692611694336
pair_0029_happy,pair_0029,08,01,02,01,happy,clean,-4.524965286254883,-4.524965286254883,0.0
pair_0029_happy,pair_0029,08,01,02,01,happy,zero_noop,-4.524965286254883,-4.524965286254883,0.0
pair_0029_happy,pair_0029,08,01,02,01,happy,center_joint,-4.524965286254883,-4.760086536407471,-0.2351212501525879
pair_0029_happy,pair_0029,08,01,02,01,happy,center_19,-4.524965286254883,-4.533534049987793,-0.008568763732910156
pair_0029_happy,pair_0029,08,01,02,01,happy,center_23,-4.524965286254883,-4.338937759399414,0.18602752685546875
pair_0029_sad,pair_0029,08,01,02,01,sad,clean,-4.290677070617676,-4.290677070617676,0.0
pair_0029_sad,pair_0029,08,01,02,01,sad,zero_noop,-4.290677070617676,-4.290677070617676,0.0
pair_0029_sad,pair_0029,08,01,02,01,sad,center_joint,-4.290677070617676,-4.450226306915283,-0.15954923629760742
pair_0029_sad,pair_0029,08,01,02,01,sad,center_19,-4.290677070617676,-4.2899885177612305,0.0006885528564453125
pair_0029_sad,pair_0029,08,01,02,01,sad,center_23,-4.290677070617676,-4.1122145652771,0.17846250534057617
pair_0030_happy,pair_0030,08,02,01,01,happy,clean,-3.895028591156006,-3.895028591156006,0.0
pair_0030_happy,pair_0030,08,02,01,01,happy,zero_noop,-3.895028591156006,-3.895028591156006,0.0
pair_0030_happy,pair_0030,08,02,01,01,happy,center_joint,-3.895028591156006,-3.918680191040039,-0.023651599884033203
pair_0030_happy,pair_0030,08,02,01,01,happy,center_19,-3.895028591156006,-3.8814854621887207,0.013543128967285156
pair_0030_happy,pair_0030,08,02,01,01,happy,center_23,-3.895028591156006,-4.141474723815918,-0.2464461326599121
pair_0030_sad,pair_0030,08,02,01,01,sad,clean,-2.6575613021850586,-2.6575613021850586,0.0
pair_0030_sad,pair_0030,08,02,01,01,sad,zero_noop,-2.6575613021850586,-2.6575613021850586,0.0
pair_0030_sad,pair_0030,08,02,01,01,sad,center_joint,-2.6575613021850586,-2.6471104621887207,0.01045083999633789
pair_0030_sad,pair_0030,08,02,01,01,sad,center_19,-2.6575613021850586,-2.632105588912964,0.025455713272094727
pair_0030_sad,pair_0030,08,02,01,01,sad,center_23,-2.6575613021850586,-2.896517038345337,-0.23895573616027832
pair_0031_happy,pair_0031,08,02,02,01,happy,clean,-3.81231689453125,-3.81231689453125,0.0
pair_0031_happy,pair_0031,08,02,02,01,happy,zero_noop,-3.81231689453125,-3.81231689453125,0.0
pair_0031_happy,pair_0031,08,02,02,01,happy,center_joint,-3.81231689453125,-3.838361978530884,-0.02604508399963379
pair_0031_happy,pair_0031,08,02,02,01,happy,center_19,-3.81231689453125,-3.7951436042785645,0.017173290252685547
pair_0031_happy,pair_0031,08,02,02,01,happy,center_23,-3.81231689453125,-4.0591630935668945,-0.24684619903564453
pair_0031_sad,pair_0031,08,02,02,01,sad,clean,-3.2720704078674316,-3.2720704078674316,0.0
pair_0031_sad,pair_0031,08,02,02,01,sad,zero_noop,-3.2720704078674316,-3.2720704078674316,0.0
pair_0031_sad,pair_0031,08,02,02,01,sad,center_joint,-3.2720704078674316,-3.268760919570923,0.003309488296508789
pair_0031_sad,pair_0031,08,02,02,01,sad,center_19,-3.2720704078674316,-3.2542290687561035,0.017841339111328125
pair_0031_sad,pair_0031,08,02,02,01,sad,center_23,-3.2720704078674316,-3.5031673908233643,-0.23109698295593262
pair_0032_happy,pair_0032,09,01,01,01,happy,clean,-4.663866996765137,-4.663866996765137,0.0
pair_0032_happy,pair_0032,09,01,01,01,happy,zero_noop,-4.663866996765137,-4.663866996765137,0.0
pair_0032_happy,pair_0032,09,01,01,01,happy,center_joint,-4.663866996765137,-4.857429504394531,-0.19356250762939453
pair_0032_happy,pair_0032,09,01,01,01,happy,center_19,-4.663866996765137,-4.673243999481201,-0.009377002716064453
pair_0032_happy,pair_0032,09,01,01,01,happy,center_23,-4.663866996765137,-4.478673934936523,0.18519306182861328
pair_0032_sad,pair_0032,09,01,01,01,sad,clean,-4.710247993469238,-4.710247993469238,0.0
pair_0032_sad,pair_0032,09,01,01,01,sad,zero_noop,-4.710247993469238,-4.710247993469238,0.0
pair_0032_sad,pair_0032,09,01,01,01,sad,center_joint,-4.710247993469238,-4.9420366287231445,-0.23178863525390625
pair_0032_sad,pair_0032,09,01,01,01,sad,center_19,-4.710247993469238,-4.715497016906738,-0.0052490234375
pair_0032_sad,pair_0032,09,01,01,01,sad,center_23,-4.710247993469238,-4.5332136154174805,0.1770343780517578
pair_0033_happy,pair_0033,09,01,02,01,happy,clean,-5.057777404785156,-5.057777404785156,0.0
pair_0033_happy,pair_0033,09,01,02,01,happy,zero_noop,-5.057777404785156,-5.057777404785156,0.0
pair_0033_happy,pair_0033,09,01,02,01,happy,center_joint,-5.057777404785156,-5.282106876373291,-0.22432947158813477
pair_0033_happy,pair_0033,09,01,02,01,happy,center_19,-5.057777404785156,-5.068387508392334,-0.010610103607177734
pair_0033_happy,pair_0033,09,01,02,01,happy,center_23,-5.057777404785156,-4.871054649353027,0.1867227554321289
pair_0033_sad,pair_0033,09,01,02,01,sad,clean,-4.2751312255859375,-4.2751312255859375,0.0
pair_0033_sad,pair_0033,09,01,02,01,sad,zero_noop,-4.2751312255859375,-4.2751312255859375,0.0
pair_0033_sad,pair_0033,09,01,02,01,sad,center_joint,-4.2751312255859375,-4.457624912261963,-0.1824936866760254
pair_0033_sad,pair_0033,09,01,02,01,sad,center_19,-4.2751312255859375,-4.276518821716309,-0.0013875961303710938
pair_0033_sad,pair_0033,09,01,02,01,sad,center_23,-4.2751312255859375,-4.091728687286377,0.18340253829956055
pair_0034_happy,pair_0034,09,02,01,01,happy,clean,-3.9641289710998535,-3.9641289710998535,0.0
pair_0034_happy,pair_0034,09,02,01,01,happy,zero_noop,-3.9641289710998535,-3.9641289710998535,0.0
pair_0034_happy,pair_0034,09,02,01,01,happy,center_joint,-3.9641289710998535,-4.09272575378418,-0.12859678268432617
pair_0034_happy,pair_0034,09,02,01,01,happy,center_19,-3.9641289710998535,-3.955655336380005,0.008473634719848633
pair_0034_happy,pair_0034,09,02,01,01,happy,center_23,-3.9641289710998535,-4.2197442054748535,-0.255615234375
pair_0034_sad,pair_0034,09,02,01,01,sad,clean,-3.916632652282715,-3.916632652282715,0.0
pair_0034_sad,pair_0034,09,02,01,01,sad,zero_noop,-3.916632652282715,-3.916632652282715,0.0
pair_0034_sad,pair_0034,09,02,01,01,sad,center_joint,-3.916632652282715,-4.0379133224487305,-0.12128067016601562
pair_0034_sad,pair_0034,09,02,01,01,sad,center_19,-3.916632652282715,-3.9119317531585693,0.004700899124145508
pair_0034_sad,pair_0034,09,02,01,01,sad,center_23,-3.916632652282715,-4.177852153778076,-0.26121950149536133
pair_0035_happy,pair_0035,09,02,02,01,happy,clean,-3.542358636856079,-3.542358636856079,0.0
pair_0035_happy,pair_0035,09,02,02,01,happy,zero_noop,-3.542358636856079,-3.542358636856079,0.0
pair_0035_happy,pair_0035,09,02,02,01,happy,center_joint,-3.542358636856079,-3.628474712371826,-0.08611607551574707
pair_0035_happy,pair_0035,09,02,02,01,happy,center_19,-3.542358636856079,-3.532261848449707,0.01009678840637207
pair_0035_happy,pair_0035,09,02,02,01,happy,center_23,-3.542358636856079,-3.802706241607666,-0.2603476047515869
pair_0035_sad,pair_0035,09,02,02,01,sad,clean,-4.2842607498168945,-4.2842607498168945,0.0
pair_0035_sad,pair_0035,09,02,02,01,sad,zero_noop,-4.2842607498168945,-4.2842607498168945,0.0
pair_0035_sad,pair_0035,09,02,02,01,sad,center_joint,-4.2842607498168945,-4.260376930236816,0.023883819580078125
pair_0035_sad,pair_0035,09,02,02,01,sad,center_19,-4.2842607498168945,-4.277711868286133,0.006548881530761719
pair_0035_sad,pair_0035,09,02,02,01,sad,center_23,-4.2842607498168945,-4.5196533203125,-0.23539257049560547
pair_0036_happy,pair_0036,10,01,01,01,happy,clean,-4.150804042816162,-4.150804042816162,0.0
pair_0036_happy,pair_0036,10,01,01,01,happy,zero_noop,-4.150804042816162,-4.150804042816162,0.0
pair_0036_happy,pair_0036,10,01,01,01,happy,center_joint,-4.150804042816162,-4.386495113372803,-0.23569107055664062
pair_0036_happy,pair_0036,10,01,01,01,happy,center_19,-4.150804042816162,-4.162210941314697,-0.011406898498535156
pair_0036_happy,pair_0036,10,01,01,01,happy,center_23,-4.150804042816162,-3.969677209854126,0.18112683296203613
pair_0036_sad,pair_0036,10,01,01,01,sad,clean,-4.659658908843994,-4.659658908843994,0.0
pair_0036_sad,pair_0036,10,01,01,01,sad,zero_noop,-4.659658908843994,-4.659658908843994,0.0
pair_0036_sad,pair_0036,10,01,01,01,sad,center_joint,-4.659658908843994,-4.878983497619629,-0.21932458877563477
pair_0036_sad,pair_0036,10,01,01,01,sad,center_19,-4.659658908843994,-4.667330741882324,-0.007671833038330078
pair_0036_sad,pair_0036,10,01,01,01,sad,center_23,-4.659658908843994,-4.4831318855285645,0.1765270233154297
pair_0037_happy,pair_0037,10,01,02,01,happy,clean,-4.401796817779541,-4.401796817779541,0.0
pair_0037_happy,pair_0037,10,01,02,01,happy,zero_noop,-4.401796817779541,-4.401796817779541,0.0
pair_0037_happy,pair_0037,10,01,02,01,happy,center_joint,-4.401796817779541,-4.675607681274414,-0.27381086349487305
pair_0037_happy,pair_0037,10,01,02,01,happy,center_19,-4.401796817779541,-4.417716026306152,-0.015919208526611328
pair_0037_happy,pair_0037,10,01,02,01,happy,center_23,-4.401796817779541,-4.224502086639404,0.17729473114013672
pair_0037_sad,pair_0037,10,01,02,01,sad,clean,-4.394583225250244,-4.394583225250244,0.0
pair_0037_sad,pair_0037,10,01,02,01,sad,zero_noop,-4.394583225250244,-4.394583225250244,0.0
pair_0037_sad,pair_0037,10,01,02,01,sad,center_joint,-4.394583225250244,-4.6103620529174805,-0.21577882766723633
pair_0037_sad,pair_0037,10,01,02,01,sad,center_19,-4.394583225250244,-4.40401554107666,-0.009432315826416016
pair_0037_sad,pair_0037,10,01,02,01,sad,center_23,-4.394583225250244,-4.212203025817871,0.18238019943237305
pair_0038_happy,pair_0038,10,02,01,01,happy,clean,-3.654942512512207,-3.654942512512207,0.0
pair_0038_happy,pair_0038,10,02,01,01,happy,zero_noop,-3.654942512512207,-3.654942512512207,0.0
pair_0038_happy,pair_0038,10,02,01,01,happy,center_joint,-3.654942512512207,-3.7209362983703613,-0.0659937858581543
pair_0038_happy,pair_0038,10,02,01,01,happy,center_19,-3.654942512512207,-3.640101671218872,0.014840841293334961
pair_0038_happy,pair_0038,10,02,01,01,happy,center_23,-3.654942512512207,-3.9157416820526123,-0.2607991695404053
pair_0038_sad,pair_0038,10,02,01,01,sad,clean,-2.569734573364258,-2.569734573364258,0.0
pair_0038_sad,pair_0038,10,02,01,01,sad,zero_noop,-2.569734573364258,-2.569734573364258,0.0
pair_0038_sad,pair_0038,10,02,01,01,sad,center_joint,-2.569734573364258,-2.5291268825531006,0.04060769081115723
pair_0038_sad,pair_0038,10,02,01,01,sad,center_19,-2.569734573364258,-2.5624752044677734,0.007259368896484375
pair_0038_sad,pair_0038,10,02,01,01,sad,center_23,-2.569734573364258,-2.7863402366638184,-0.21660566329956055
pair_0039_happy,pair_0039,10,02,02,01,happy,clean,-3.5496907234191895,-3.5496907234191895,0.0
pair_0039_happy,pair_0039,10,02,02,01,happy,zero_noop,-3.5496907234191895,-3.5496907234191895,0.0
pair_0039_happy,pair_0039,10,02,02,01,happy,center_joint,-3.5496907234191895,-3.600799560546875,-0.05110883712768555
pair_0039_happy,pair_0039,10,02,02,01,happy,center_19,-3.5496907234191895,-3.5321860313415527,0.01750469207763672
pair_0039_happy,pair_0039,10,02,02,01,happy,center_23,-3.5496907234191895,-3.8025474548339844,-0.2528567314147949
pair_0039_sad,pair_0039,10,02,02,01,sad,clean,-3.347115993499756,-3.347115993499756,0.0
pair_0039_sad,pair_0039,10,02,02,01,sad,zero_noop,-3.347115993499756,-3.347115993499756,0.0
pair_0039_sad,pair_0039,10,02,02,01,sad,center_joint,-3.347115993499756,-3.3899216651916504,-0.04280567169189453
pair_0039_sad,pair_0039,10,02,02,01,sad,center_19,-3.347115993499756,-3.338778257369995,0.008337736129760742
pair_0039_sad,pair_0039,10,02,02,01,sad,center_23,-3.347115993499756,-3.5952889919281006,-0.24817299842834473
pair_0040_happy,pair_0040,11,01,01,01,happy,clean,-4.2292304039001465,-4.2292304039001465,0.0
pair_0040_happy,pair_0040,11,01,01,01,happy,zero_noop,-4.2292304039001465,-4.2292304039001465,0.0
pair_0040_happy,pair_0040,11,01,01,01,happy,center_joint,-4.2292304039001465,-4.440876483917236,-0.21164608001708984
pair_0040_happy,pair_0040,11,01,01,01,happy,center_19,-4.2292304039001465,-4.244704246520996,-0.01547384262084961
pair_0040_happy,pair_0040,11,01,01,01,happy,center_23,-4.2292304039001465,-4.052961349487305,0.1762690544128418
pair_0040_sad,pair_0040,11,01,01,01,sad,clean,-4.656558036804199,-4.656558036804199,0.0
pair_0040_sad,pair_0040,11,01,01,01,sad,zero_noop,-4.656558036804199,-4.656558036804199,0.0
pair_0040_sad,pair_0040,11,01,01,01,sad,center_joint,-4.656558036804199,-4.887714385986328,-0.2311563491821289
pair_0040_sad,pair_0040,11,01,01,01,sad,center_19,-4.656558036804199,-4.669624328613281,-0.013066291809082031
pair_0040_sad,pair_0040,11,01,01,01,sad,center_23,-4.656558036804199,-4.477014541625977,0.17954349517822266
pair_0041_happy,pair_0041,11,01,02,01,happy,clean,-4.719845771789551,-4.719845771789551,0.0
pair_0041_happy,pair_0041,11,01,02,01,happy,zero_noop,-4.719845771789551,-4.719845771789551,0.0
pair_0041_happy,pair_0041,11,01,02,01,happy,center_joint,-4.719845771789551,-4.945080757141113,-0.2252349853515625
pair_0041_happy,pair_0041,11,01,02,01,happy,center_19,-4.719845771789551,-4.731557369232178,-0.011711597442626953
pair_0041_happy,pair_0041,11,01,02,01,happy,center_23,-4.719845771789551,-4.537256717681885,0.18258905410766602
pair_0041_sad,pair_0041,11,01,02,01,sad,clean,-4.9697065353393555,-4.9697065353393555,0.0
pair_0041_sad,pair_0041,11,01,02,01,sad,zero_noop,-4.9697065353393555,-4.9697065353393555,0.0
pair_0041_sad,pair_0041,11,01,02,01,sad,center_joint,-4.9697065353393555,-5.2224836349487305,-0.252777099609375
pair_0041_sad,pair_0041,11,01,02,01,sad,center_19,-4.9697065353393555,-4.983682632446289,-0.013976097106933594
pair_0041_sad,pair_0041,11,01,02,01,sad,center_23,-4.9697065353393555,-4.791327476501465,0.17837905883789062
pair_0042_happy,pair_0042,11,02,01,01,happy,clean,-3.600306987762451,-3.600306987762451,0.0
pair_0042_happy,pair_0042,11,02,01,01,happy,zero_noop,-3.600306987762451,-3.600306987762451,0.0
pair_0042_happy,pair_0042,11,02,01,01,happy,center_joint,-3.600306987762451,-3.6669206619262695,-0.06661367416381836
pair_0042_happy,pair_0042,11,02,01,01,happy,center_19,-3.600306987762451,-3.587489604949951,0.0128173828125
pair_0042_happy,pair_0042,11,02,01,01,happy,center_23,-3.600306987762451,-3.8528378009796143,-0.2525308132171631
pair_0042_sad,pair_0042,11,02,01,01,sad,clean,-3.4869284629821777,-3.4869284629821777,0.0
pair_0042_sad,pair_0042,11,02,01,01,sad,zero_noop,-3.4869284629821777,-3.4869284629821777,0.0
pair_0042_sad,pair_0042,11,02,01,01,sad,center_joint,-3.4869284629821777,-3.491083860397339,-0.004155397415161133
pair_0042_sad,pair_0042,11,02,01,01,sad,center_19,-3.4869284629821777,-3.4700775146484375,0.016850948333740234
pair_0042_sad,pair_0042,11,02,01,01,sad,center_23,-3.4869284629821777,-3.734832763671875,-0.24790430068969727
pair_0043_happy,pair_0043,11,02,02,01,happy,clean,-3.6370222568511963,-3.6370222568511963,0.0
pair_0043_happy,pair_0043,11,02,02,01,happy,zero_noop,-3.6370222568511963,-3.6370222568511963,0.0
pair_0043_happy,pair_0043,11,02,02,01,happy,center_joint,-3.6370222568511963,-3.7274861335754395,-0.09046387672424316
pair_0043_happy,pair_0043,11,02,02,01,happy,center_19,-3.6370222568511963,-3.6262073516845703,0.010814905166625977
pair_0043_happy,pair_0043,11,02,02,01,happy,center_23,-3.6370222568511963,-3.886683940887451,-0.24966168403625488
pair_0043_sad,pair_0043,11,02,02,01,sad,clean,-3.4830188751220703,-3.4830188751220703,0.0
pair_0043_sad,pair_0043,11,02,02,01,sad,zero_noop,-3.4830188751220703,-3.4830188751220703,0.0
pair_0043_sad,pair_0043,11,02,02,01,sad,center_joint,-3.4830188751220703,-3.4795753955841064,0.003443479537963867
pair_0043_sad,pair_0043,11,02,02,01,sad,center_19,-3.4830188751220703,-3.4651193618774414,0.017899513244628906
pair_0043_sad,pair_0043,11,02,02,01,sad,center_23,-3.4830188751220703,-3.7245070934295654,-0.24148821830749512
pair_0044_happy,pair_0044,12,01,01,01,happy,clean,-4.7307024002075195,-4.7307024002075195,0.0
pair_0044_happy,pair_0044,12,01,01,01,happy,zero_noop,-4.7307024002075195,-4.7307024002075195,0.0
pair_0044_happy,pair_0044,12,01,01,01,happy,center_joint,-4.7307024002075195,-4.970427989959717,-0.23972558975219727
pair_0044_happy,pair_0044,12,01,01,01,happy,center_19,-4.7307024002075195,-4.7438225746154785,-0.013120174407958984
pair_0044_happy,pair_0044,12,01,01,01,happy,center_23,-4.7307024002075195,-4.54707145690918,0.18363094329833984
pair_0044_sad,pair_0044,12,01,01,01,sad,clean,-4.494531631469727,-4.494531631469727,0.0
pair_0044_sad,pair_0044,12,01,01,01,sad,zero_noop,-4.494531631469727,-4.494531631469727,0.0
pair_0044_sad,pair_0044,12,01,01,01,sad,center_joint,-4.494531631469727,-4.751351356506348,-0.2568197250366211
pair_0044_sad,pair_0044,12,01,01,01,sad,center_19,-4.494531631469727,-4.508213520050049,-0.013681888580322266
pair_0044_sad,pair_0044,12,01,01,01,sad,center_23,-4.494531631469727,-4.310059547424316,0.18447208404541016
pair_0045_happy,pair_0045,12,01,02,01,happy,clean,-4.397916316986084,-4.397916316986084,0.0
pair_0045_happy,pair_0045,12,01,02,01,happy,zero_noop,-4.397916316986084,-4.397916316986084,0.0
pair_0045_happy,pair_0045,12,01,02,01,happy,center_joint,-4.397916316986084,-4.618537902832031,-0.22062158584594727
pair_0045_happy,pair_0045,12,01,02,01,happy,center_19,-4.397916316986084,-4.407791614532471,-0.009875297546386719
pair_0045_happy,pair_0045,12,01,02,01,happy,center_23,-4.397916316986084,-4.21911096572876,0.17880535125732422
pair_0045_sad,pair_0045,12,01,02,01,sad,clean,-4.50814151763916,-4.50814151763916,0.0
pair_0045_sad,pair_0045,12,01,02,01,sad,zero_noop,-4.50814151763916,-4.50814151763916,0.0
pair_0045_sad,pair_0045,12,01,02,01,sad,center_joint,-4.50814151763916,-4.728415489196777,-0.2202739715576172
pair_0045_sad,pair_0045,12,01,02,01,sad,center_19,-4.50814151763916,-4.511930465698242,-0.0037889480590820312
pair_0045_sad,pair_0045,12,01,02,01,sad,center_23,-4.50814151763916,-4.330689430236816,0.17745208740234375
pair_0046_happy,pair_0046,12,02,01,01,happy,clean,-3.426363945007324,-3.426363945007324,0.0
pair_0046_happy,pair_0046,12,02,01,01,happy,zero_noop,-3.426363945007324,-3.426363945007324,0.0
pair_0046_happy,pair_0046,12,02,01,01,happy,center_joint,-3.426363945007324,-3.4515583515167236,-0.025194406509399414
pair_0046_happy,pair_0046,12,02,01,01,happy,center_19,-3.426363945007324,-3.4062604904174805,0.02010345458984375
pair_0046_happy,pair_0046,12,02,01,01,happy,center_23,-3.426363945007324,-3.6800484657287598,-0.25368452072143555
pair_0046_sad,pair_0046,12,02,01,01,sad,clean,-3.8467795848846436,-3.8467795848846436,0.0
pair_0046_sad,pair_0046,12,02,01,01,sad,zero_noop,-3.8467795848846436,-3.8467795848846436,0.0
pair_0046_sad,pair_0046,12,02,01,01,sad,center_joint,-3.8467795848846436,-3.8260693550109863,0.020710229873657227
pair_0046_sad,pair_0046,12,02,01,01,sad,center_19,-3.8467795848846436,-3.826653480529785,0.0201261043548584
pair_0046_sad,pair_0046,12,02,01,01,sad,center_23,-3.8467795848846436,-4.097507476806641,-0.25072789192199707
pair_0047_happy,pair_0047,12,02,02,01,happy,clean,-3.49416446685791,-3.49416446685791,0.0
pair_0047_happy,pair_0047,12,02,02,01,happy,zero_noop,-3.49416446685791,-3.49416446685791,0.0
pair_0047_happy,pair_0047,12,02,02,01,happy,center_joint,-3.49416446685791,-3.545093059539795,-0.050928592681884766
pair_0047_happy,pair_0047,12,02,02,01,happy,center_19,-3.49416446685791,-3.4821815490722656,0.011982917785644531
pair_0047_happy,pair_0047,12,02,02,01,happy,center_23,-3.49416446685791,-3.743540048599243,-0.249375581741333
pair_0047_sad,pair_0047,12,02,02,01,sad,clean,-3.7190966606140137,-3.7190966606140137,0.0
pair_0047_sad,pair_0047,12,02,02,01,sad,zero_noop,-3.7190966606140137,-3.7190966606140137,0.0
pair_0047_sad,pair_0047,12,02,02,01,sad,center_joint,-3.7190966606140137,-3.70033597946167,0.01876068115234375
pair_0047_sad,pair_0047,12,02,02,01,sad,center_19,-3.7190966606140137,-3.700667381286621,0.018429279327392578
pair_0047_sad,pair_0047,12,02,02,01,sad,center_23,-3.7190966606140137,-3.969923734664917,-0.2508270740509033
pair_0048_happy,pair_0048,13,01,01,01,happy,clean,-4.344440460205078,-4.344440460205078,0.0
pair_0048_happy,pair_0048,13,01,01,01,happy,zero_noop,-4.344440460205078,-4.344440460205078,0.0
pair_0048_happy,pair_0048,13,01,01,01,happy,center_joint,-4.344440460205078,-4.570145130157471,-0.22570466995239258
pair_0048_happy,pair_0048,13,01,01,01,happy,center_19,-4.344440460205078,-4.357894420623779,-0.013453960418701172
pair_0048_happy,pair_0048,13,01,01,01,happy,center_23,-4.344440460205078,-4.16511344909668,0.17932701110839844
pair_0048_sad,pair_0048,13,01,01,01,sad,clean,-4.3860063552856445,-4.3860063552856445,0.0
pair_0048_sad,pair_0048,13,01,01,01,sad,zero_noop,-4.3860063552856445,-4.3860063552856445,0.0
pair_0048_sad,pair_0048,13,01,01,01,sad,center_joint,-4.3860063552856445,-4.600415229797363,-0.21440887451171875
