layer,state,statement,condition,metric,mean,ci_low,ci_high
8,in,02,gap,accuracy,0.14583333333333337,0.0625,0.22916666666666663
8,in,combined,within,mean_within_fold_auc,0.703125,0.5989583333333334,0.8020833333333334
8,in,combined,within,pooled_roc_auc,0.685546875,0.5964626736111112,0.7720296223958333
8,in,combined,within,accuracy,0.640625,0.5884114583333334,0.6979166666666666
8,in,combined,cross,mean_within_fold_auc,0.6614583333333334,0.5677083333333334,0.75
8,in,combined,cross,pooled_roc_auc,0.5970052083333334,0.5448133680555556,0.6493055555555556
8,in,combined,cross,accuracy,0.5729166666666666,0.5260416666666666,0.6197916666666666
8,in,combined,gap,mean_within_fold_auc,0.04166666666666663,-0.08333333333333337,0.16145833333333337
8,in,combined,gap,pooled_roc_auc,0.08854166666666663,-0.000979275173611108,0.17459038628472223
8,in,combined,gap,accuracy,0.06770833333333337,0.0,0.140625
8,attn,01,within,mean_within_fold_auc,0.71875,0.5833333333333334,0.84375
8,attn,01,within,pooled_roc_auc,0.6966145833333334,0.60068359375,0.7938368055555556
8,attn,01,within,accuracy,0.65625,0.5729166666666666,0.7395833333333334
8,attn,01,cross,mean_within_fold_auc,0.6354166666666666,0.5104166666666666,0.7604166666666666
8,attn,01,cross,pooled_roc_auc,0.6380208333333334,0.5403645833333334,0.7369791666666666
8,attn,01,cross,accuracy,0.5416666666666666,0.4791666666666667,0.6041666666666666
8,attn,01,gap,mean_within_fold_auc,0.08333333333333337,-0.09375,0.25
8,attn,01,gap,pooled_roc_auc,0.05859375,-0.07205946180555559,0.19401041666666663
8,attn,01,gap,accuracy,0.11458333333333337,0.0,0.22916666666666669
8,attn,02,within,mean_within_fold_auc,0.7083333333333334,0.5833333333333334,0.8229166666666666
8,attn,02,within,pooled_roc_auc,0.6987847222222222,0.5815972222222222,0.8094618055555556
8,attn,02,within,accuracy,0.6979166666666666,0.6041666666666666,0.7916666666666666
8,attn,02,cross,mean_within_fold_auc,0.7916666666666666,0.6875,0.8854166666666666
8,attn,02,cross,pooled_roc_auc,0.6749131944444444,0.6046006944444444,0.7552083333333334
8,attn,02,cross,accuracy,0.5833333333333334,0.5104166666666666,0.65625
8,attn,02,gap,mean_within_fold_auc,-0.08333333333333326,-0.21875,0.05208333333333337
8,attn,02,gap,pooled_roc_auc,0.02387152777777779,-0.09895833333333326,0.12760416666666663
8,attn,02,gap,accuracy,0.11458333333333326,-0.02083333333333326,0.22916666666666674
8,attn,combined,within,mean_within_fold_auc,0.7135416666666666,0.6041666666666666,0.8126302083333314
8,attn,combined,within,pooled_roc_auc,0.6979166666666666,0.6080729166666666,0.7833143446180555
8,attn,combined,within,accuracy,0.6770833333333334,0.6145833333333334,0.7395833333333334
8,attn,combined,cross,mean_within_fold_auc,0.7135416666666666,0.6302083333333334,0.7916666666666666
8,attn,combined,cross,pooled_roc_auc,0.6540798611111112,0.5908175998263889,0.7250461154513889
8,attn,combined,cross,accuracy,0.5625,0.515625,0.609375
8,attn,combined,gap,mean_within_fold_auc,0.0,-0.125,0.11979166666666663
8,attn,combined,gap,pooled_roc_auc,0.04383680555555547,-0.06000434027777768,0.13541666666666674
8,attn,combined,gap,accuracy,0.11458333333333337,0.02604166666666663,0.19791666666666674
8,out,01,within,mean_within_fold_auc,0.71875,0.59375,0.8333333333333334
8,out,01,within,pooled_roc_auc,0.6809895833333334,0.5846354166666666,0.7829861111111112
8,out,01,within,accuracy,0.6458333333333334,0.5520833333333334,0.75
8,out,01,cross,mean_within_fold_auc,0.6145833333333334,0.4895833333333333,0.7395833333333334
8,out,01,cross,pooled_roc_auc,0.6349826388888888,0.5394965277777778,0.7291775173611109
8,out,01,cross,accuracy,0.6041666666666666,0.5104166666666666,0.6979166666666666
8,out,01,gap,mean_within_fold_auc,0.10416666666666663,-0.07291666666666663,0.26041666666666674
8,out,01,gap,pooled_roc_auc,0.04600694444444453,-0.08637152777777779,0.18142361111111116
8,out,01,gap,accuracy,0.04166666666666674,-0.09375,0.18749999999999994
8,out,02,within,mean_within_fold_auc,0.71875,0.59375,0.8333333333333334
8,out,02,within,pooled_roc_auc,0.7039930555555556,0.5907009548611112,0.8112087673611109
8,out,02,within,accuracy,0.6979166666666666,0.6041666666666666,0.7916666666666666
8,out,02,cross,mean_within_fold_auc,0.7395833333333334,0.6458333333333334,0.8333333333333334
8,out,02,cross,pooled_roc_auc,0.6644965277777778,0.5859375,0.7495659722222222
8,out,02,cross,accuracy,0.5104166666666666,0.4791666666666667,0.5416666666666666
8,out,02,gap,mean_within_fold_auc,-0.02083333333333337,-0.14583333333333326,0.09375
8,out,02,gap,pooled_roc_auc,0.03949652777777779,-0.08030598958333338,0.1449652777777778
8,out,02,gap,accuracy,0.1875,0.09375,0.28124999999999994
8,out,combined,within,mean_within_fold_auc,0.71875,0.609375,0.8177083333333334
8,out,combined,within,pooled_roc_auc,0.6931423611111112,0.6011284722222222,0.7802734375
8,out,combined,within,accuracy,0.671875,0.5989583333333334,0.7447916666666666
8,out,combined,cross,mean_within_fold_auc,0.6770833333333334,0.59375,0.7552083333333334
8,out,combined,cross,pooled_roc_auc,0.6059027777777778,0.5523003472222222,0.6608072916666666
8,out,combined,cross,accuracy,0.5572916666666666,0.5104166666666666,0.6041666666666666
8,out,combined,gap,mean_within_fold_auc,0.04166666666666663,-0.078125,0.15625
8,out,combined,gap,pooled_roc_auc,0.08723958333333337,-0.013457573784722157,0.18012695312499993
8,out,combined,gap,accuracy,0.11458333333333337,0.02604166666666663,0.203125
9,in,01,within,mean_within_fold_auc,0.71875,0.59375,0.8333333333333334
9,in,01,within,pooled_roc_auc,0.6809895833333334,0.5846354166666666,0.7829861111111112
9,in,01,within,accuracy,0.6458333333333334,0.5520833333333334,0.75
9,in,01,cross,mean_within_fold_auc,0.6145833333333334,0.4895833333333333,0.7395833333333334
9,in,01,cross,pooled_roc_auc,0.6349826388888888,0.5394965277777778,0.7291775173611109
9,in,01,cross,accuracy,0.6041666666666666,0.5104166666666666,0.6979166666666666
9,in,01,gap,mean_within_fold_auc,0.10416666666666663,-0.07291666666666663,0.26041666666666674
9,in,01,gap,pooled_roc_auc,0.04600694444444453,-0.08637152777777779,0.18142361111111116
9,in,01,gap,accuracy,0.04166666666666674,-0.09375,0.18749999999999994
9,in,02,within,mean_within_fold_auc,0.71875,0.59375,0.8333333333333334
9,in,02,within,pooled_roc_auc,0.7039930555555556,0.5907009548611112,0.8112087673611109
9,in,02,within,accuracy,0.6979166666666666,0.6041666666666666,0.7916666666666666
9,in,02,cross,mean_within_fold_auc,0.7395833333333334,0.6458333333333334,0.8333333333333334
9,in,02,cross,pooled_roc_auc,0.6644965277777778,0.5859375,0.7495659722222222
9,in,02,cross,accuracy,0.5104166666666666,0.4791666666666667,0.5416666666666666
9,in,02,gap,mean_within_fold_auc,-0.02083333333333337,-0.14583333333333326,0.09375
9,in,02,gap,pooled_roc_auc,0.03949652777777779,-0.08030598958333338,0.1449652777777778
9,in,02,gap,accuracy,0.1875,0.09375,0.28124999999999994
9,in,combined,within,mean_within_fold_auc,0.71875,0.609375,0.8177083333333334
9,in,combined,within,pooled_roc_auc,0.6931423611111112,0.6011284722222222,0.7802734375
9,in,combined,within,accuracy,0.671875,0.5989583333333334,0.7447916666666666
9,in,combined,cross,mean_within_fold_auc,0.6770833333333334,0.59375,0.7552083333333334
9,in,combined,cross,pooled_roc_auc,0.6059027777777778,0.5523003472222222,0.6608072916666666
9,in,combined,cross,accuracy,0.5572916666666666,0.5104166666666666,0.6041666666666666
9,in,combined,gap,mean_within_fold_auc,0.04166666666666663,-0.078125,0.15625
9,in,combined,gap,pooled_roc_auc,0.08723958333333337,-0.013457573784722157,0.18012695312499993
9,in,combined,gap,accuracy,0.11458333333333337,0.02604166666666663,0.203125
9,attn,01,within,mean_within_fold_auc,0.6979166666666666,0.5625,0.8333333333333334
9,attn,01,within,pooled_roc_auc,0.6935763888888888,0.583322482638889,0.8029513888888888
9,attn,01,within,accuracy,0.6458333333333334,0.5625,0.7291666666666666
9,attn,01,cross,mean_within_fold_auc,0.625,0.4895833333333333,0.7604166666666666
9,attn,01,cross,pooled_roc_auc,0.6501736111111112,0.5581597222222222,0.7404622395833331
9,attn,01,cross,accuracy,0.6145833333333334,0.5208333333333334,0.7083333333333334
9,attn,01,gap,mean_within_fold_auc,0.07291666666666663,-0.07291666666666663,0.21875
9,attn,01,gap,pooled_roc_auc,0.04340277777777768,-0.08464626736111117,0.17317708333333337
9,attn,01,gap,accuracy,0.03125,-0.11458333333333326,0.17708333333333337
9,attn,02,within,mean_within_fold_auc,0.6979166666666666,0.5625,0.8229166666666666
9,attn,02,within,pooled_roc_auc,0.6879340277777778,0.5703125,0.7981879340277777
9,attn,02,within,accuracy,0.71875,0.6145833333333334,0.8125
9,attn,02,cross,mean_within_fold_auc,0.7083333333333334,0.5833333333333334,0.8229166666666666
9,attn,02,cross,pooled_roc_auc,0.6510416666666666,0.5659722222222222,0.7421875
9,attn,02,cross,accuracy,0.59375,0.5208333333333334,0.6770833333333334
9,attn,02,gap,mean_within_fold_auc,-0.01041666666666674,-0.16666666666666663,0.13541666666666663
9,attn,02,gap,pooled_roc_auc,0.03689236111111116,-0.09722222222222221,0.16015625
9,attn,02,gap,accuracy,0.125,-0.01041666666666663,0.25
9,attn,combined,within,mean_within_fold_auc,0.6979166666666666,0.5885416666666666,0.8020833333333334
9,attn,combined,within,pooled_roc_auc,0.6898871527777778,0.5944010416666666,0.7788655598958333
9,attn,combined,within,accuracy,0.6822916666666666,0.609375,0.75
9,attn,combined,cross,mean_within_fold_auc,0.6666666666666666,0.578125,0.7501302083333314
9,attn,combined,cross,pooled_roc_auc,0.630859375,0.5695529513888888,0.7026909722222222
9,attn,combined,cross,accuracy,0.6041666666666666,0.5416666666666666,0.6770833333333334
9,attn,combined,gap,mean_within_fold_auc,0.03125,-0.06770833333333337,0.11979166666666663
9,attn,combined,gap,pooled_roc_auc,0.05902777777777779,-0.04904785156249995,0.1548394097222222
9,attn,combined,gap,accuracy,0.078125,-0.02604166666666674,0.171875
9,out,01,within,mean_within_fold_auc,0.71875,0.6041666666666666,0.8333333333333334
9,out,01,within,pooled_roc_auc,0.7026909722222222,0.6002604166666666,0.8046983506944443
9,out,01,within,accuracy,0.6770833333333334,0.6041666666666666,0.75
9,out,01,cross,mean_within_fold_auc,0.65625,0.53125,0.78125
9,out,01,cross,pooled_roc_auc,0.6501736111111112,0.5616319444444444,0.7395833333333334
9,out,01,cross,accuracy,0.6145833333333334,0.53125,0.6979166666666666
9,out,01,gap,mean_within_fold_auc,0.0625,-0.0625,0.19791666666666663
9,out,01,gap,pooled_roc_auc,0.05251736111111105,-0.07205946180555559,0.17664930555555558
9,out,01,gap,accuracy,0.0625,-0.05208333333333337,0.17708333333333326
9,out,02,within,mean_within_fold_auc,0.6979166666666666,0.5625,0.8229166666666666
9,out,02,within,pooled_roc_auc,0.6831597222222222,0.5668294270833334,0.7942708333333334
9,out,02,within,accuracy,0.6770833333333334,0.5833333333333334,0.7708333333333334
9,out,02,cross,mean_within_fold_auc,0.6979166666666666,0.5833333333333334,0.8125
9,out,02,cross,pooled_roc_auc,0.6449652777777778,0.5577256944444444,0.7365451388888888
9,out,02,cross,accuracy,0.6458333333333334,0.5625,0.7291666666666666
9,out,02,gap,mean_within_fold_auc,0.0,-0.14583333333333337,0.14583333333333326
9,out,02,gap,pooled_roc_auc,0.03819444444444442,-0.07682291666666663,0.14539930555555558
9,out,02,gap,accuracy,0.03125,-0.0625,0.13541666666666663
9,out,combined,within,mean_within_fold_auc,0.7083333333333334,0.6041666666666666,0.8020833333333334
9,out,combined,within,pooled_roc_auc,0.6935763888888888,0.6011257595486111,0.7815755208333334
9,out,combined,within,accuracy,0.6770833333333334,0.6145833333333334,0.7395833333333334
9,out,combined,cross,mean_within_fold_auc,0.6770833333333334,0.5885416666666666,0.7604166666666666
9,out,combined,cross,pooled_roc_auc,0.6456163194444444,0.5838758680555556,0.7154947916666666
9,out,combined,cross,accuracy,0.6302083333333334,0.5625,0.703125
9,out,combined,gap,mean_within_fold_auc,0.03125,-0.05729166666666663,0.109375
9,out,combined,gap,pooled_roc_auc,0.04796006944444442,-0.04937337239583343,0.12923177083333326
9,out,combined,gap,accuracy,0.046875,-0.03125,0.125
10,in,01,within,mean_within_fold_auc,0.71875,0.6041666666666666,0.8333333333333334
10,in,01,within,pooled_roc_auc,0.7026909722222222,0.6002604166666666,0.8046983506944443
10,in,01,within,accuracy,0.6770833333333334,0.6041666666666666,0.75
10,in,01,cross,mean_within_fold_auc,0.65625,0.53125,0.78125
10,in,01,cross,pooled_roc_auc,0.6501736111111112,0.5616319444444444,0.7395833333333334
10,in,01,cross,accuracy,0.6145833333333334,0.53125,0.6979166666666666
10,in,01,gap,mean_within_fold_auc,0.0625,-0.0625,0.19791666666666663
10,in,01,gap,pooled_roc_auc,0.05251736111111105,-0.07205946180555559,0.17664930555555558
10,in,01,gap,accuracy,0.0625,-0.05208333333333337,0.17708333333333326
10,in,02,within,mean_within_fold_auc,0.6979166666666666,0.5625,0.8229166666666666
10,in,02,within,pooled_roc_auc,0.6831597222222222,0.5668294270833334,0.7942708333333334
10,in,02,within,accuracy,0.6770833333333334,0.5833333333333334,0.7708333333333334
10,in,02,cross,mean_within_fold_auc,0.6979166666666666,0.5833333333333334,0.8125
10,in,02,cross,pooled_roc_auc,0.6449652777777778,0.5577256944444444,0.7365451388888888
10,in,02,cross,accuracy,0.6458333333333334,0.5625,0.7291666666666666
10,in,02,gap,mean_within_fold_auc,0.0,-0.14583333333333337,0.14583333333333326
10,in,02,gap,pooled_roc_auc,0.03819444444444442,-0.07682291666666663,0.14539930555555558
10,in,02,gap,accuracy,0.03125,-0.0625,0.13541666666666663
10,in,combined,within,mean_within_fold_auc,0.7083333333333334,0.6041666666666666,0.8020833333333334
10,in,combined,within,pooled_roc_auc,0.6935763888888888,0.6011257595486111,0.7815755208333334
10,in,combined,within,accuracy,0.6770833333333334,0.6145833333333334,0.7395833333333334
10,in,combined,cross,mean_within_fold_auc,0.6770833333333334,0.5885416666666666,0.7604166666666666
10,in,combined,cross,pooled_roc_auc,0.6456163194444444,0.5838758680555556,0.7154947916666666
10,in,combined,cross,accuracy,0.6302083333333334,0.5625,0.703125
10,in,combined,gap,mean_within_fold_auc,0.03125,-0.05729166666666663,0.109375
10,in,combined,gap,pooled_roc_auc,0.04796006944444442,-0.04937337239583343,0.12923177083333326
10,in,combined,gap,accuracy,0.046875,-0.03125,0.125
10,attn,01,within,mean_within_fold_auc,0.7083333333333334,0.6145833333333334,0.8020833333333334
10,attn,01,within,pooled_roc_auc,0.6657986111111112,0.5720486111111112,0.7643229166666666
10,attn,01,within,accuracy,0.6041666666666666,0.5208333333333334,0.6875
10,attn,01,cross,mean_within_fold_auc,0.6145833333333334,0.5,0.7291666666666666
10,attn,01,cross,pooled_roc_auc,0.609375,0.5225694444444444,0.7000868055555556
10,attn,01,cross,accuracy,0.53125,0.4791666666666667,0.59375
10,attn,01,gap,mean_within_fold_auc,0.09375,-0.04166666666666674,0.23958333333333337
10,attn,01,gap,pooled_roc_auc,0.05642361111111116,-0.07595486111111116,0.19270833333333337
10,attn,01,gap,accuracy,0.07291666666666663,-0.03125,0.17708333333333337
10,attn,02,within,mean_within_fold_auc,0.78125,0.65625,0.8854166666666666
10,attn,02,within,pooled_roc_auc,0.7608506944444444,0.6692708333333334,0.84375
10,attn,02,within,accuracy,0.7395833333333334,0.65625,0.8125
10,attn,02,cross,mean_within_fold_auc,0.7291666666666666,0.6145833333333334,0.8333333333333334
10,attn,02,cross,pooled_roc_auc,0.6610243055555556,0.5850694444444444,0.7547743055555556
10,attn,02,cross,accuracy,0.5,0.5,0.5
10,attn,02,gap,mean_within_fold_auc,0.05208333333333337,-0.125,0.21875
10,attn,02,gap,pooled_roc_auc,0.09982638888888884,-0.05469835069444443,0.22440321180555545
10,attn,02,gap,accuracy,0.23958333333333337,0.15625,0.3125
10,attn,combined,within,mean_within_fold_auc,0.7447916666666666,0.671875,0.8125
10,attn,combined,within,pooled_roc_auc,0.7141927083333334,0.6531005859375001,0.7768012152777778
10,attn,combined,within,accuracy,0.671875,0.6197916666666666,0.7239583333333334
10,attn,combined,cross,mean_within_fold_auc,0.671875,0.5729166666666666,0.765625
10,attn,combined,cross,pooled_roc_auc,0.5697699652777778,0.5373263888888888,0.6053602430555556
10,attn,combined,cross,accuracy,0.515625,0.4895833333333333,0.546875
10,attn,combined,gap,mean_within_fold_auc,0.07291666666666663,-0.03645833333333326,0.171875
10,attn,combined,gap,pooled_roc_auc,0.14442274305555558,0.07671440972222232,0.20931803385416647
10,attn,combined,gap,accuracy,0.15625,0.08333333333333337,0.22395833333333331
10,out,01,within,mean_within_fold_auc,0.6770833333333334,0.5833333333333334,0.78125
10,out,01,within,pooled_roc_auc,0.6592881944444444,0.563791232638889,0.7556423611111112
10,out,01,within,accuracy,0.5833333333333334,0.5,0.6666666666666666
10,out,01,cross,mean_within_fold_auc,0.625,0.4791666666666667,0.7604166666666666
10,out,01,cross,pooled_roc_auc,0.5998263888888888,0.5078016493055556,0.6970486111111112
10,out,01,cross,accuracy,0.53125,0.4895833333333333,0.59375
10,out,01,gap,mean_within_fold_auc,0.05208333333333337,-0.125,0.22916666666666663
10,out,01,gap,pooled_roc_auc,0.05946180555555558,-0.08247612847222222,0.19965277777777768
10,out,01,gap,accuracy,0.05208333333333337,-0.05208333333333337,0.15625
10,out,02,within,mean_within_fold_auc,0.78125,0.6666666666666666,0.8854166666666666
10,out,02,within,pooled_roc_auc,0.7708333333333334,0.673166232638889,0.8585069444444444
10,out,02,within,accuracy,0.6875,0.6041666666666666,0.7708333333333334
10,out,02,cross,mean_within_fold_auc,0.7291666666666666,0.6041666666666666,0.84375
10,out,02,cross,pooled_roc_auc,0.66796875,0.5915798611111112,0.7608506944444444
10,out,02,cross,accuracy,0.5,0.5,0.5
10,out,02,gap,mean_within_fold_auc,0.05208333333333337,-0.11458333333333337,0.20833333333333326
10,out,02,gap,pooled_roc_auc,0.10286458333333337,-0.05164930555555547,0.22874348958333324
10,out,02,gap,accuracy,0.1875,0.10416666666666663,0.27083333333333337
10,out,combined,within,mean_within_fold_auc,0.7291666666666666,0.6614583333333334,0.796875
10,out,combined,within,pooled_roc_auc,0.7163628472222222,0.6531032986111112,0.7808213975694444
10,out,combined,within,accuracy,0.6354166666666666,0.5833333333333334,0.6875
10,out,combined,cross,mean_within_fold_auc,0.6770833333333334,0.5729166666666666,0.7760416666666666
10,out,combined,cross,pooled_roc_auc,0.5713975694444444,0.5367838541666666,0.6110026041666666
10,out,combined,cross,accuracy,0.515625,0.4947916666666667,0.546875
10,out,combined,gap,mean_within_fold_auc,0.05208333333333326,-0.046875,0.15625
10,out,combined,gap,pooled_roc_auc,0.1449652777777778,0.07432725694444442,0.2124565972222222
10,out,combined,gap,accuracy,0.11979166666666663,0.05208333333333337,0.18749999999999994
11,in,01,within,mean_within_fold_auc,0.6770833333333334,0.5833333333333334,0.78125
11,in,01,within,pooled_roc_auc,0.6592881944444444,0.563791232638889,0.7556423611111112
11,in,01,within,accuracy,0.5833333333333334,0.5,0.6666666666666666
11,in,01,cross,mean_within_fold_auc,0.625,0.4791666666666667,0.7604166666666666
11,in,01,cross,pooled_roc_auc,0.5998263888888888,0.5078016493055556,0.6970486111111112
11,in,01,cross,accuracy,0.53125,0.4895833333333333,0.59375
11,in,01,gap,mean_within_fold_auc,0.05208333333333337,-0.125,0.22916666666666663
11,in,01,gap,pooled_roc_auc,0.05946180555555558,-0.08247612847222222,0.19965277777777768
11,in,01,gap,accuracy,0.05208333333333337,-0.05208333333333337,0.15625
11,in,02,within,mean_within_fold_auc,0.78125,0.6666666666666666,0.8854166666666666
11,in,02,within,pooled_roc_auc,0.7708333333333334,0.673166232638889,0.8585069444444444
11,in,02,within,accuracy,0.6875,0.6041666666666666,0.7708333333333334
11,in,02,cross,mean_within_fold_auc,0.7291666666666666,0.6041666666666666,0.84375
11,in,02,cross,pooled_roc_auc,0.66796875,0.5915798611111112,0.7608506944444444
11,in,02,cross,accuracy,0.5,0.5,0.5
11,in,02,gap,mean_within_fold_auc,0.05208333333333337,-0.11458333333333337,0.20833333333333326
11,in,02,gap,pooled_roc_auc,0.10286458333333337,-0.05164930555555547,0.22874348958333324
11,in,02,gap,accuracy,0.1875,0.10416666666666663,0.27083333333333337
11,in,combined,within,mean_within_fold_auc,0.7291666666666666,0.6614583333333334,0.796875
11,in,combined,within,pooled_roc_auc,0.7163628472222222,0.6531032986111112,0.7808213975694444
11,in,combined,within,accuracy,0.6354166666666666,0.5833333333333334,0.6875
11,in,combined,cross,mean_within_fold_auc,0.6770833333333334,0.5729166666666666,0.7760416666666666
11,in,combined,cross,pooled_roc_auc,0.5713975694444444,0.5367838541666666,0.6110026041666666
11,in,combined,cross,accuracy,0.515625,0.4947916666666667,0.546875
11,in,combined,gap,mean_within_fold_auc,0.05208333333333326,-0.046875,0.15625
11,in,combined,gap,pooled_roc_auc,0.1449652777777778,0.07432725694444442,0.2124565972222222
11,in,combined,gap,accuracy,0.11979166666666663,0.05208333333333337,0.18749999999999994
11,attn,01,within,mean_within_fold_auc,0.7916666666666666,0.6875,0.8854166666666666
11,attn,01,within,pooled_roc_auc,0.6805555555555556,0.5833333333333334,0.7825520833333334
11,attn,01,within,accuracy,0.6145833333333334,0.53125,0.6979166666666666
11,attn,01,cross,mean_within_fold_auc,0.6979166666666666,0.5729166666666666,0.8125
11,attn,01,cross,pooled_roc_auc,0.6506076388888888,0.5746527777777778,0.7287434895833331
11,attn,01,cross,accuracy,0.5104166666666666,0.5,0.53125
11,attn,01,gap,mean_within_fold_auc,0.09375,-0.07291666666666663,0.26041666666666663
11,attn,01,gap,pooled_roc_auc,0.02994791666666674,-0.09548611111111105,0.1605902777777778
11,attn,01,gap,accuracy,0.10416666666666674,0.01041666666666674,0.19791666666666663
11,attn,02,within,mean_within_fold_auc,0.8645833333333334,0.7708333333333334,0.9479166666666666
11,attn,02,within,pooled_roc_auc,0.8385416666666666,0.7599717881944444,0.9114583333333334
11,attn,02,within,accuracy,0.7916666666666666,0.71875,0.8541666666666666
11,attn,02,cross,mean_within_fold_auc,0.6354166666666666,0.5104166666666666,0.75
11,attn,02,cross,pooled_roc_auc,0.6362847222222222,0.5538194444444444,0.7231011284722221
11,attn,02,cross,accuracy,0.5520833333333334,0.5104166666666666,0.59375
11,attn,02,gap,mean_within_fold_auc,0.22916666666666674,0.07291666666666663,0.37500000000000006
11,attn,02,gap,pooled_roc_auc,0.20225694444444442,0.08506944444444442,0.3090277777777777
11,attn,02,gap,accuracy,0.23958333333333326,0.17708333333333326,0.30208333333333337
11,attn,combined,within,mean_within_fold_auc,0.828125,0.75,0.8958333333333334
11,attn,combined,within,pooled_roc_auc,0.7524956597222222,0.6831570095486111,0.8233506944444444
11,attn,combined,within,accuracy,0.703125,0.6510416666666666,0.7604166666666666
11,attn,combined,cross,mean_within_fold_auc,0.6666666666666666,0.5625,0.765625
11,attn,combined,cross,pooled_roc_auc,0.5733506944444444,0.5428575303819445,0.6048177083333334
11,attn,combined,cross,accuracy,0.53125,0.5104166666666666,0.5520833333333334
11,attn,combined,gap,mean_within_fold_auc,0.16145833333333337,0.04166666666666663,0.28125
11,attn,combined,gap,pooled_roc_auc,0.1791449652777778,0.10633680555555558,0.25271538628472223
11,attn,combined,gap,accuracy,0.171875,0.109375,0.234375
11,out,01,within,mean_within_fold_auc,0.7604166666666666,0.6666666666666666,0.8541666666666666
11,out,01,within,pooled_roc_auc,0.6870659722222222,0.5933159722222222,0.7864583333333334
11,out,01,within,accuracy,0.6458333333333334,0.5625,0.7291666666666666
11,out,01,cross,mean_within_fold_auc,0.71875,0.59375,0.8333333333333334
11,out,01,cross,pooled_roc_auc,0.6636284722222222,0.5902669270833334,0.7447916666666666
11,out,01,cross,accuracy,0.5,0.5,0.5
11,out,01,gap,mean_within_fold_auc,0.04166666666666663,-0.10416666666666674,0.1875
11,out,01,gap,pooled_roc_auc,0.0234375,-0.10546875,0.14756944444444442
11,out,01,gap,accuracy,0.14583333333333337,0.0625,0.22916666666666663
11,out,02,within,mean_within_fold_auc,0.8541666666666666,0.7604166666666666,0.9375
11,out,02,within,pooled_roc_auc,0.8407118055555556,0.76083984375,0.9132052951388887
11,out,02,within,accuracy,0.78125,0.71875,0.84375
11,out,02,cross,mean_within_fold_auc,0.6145833333333334,0.4791666666666667,0.7395833333333334
11,out,02,cross,pooled_roc_auc,0.6263020833333334,0.5390625,0.7113823784722221
11,out,02,cross,accuracy,0.5729166666666666,0.5,0.65625
11,out,02,gap,mean_within_fold_auc,0.23958333333333326,0.08333333333333326,0.38541666666666674
11,out,02,gap,pooled_roc_auc,0.2144097222222222,0.10460069444444453,0.3155381944444444
11,out,02,gap,accuracy,0.20833333333333337,0.10416666666666663,0.3125
11,out,combined,within,mean_within_fold_auc,0.8072916666666666,0.734375,0.875
11,out,combined,within,pooled_roc_auc,0.7603081597222222,0.6902126736111112,0.8320339626736111
11,out,combined,within,accuracy,0.7135416666666666,0.65625,0.7708333333333334
11,out,combined,cross,mean_within_fold_auc,0.6666666666666666,0.5677083333333334,0.7604166666666666
11,out,combined,cross,pooled_roc_auc,0.5815972222222222,0.5473090277777778,0.6188151041666666
11,out,combined,cross,accuracy,0.5364583333333334,0.5,0.578125
11,out,combined,gap,mean_within_fold_auc,0.140625,0.02604166666666663,0.25
11,out,combined,gap,pooled_roc_auc,0.1787109375,0.10362413194444442,0.2520616319444444
11,out,combined,gap,accuracy,0.17708333333333326,0.11458333333333337,0.23958333333333337
12,in,01,within,mean_within_fold_auc,0.7604166666666666,0.6666666666666666,0.8541666666666666
12,in,01,within,pooled_roc_auc,0.6870659722222222,0.5933159722222222,0.7864583333333334
12,in,01,within,accuracy,0.6458333333333334,0.5625,0.7291666666666666
12,in,01,cross,mean_within_fold_auc,0.71875,0.59375,0.8333333333333334
12,in,01,cross,pooled_roc_auc,0.6636284722222222,0.5902669270833334,0.7447916666666666
12,in,01,cross,accuracy,0.5,0.5,0.5
12,in,01,gap,mean_within_fold_auc,0.04166666666666663,-0.10416666666666674,0.1875
12,in,01,gap,pooled_roc_auc,0.0234375,-0.10546875,0.14756944444444442
12,in,01,gap,accuracy,0.14583333333333337,0.0625,0.22916666666666663
12,in,02,within,mean_within_fold_auc,0.8541666666666666,0.7604166666666666,0.9375
12,in,02,within,pooled_roc_auc,0.8407118055555556,0.76083984375,0.9132052951388887
12,in,02,within,accuracy,0.78125,0.71875,0.84375
12,in,02,cross,mean_within_fold_auc,0.6145833333333334,0.4791666666666667,0.7395833333333334
12,in,02,cross,pooled_roc_auc,0.6263020833333334,0.5390625,0.7113823784722221
12,in,02,cross,accuracy,0.5729166666666666,0.5,0.65625
12,in,02,gap,mean_within_fold_auc,0.23958333333333326,0.08333333333333326,0.38541666666666674
12,in,02,gap,pooled_roc_auc,0.2144097222222222,0.10460069444444453,0.3155381944444444
12,in,02,gap,accuracy,0.20833333333333337,0.10416666666666663,0.3125
12,in,combined,within,mean_within_fold_auc,0.8072916666666666,0.734375,0.875
12,in,combined,within,pooled_roc_auc,0.7603081597222222,0.6902126736111112,0.8320339626736111
12,in,combined,within,accuracy,0.7135416666666666,0.65625,0.7708333333333334
12,in,combined,cross,mean_within_fold_auc,0.6666666666666666,0.5677083333333334,0.7604166666666666
12,in,combined,cross,pooled_roc_auc,0.5815972222222222,0.5473090277777778,0.6188151041666666
12,in,combined,cross,accuracy,0.5364583333333334,0.5,0.578125
12,in,combined,gap,mean_within_fold_auc,0.140625,0.02604166666666663,0.25
12,in,combined,gap,pooled_roc_auc,0.1787109375,0.10362413194444442,0.2520616319444444
