layer,component,statement,condition,metric,mean,ci_low,ci_high
9,mlp,combined,within,pooled_roc_auc,0.0036892361111110494,-0.0078125,0.0166015625
10,mlp,combined,within,pooled_roc_auc,0.0021701388888888395,-0.013566080729166688,0.01649305555555558
11,mlp,combined,within,pooled_roc_auc,0.0078125,-0.0126953125,0.02788899739583328
12,mlp,combined,within,pooled_roc_auc,-0.00846354166666663,-0.03005642361111116,0.009985351562500019
13,mlp,combined,within,pooled_roc_auc,0.00249565972222221,-0.01171875,0.017361111111111053
14,mlp,combined,within,pooled_roc_auc,-0.01356336805555558,-0.03732910156250006,0.00846354166666674
15,mlp,combined,within,pooled_roc_auc,-0.01128472222222221,-0.03049045138888884,0.0078125
16,mlp,combined,within,pooled_roc_auc,-0.00021701388888883955,-0.013671875,0.01247829861111105
17,mlp,combined,within,pooled_roc_auc,-0.0028211805555555802,-0.01681857638888884,0.01236979166666674
18,mlp,combined,within,pooled_roc_auc,0.00575086805555558,-0.00575086805555558,0.0185546875
19,mlp,combined,within,pooled_roc_auc,0.0013020833333333703,-0.01432291666666663,0.01551649305555558
20,mlp,combined,within,pooled_roc_auc,-0.01161024305555558,-0.02365451388888895,-0.00021701388888895057
21,mlp,combined,within,pooled_roc_auc,-0.0028211805555555802,-0.01182725694444442,0.00672743055555558
22,mlp,combined,within,pooled_roc_auc,0.0018446180555555802,-0.01052517361111116,0.015193684895833389
23,mlp,combined,within,pooled_roc_auc,-0.0048828125,-0.01529947916666674,0.004774305555555469
0,attention,combined,within,accuracy,0.34895833333333337,0.28645833333333337,0.41145833333333337
1,attention,combined,within,accuracy,-0.09895833333333326,-0.171875,-0.03125
2,attention,combined,within,accuracy,-0.01041666666666663,-0.08854166666666663,0.0625
3,attention,combined,within,accuracy,0.005208333333333259,-0.02083333333333337,0.03125
4,attention,combined,within,accuracy,0.00520833333333337,-0.02604166666666663,0.03645833333333337
5,attention,combined,within,accuracy,0.00520833333333337,-0.01041666666666674,0.02083333333333337
6,attention,combined,within,accuracy,-0.03645833333333337,-0.078125,0.00520833333333337
7,attention,combined,within,accuracy,-0.05729166666666663,-0.11979166666666663,0.00520833333333337
8,attention,combined,within,accuracy,0.03645833333333337,0.0,0.07291666666666663
9,attention,combined,within,accuracy,0.01041666666666663,-0.015625,0.03645833333333337
10,attention,combined,within,accuracy,-0.00520833333333337,-0.08854166666666663,0.06770833333333337
11,attention,combined,within,accuracy,0.06770833333333337,0.01041666666666674,0.125
12,attention,combined,within,accuracy,-0.046875,-0.078125,-0.015625
13,attention,combined,within,accuracy,0.015625,-0.01041666666666674,0.046875
14,attention,combined,within,accuracy,-0.0625,-0.125,0.0
15,attention,combined,within,accuracy,0.01041666666666663,-0.015625,0.03645833333333337
16,attention,combined,within,accuracy,0.02604166666666674,-0.03125,0.08333333333333337
17,attention,combined,within,accuracy,-0.04166666666666663,-0.08333333333333337,0.0
18,attention,combined,within,accuracy,0.015625,-0.00520833333333337,0.03645833333333337
19,attention,combined,within,accuracy,-0.005208333333333259,-0.02083333333333337,0.01041666666666674
20,attention,combined,within,accuracy,0.015625,0.0,0.03125
21,attention,combined,within,accuracy,0.0,-0.02604166666666674,0.03125
22,attention,combined,within,accuracy,0.04166666666666663,0.005208333333333259,0.078125
23,attention,combined,within,accuracy,-0.00520833333333337,-0.03125,0.02083333333333337
0,mlp,combined,within,accuracy,-0.04166666666666674,-0.078125,-0.005208333333333259
1,mlp,combined,within,accuracy,0.01041666666666663,-0.02083333333333326,0.04166666666666674
2,mlp,combined,within,accuracy,0.0,-0.02604166666666663,0.02604166666666663
3,mlp,combined,within,accuracy,0.0,-0.03125,0.02604166666666674
4,mlp,combined,within,accuracy,0.01041666666666663,-0.01041666666666663,0.03125
5,mlp,combined,within,accuracy,0.0,-0.015625,0.015625
6,mlp,combined,within,accuracy,0.00520833333333337,-0.015625,0.03125
7,mlp,combined,within,accuracy,-0.00520833333333337,-0.03125,0.02083333333333337
8,mlp,combined,within,accuracy,-0.00520833333333337,-0.03125,0.02083333333333337
9,mlp,combined,within,accuracy,-0.005208333333333259,-0.04166666666666663,0.02604166666666674
10,mlp,combined,within,accuracy,-0.03645833333333337,-0.07291666666666674,0.0
11,mlp,combined,within,accuracy,0.01041666666666663,-0.015625,0.04166666666666663
12,mlp,combined,within,accuracy,0.00520833333333337,-0.04166666666666663,0.05208333333333326
13,mlp,combined,within,accuracy,-0.00520833333333337,-0.04166666666666663,0.03125
14,mlp,combined,within,accuracy,-0.005208333333333259,-0.02083333333333337,0.01041666666666674
15,mlp,combined,within,accuracy,-0.03645833333333337,-0.06770833333333337,-0.00520833333333337
16,mlp,combined,within,accuracy,0.02604166666666663,0.0,0.05208333333333326
17,mlp,combined,within,accuracy,0.02083333333333326,0.005208333333333259,0.04166666666666663
18,mlp,combined,within,accuracy,0.015625,-0.01041666666666674,0.046875
19,mlp,combined,within,accuracy,-0.03125,-0.06770833333333326,0.0
20,mlp,combined,within,accuracy,0.0,-0.03125,0.02604166666666674
21,mlp,combined,within,accuracy,0.0,-0.02083333333333337,0.02083333333333337
22,mlp,combined,within,accuracy,0.015625,-0.00520833333333337,0.04166666666666674
23,mlp,combined,within,accuracy,-0.01041666666666663,-0.04166666666666663,0.015625
0,attention,combined,cross,mean_within_fold_auc,0.44791666666666663,0.39583333333333337,0.48958333333333337
1,attention,combined,cross,mean_within_fold_auc,-0.05208333333333337,-0.13020833333333337,0.03125
2,attention,combined,cross,mean_within_fold_auc,-0.078125,-0.15117187499999996,-0.00520833333333337
3,attention,combined,cross,mean_within_fold_auc,-0.02604166666666663,-0.05729166666666663,0.0
4,attention,combined,cross,mean_within_fold_auc,0.03125,0.0,0.0625
5,attention,combined,cross,mean_within_fold_auc,0.015625,-0.00520833333333337,0.03645833333333337
6,attention,combined,cross,mean_within_fold_auc,-0.05729166666666674,-0.11458333333333337,-0.005208333333333259
7,attention,combined,cross,mean_within_fold_auc,-0.06770833333333337,-0.171875,0.03125
8,attention,combined,cross,mean_within_fold_auc,0.05208333333333326,-0.00520833333333337,0.11979166666666663
9,attention,combined,cross,mean_within_fold_auc,-0.01041666666666674,-0.06770833333333337,0.03645833333333337
10,attention,combined,cross,mean_within_fold_auc,-0.00520833333333337,-0.09895833333333326,0.08854166666666674
11,attention,combined,cross,mean_within_fold_auc,-0.01041666666666674,-0.09895833333333337,0.078125
12,attention,combined,cross,mean_within_fold_auc,0.05208333333333337,0.0,0.10416666666666674
13,attention,combined,cross,mean_within_fold_auc,-0.04166666666666663,-0.09375,0.01041666666666674
14,attention,combined,cross,mean_within_fold_auc,0.015625,-0.05729166666666674,0.08333333333333337
15,attention,combined,cross,mean_within_fold_auc,0.04166666666666674,0.0,0.08333333333333337
16,attention,combined,cross,mean_within_fold_auc,-0.02083333333333337,-0.078125,0.03645833333333337
17,attention,combined,cross,mean_within_fold_auc,0.03125,-0.046875,0.10416666666666663
18,attention,combined,cross,mean_within_fold_auc,-0.02604166666666663,-0.06770833333333326,0.015625
19,attention,combined,cross,mean_within_fold_auc,0.005208333333333259,-0.03645833333333326,0.046875
20,attention,combined,cross,mean_within_fold_auc,0.0,-0.04166666666666663,0.04166666666666663
21,attention,combined,cross,mean_within_fold_auc,-0.03645833333333326,-0.09895833333333326,0.02083333333333337
22,attention,combined,cross,mean_within_fold_auc,-0.015625,-0.06770833333333337,0.03645833333333337
23,attention,combined,cross,mean_within_fold_auc,0.01041666666666663,-0.02083333333333337,0.04166666666666674
0,mlp,combined,cross,mean_within_fold_auc,-0.02083333333333326,-0.05729166666666663,0.015625
1,mlp,combined,cross,mean_within_fold_auc,0.015625,-0.00520833333333337,0.03645833333333337
2,mlp,combined,cross,mean_within_fold_auc,-0.015625,-0.03645833333333337,0.00520833333333337
3,mlp,combined,cross,mean_within_fold_auc,-0.02083333333333337,-0.046875,0.00520833333333337
4,mlp,combined,cross,mean_within_fold_auc,-0.01041666666666663,-0.03125,0.01041666666666663
5,mlp,combined,cross,mean_within_fold_auc,0.0,-0.02083333333333337,0.02083333333333337
6,mlp,combined,cross,mean_within_fold_auc,-0.005208333333333259,-0.02604166666666674,0.015625
7,mlp,combined,cross,mean_within_fold_auc,0.00520833333333337,-0.03125,0.04166666666666663
8,mlp,combined,cross,mean_within_fold_auc,-0.03645833333333326,-0.0625,-0.01041666666666663
9,mlp,combined,cross,mean_within_fold_auc,0.01041666666666674,-0.02604166666666663,0.046875
10,mlp,combined,cross,mean_within_fold_auc,0.00520833333333337,-0.03125,0.046875
11,mlp,combined,cross,mean_within_fold_auc,0.0,-0.03645833333333337,0.04166666666666663
12,mlp,combined,cross,mean_within_fold_auc,0.04166666666666663,-0.00520833333333337,0.08854166666666663
13,mlp,combined,cross,mean_within_fold_auc,0.00520833333333337,-0.046875,0.0625
14,mlp,combined,cross,mean_within_fold_auc,-0.11979166666666674,-0.17708333333333337,-0.0625
15,mlp,combined,cross,mean_within_fold_auc,-0.03125,-0.08333333333333326,0.02083333333333326
16,mlp,combined,cross,mean_within_fold_auc,-0.01041666666666663,-0.05208333333333337,0.03125
17,mlp,combined,cross,mean_within_fold_auc,0.02083333333333326,-0.02604166666666674,0.07291666666666663
18,mlp,combined,cross,mean_within_fold_auc,-0.02604166666666663,-0.078125,0.02604166666666663
19,mlp,combined,cross,mean_within_fold_auc,0.0,-0.046875,0.046875
20,mlp,combined,cross,mean_within_fold_auc,0.0,-0.05208333333333337,0.05729166666666674
21,mlp,combined,cross,mean_within_fold_auc,0.01041666666666663,-0.03125,0.05208333333333337
22,mlp,combined,cross,mean_within_fold_auc,0.015625,-0.02604166666666663,0.05729166666666663
23,mlp,combined,cross,mean_within_fold_auc,0.015625,-0.015625,0.05208333333333337
0,attention,combined,cross,pooled_roc_auc,0.4185112847222222,0.36805284288194445,0.4625678168402777
1,attention,combined,cross,pooled_roc_auc,-0.12131076388888895,-0.18077256944444442,-0.05142957899305567
2,attention,combined,cross,pooled_roc_auc,-0.0361328125,-0.09743923611111116,0.020944552951388862
3,attention,combined,cross,pooled_roc_auc,0.00542534722222221,-0.00520833333333337,0.01573350694444442
4,attention,combined,cross,pooled_roc_auc,0.03765190972222221,0.01877170138888895,0.05913899739583328
5,attention,combined,cross,pooled_roc_auc,0.01236979166666663,0.005533854166666741,0.01920572916666674
6,attention,combined,cross,pooled_roc_auc,-0.12684461805555547,-0.17263726128472226,-0.0789903428819444
7,attention,combined,cross,pooled_roc_auc,0.01453993055555547,-0.032337782118055526,0.05675184461805549
8,attention,combined,cross,pooled_roc_auc,0.05707465277777779,0.016490342881944474,0.10340711805555558
9,attention,combined,cross,pooled_roc_auc,0.02495659722222221,-0.019099934895833316,0.06629774305555558
10,attention,combined,cross,pooled_roc_auc,-0.07584635416666663,-0.13259548611111105,-0.02159288194444442
11,attention,combined,cross,pooled_roc_auc,0.001953125,-0.02745225694444442,0.02615017361111116
12,attention,combined,cross,pooled_roc_auc,0.0020616319444444198,-0.016061740451388896,0.01898871527777779
13,attention,combined,cross,pooled_roc_auc,-0.01529947916666663,-0.03439670138888895,0.0027126736111111605
14,attention,combined,cross,pooled_roc_auc,-0.0041232638888888395,-0.027997504340277847,0.02018229166666663
15,attention,combined,cross,pooled_roc_auc,0.0068359375,-0.004665798611111049,0.01942274305555558
16,attention,combined,cross,pooled_roc_auc,-0.0068359375,-0.02951388888888895,0.01519097222222221
17,attention,combined,cross,pooled_roc_auc,-0.0010850694444445308,-0.026586914062500057,0.02256944444444442
18,attention,combined,cross,pooled_roc_auc,-0.01182725694444442,-0.03059895833333337,0.0050998263888888395
19,attention,combined,cross,pooled_roc_auc,0.01280381944444442,-0.005859375,0.03255208333333326
20,attention,combined,cross,pooled_roc_auc,-0.0037977430555555802,-0.02712673611111105,0.01421440972222221
21,attention,combined,cross,pooled_roc_auc,-0.01150173611111105,-0.0263671875,0.0009765625
22,attention,combined,cross,pooled_roc_auc,0.01497395833333326,-0.012261284722222212,0.04557291666666663
23,attention,combined,cross,pooled_roc_auc,-0.005099826388888951,-0.0234375,0.015624999999999946
0,mlp,combined,cross,pooled_roc_auc,-0.0031467013888888395,-0.025284830729166687,0.014756944444444423
1,mlp,combined,cross,pooled_roc_auc,-0.00553385416666663,-0.013671875,0.0028211805555555802
2,mlp,combined,cross,pooled_roc_auc,-0.03559027777777779,-0.05013020833333326,-0.02029079861111116
3,mlp,combined,cross,pooled_roc_auc,-0.03461371527777779,-0.05740017361111116,-0.014322916666666737
4,mlp,combined,cross,pooled_roc_auc,0.01161024305555558,0.0020616319444444198,0.0205078125
5,mlp,combined,cross,pooled_roc_auc,-0.013671875,-0.024956597222222213,-0.0029296875
6,mlp,combined,cross,pooled_roc_auc,-0.00542534722222221,-0.01291232638888895,0.0015190972222222099
7,mlp,combined,cross,pooled_roc_auc,-0.02083333333333326,-0.03645833333333326,-0.0020616319444444198
8,mlp,combined,cross,pooled_roc_auc,-0.04817708333333337,-0.0830078125,-0.01584201388888895
9,mlp,combined,cross,pooled_roc_auc,0.01475694444444442,-0.01128472222222221,0.04156087239583328
10,mlp,combined,cross,pooled_roc_auc,0.0016276041666666297,-0.01052517361111116,0.014651150173611072
11,mlp,combined,cross,pooled_roc_auc,0.00824652777777779,-0.005862087673611108,0.02473958333333337
12,mlp,combined,cross,pooled_roc_auc,0.0046657986111111605,-0.01215277777777779,0.02202690972222221
13,mlp,combined,cross,pooled_roc_auc,0.0017361111111110494,-0.009765625,0.013671875
14,mlp,combined,cross,pooled_roc_auc,-0.02365451388888895,-0.04188368055555547,-0.00944010416666663
15,mlp,combined,cross,pooled_roc_auc,-0.01193576388888884,-0.02365451388888884,0.0022786458333333703
16,mlp,combined,cross,pooled_roc_auc,0.0018446180555555802,-0.00846354166666663,0.01215277777777779
17,mlp,combined,cross,pooled_roc_auc,0.0205078125,0.005208333333333259,0.03461371527777779
18,mlp,combined,cross,pooled_roc_auc,0.0007595486111111605,-0.01985677083333337,0.02311469184027781
19,mlp,combined,cross,pooled_roc_auc,-0.02799479166666663,-0.055666775173611106,-0.004557291666666738
20,mlp,combined,cross,pooled_roc_auc,0.01009114583333326,-0.0018446180555555802,0.02029079861111105
21,mlp,combined,cross,pooled_roc_auc,0.0013020833333333703,-0.00868055555555547,0.01095920138888895
22,mlp,combined,cross,pooled_roc_auc,0.006510416666666741,-0.012046983506944478,0.02376302083333337
23,mlp,combined,cross,pooled_roc_auc,-0.0013020833333333703,-0.01453993055555558,0.01334635416666663
0,attention,combined,cross,accuracy,0.33333333333333337,0.27604166666666663,0.390625
1,attention,combined,cross,accuracy,-0.15625,-0.21354166666666663,-0.09375
2,attention,combined,cross,accuracy,-0.140625,-0.19270833333333337,-0.08854166666666663
3,attention,combined,cross,accuracy,-0.015625,-0.03125,0.0
4,attention,combined,cross,accuracy,-0.015625,-0.03645833333333337,0.00520833333333337
5,attention,combined,cross,accuracy,0.0,0.0,0.0
6,attention,combined,cross,accuracy,-0.03645833333333337,-0.07291666666666669,0.0
7,attention,combined,cross,accuracy,0.03645833333333337,-0.01041666666666663,0.08333333333333331
8,attention,combined,cross,accuracy,-0.01041666666666663,-0.06770833333333337,0.04166666666666674
9,attention,combined,cross,accuracy,0.046875,-0.00520833333333337,0.09895833333333337
10,attention,combined,cross,accuracy,-0.11458333333333337,-0.19270833333333337,-0.04166666666666663
11,attention,combined,cross,accuracy,0.015625,-0.02083333333333337,0.052083333333333315
12,attention,combined,cross,accuracy,0.0,-0.02604166666666663,0.02604166666666663
13,attention,combined,cross,accuracy,-0.01041666666666674,-0.03645833333333337,0.015625
14,attention,combined,cross,accuracy,0.02083333333333337,-0.03125,0.07291666666666669
15,attention,combined,cross,accuracy,0.01041666666666674,-0.02604166666666663,0.046875
16,attention,combined,cross,accuracy,-0.01041666666666663,-0.05729166666666663,0.03645833333333326
17,attention,combined,cross,accuracy,0.00520833333333337,-0.02604166666666663,0.03645833333333337
18,attention,combined,cross,accuracy,-0.00520833333333337,-0.02083333333333337,0.010416666666666685
19,attention,combined,cross,accuracy,0.02083333333333337,-0.03645833333333337,0.078125
20,attention,combined,cross,accuracy,0.00520833333333337,-0.010416666666666685,0.02083333333333337
21,attention,combined,cross,accuracy,0.00520833333333337,-0.031250000000000056,0.046874999999999944
22,attention,combined,cross,accuracy,-0.020833333333333315,-0.057291666666666685,0.015625
23,attention,combined,cross,accuracy,-0.015625,-0.031250000000000056,0.0
0,mlp,combined,cross,accuracy,0.02604166666666663,-0.00520833333333337,0.05729166666666663
1,mlp,combined,cross,accuracy,-0.00520833333333337,-0.02083333333333337,0.01041666666666674
2,mlp,combined,cross,accuracy,0.00520833333333337,-0.01041666666666674,0.02604166666666663
3,mlp,combined,cross,accuracy,0.015625,-0.00520833333333337,0.03645833333333337
4,mlp,combined,cross,accuracy,0.015625,0.0,0.04166666666666663
5,mlp,combined,cross,accuracy,-0.01041666666666663,-0.03645833333333337,0.01041666666666674
6,mlp,combined,cross,accuracy,0.0,-0.015625,0.015625
7,mlp,combined,cross,accuracy,0.02083333333333326,-0.02083333333333326,0.0625
8,mlp,combined,cross,accuracy,-0.00520833333333337,-0.0625,0.05729166666666663
9,mlp,combined,cross,accuracy,0.02604166666666674,-0.02604166666666663,0.07291666666666674
10,mlp,combined,cross,accuracy,0.0,-0.015625,0.015625
11,mlp,combined,cross,accuracy,0.00520833333333337,-0.036458333333333315,0.046875
12,mlp,combined,cross,accuracy,0.015625,-0.02604166666666663,0.05729166666666663
13,mlp,combined,cross,accuracy,-0.03125,-0.08854166666666663,0.02083333333333337
14,mlp,combined,cross,accuracy,-0.02083333333333337,-0.046875,0.00520833333333337
15,mlp,combined,cross,accuracy,0.01041666666666663,-0.015625,0.04166666666666663
16,mlp,combined,cross,accuracy,-0.00520833333333337,-0.02604166666666663,0.01041666666666674
17,mlp,combined,cross,accuracy,-0.015625,-0.03645833333333337,0.00520833333333337
18,mlp,combined,cross,accuracy,0.02604166666666663,-0.010416666666666685,0.0625
19,mlp,combined,cross,accuracy,-0.057291666666666685,-0.10416666666666663,-0.010416666666666685
20,mlp,combined,cross,accuracy,0.005208333333333315,0.0,0.015625
21,mlp,combined,cross,accuracy,0.005208333333333259,0.0,0.015625
22,mlp,combined,cross,accuracy,0.0,-0.015625,0.015625
23,mlp,combined,cross,accuracy,0.031250000000000056,0.010416666666666685,0.062499999999999944
0,attention,combined,gap,mean_within_fold_auc,-0.01041666666666663,-0.06770833333333326,0.046875
1,attention,combined,gap,mean_within_fold_auc,-0.07291666666666663,-0.17708333333333326,0.01562500000000011
2,attention,combined,gap,mean_within_fold_auc,0.01041666666666663,-0.06249999999999989,0.08333333333333348
3,attention,combined,gap,mean_within_fold_auc,0.02604166666666663,-0.005208333333333259,0.05729166666666674
4,attention,combined,gap,mean_within_fold_auc,-0.03125,-0.06770833333333337,0.005208333333333262
5,attention,combined,gap,mean_within_fold_auc,-0.015625,-0.03645833333333337,0.00520833333333337
6,attention,combined,gap,mean_within_fold_auc,0.02604166666666674,-0.04687500000000011,0.09895833333333337
7,attention,combined,gap,mean_within_fold_auc,0.015625,-0.11979166666666663,0.15104166666666663
8,attention,combined,gap,mean_within_fold_auc,-0.04166666666666663,-0.109375,0.015755208333331546
9,attention,combined,gap,mean_within_fold_auc,-0.01041666666666663,-0.07291666666666663,0.0625
10,attention,combined,gap,mean_within_fold_auc,0.04166666666666663,-0.046875,0.13541666666666663
11,attention,combined,gap,mean_within_fold_auc,0.10937500000000011,0.0,0.22916666666666663
12,attention,combined,gap,mean_within_fold_auc,-0.05729166666666663,-0.11458333333333337,-0.005208333333333259
13,attention,combined,gap,mean_within_fold_auc,0.02083333333333337,-0.05208333333333348,0.09375
14,attention,combined,gap,mean_within_fold_auc,-0.07291666666666663,-0.17708333333333326,0.03645833333333326
15,attention,combined,gap,mean_within_fold_auc,-0.04687500000000011,-0.09375,0.00520833333333337
16,attention,combined,gap,mean_within_fold_auc,0.03125000000000011,-0.03645833333333326,0.09375
17,attention,combined,gap,mean_within_fold_auc,-0.015625,-0.09895833333333337,0.06770833333333337
18,attention,combined,gap,mean_within_fold_auc,0.02604166666666663,-0.02604166666666663,0.07291666666666663
19,attention,combined,gap,mean_within_fold_auc,0.00520833333333337,-0.03645833333333337,0.046875
20,attention,combined,gap,mean_within_fold_auc,-0.00520833333333337,-0.04166666666666674,0.03645833333333326
21,attention,combined,gap,mean_within_fold_auc,0.015624999999999889,-0.05729166666666652,0.08854166666666663
22,attention,combined,gap,mean_within_fold_auc,0.02083333333333326,-0.03645833333333337,0.07812500000000011
23,attention,combined,gap,mean_within_fold_auc,-0.015625,-0.04687500000000011,0.015625
0,mlp,combined,gap,mean_within_fold_auc,0.02083333333333326,-0.03124999999999989,0.078125
1,mlp,combined,gap,mean_within_fold_auc,0.0,-0.03125,0.03645833333333337
2,mlp,combined,gap,mean_within_fold_auc,0.015625,-0.00520833333333337,0.03645833333333337
3,mlp,combined,gap,mean_within_fold_auc,0.01562500000000011,-0.01562500000000011,0.046875
4,mlp,combined,gap,mean_within_fold_auc,0.005208333333333259,-0.02083333333333337,0.03125
5,mlp,combined,gap,mean_within_fold_auc,0.02604166666666663,-0.015625,0.07291666666666674
6,mlp,combined,gap,mean_within_fold_auc,0.02604166666666663,-0.00520833333333337,0.05729166666666674
7,mlp,combined,gap,mean_within_fold_auc,-0.015625,-0.05729166666666674,0.03125
8,mlp,combined,gap,mean_within_fold_auc,0.04166666666666663,0.01041666666666674,0.07291666666666674
9,mlp,combined,gap,mean_within_fold_auc,0.0,-0.04166666666666663,0.03645833333333337
10,mlp,combined,gap,mean_within_fold_auc,-0.02083333333333337,-0.06770833333333337,0.02604166666666674
11,mlp,combined,gap,mean_within_fold_auc,-0.02083333333333337,-0.06770833333333337,0.02604166666666663
12,mlp,combined,gap,mean_within_fold_auc,-0.06770833333333337,-0.125,-0.01041666666666674
13,mlp,combined,gap,mean_within_fold_auc,0.02083333333333326,-0.046875,0.08854166666666663
14,mlp,combined,gap,mean_within_fold_auc,0.09895833333333337,0.03645833333333326,0.16666666666666657
15,mlp,combined,gap,mean_within_fold_auc,0.015625,-0.05208333333333326,0.08333333333333337
16,mlp,combined,gap,mean_within_fold_auc,0.005208333333333259,-0.05208333333333326,0.05729166666666674
17,mlp,combined,gap,mean_within_fold_auc,-0.015624999999999889,-0.07291666666666663,0.03645833333333337
18,mlp,combined,gap,mean_within_fold_auc,0.02604166666666663,-0.02083333333333337,0.078125
19,mlp,combined,gap,mean_within_fold_auc,0.02083333333333337,-0.03645833333333326,0.078125
20,mlp,combined,gap,mean_within_fold_auc,-0.01041666666666663,-0.08333333333333337,0.05729166666666663
21,mlp,combined,gap,mean_within_fold_auc,-0.005208333333333259,-0.04166666666666674,0.03645833333333326
22,mlp,combined,gap,mean_within_fold_auc,-0.005208333333333259,-0.04166666666666663,0.03125
23,mlp,combined,gap,mean_within_fold_auc,-0.02604166666666663,-0.07291666666666663,0.01041666666666663
0,attention,combined,gap,pooled_roc_auc,-0.001953125,-0.03396267361111116,0.026041666666666633
1,attention,combined,gap,pooled_roc_auc,-0.02484809027777779,-0.09526909722222221,0.04286024305555547
2,attention,combined,gap,pooled_roc_auc,0.03233506944444442,-0.019099934895833316,0.08506944444444442
3,attention,combined,gap,pooled_roc_auc,-0.00726996527777779,-0.01888020833333337,0.0048828125
4,attention,combined,gap,pooled_roc_auc,-0.03059895833333337,-0.05805121527777779,-0.00444878472222221
5,attention,combined,gap,pooled_roc_auc,-0.0050998263888888395,-0.01215277777777779,0.0009765625000000028
6,attention,combined,gap,pooled_roc_auc,0.10492621527777779,0.04210069444444442,0.16341417100694455
7,attention,combined,gap,pooled_roc_auc,-0.07497829861111105,-0.15353732638888895,0.0055365668402777
8,attention,combined,gap,pooled_roc_auc,-0.04470486111111116,-0.095703125,0.0007595486111111605
9,attention,combined,gap,pooled_roc_auc,-0.02821180555555558,-0.07628038194444442,0.020399305555555584
10,attention,combined,gap,pooled_roc_auc,0.09646267361111116,0.03699815538194447,0.15863715277777768
11,attention,combined,gap,pooled_roc_auc,0.0341796875,-0.01779513888888895,0.09885253906250002
12,attention,combined,gap,pooled_roc_auc,-0.01605902777777779,-0.04296875,0.00900607638888895
13,attention,combined,gap,pooled_roc_auc,0.01063368055555558,-0.020076497395833427,0.04253743489583328
14,attention,combined,gap,pooled_roc_auc,-0.05403645833333337,-0.10829264322916668,-0.001841905381944401
15,attention,combined,gap,pooled_roc_auc,-0.02029079861111116,-0.04090711805555547,-0.00249565972222221
16,attention,combined,gap,pooled_roc_auc,0.04654947916666663,0.005748155381944364,0.08376736111111116
17,attention,combined,gap,pooled_roc_auc,-0.005750868055555469,-0.04796006944444442,0.037977430555555476
18,attention,combined,gap,pooled_roc_auc,0.01671006944444442,-0.00553385416666663,0.04025607638888895
19,attention,combined,gap,pooled_roc_auc,-0.01898871527777779,-0.03786892361111116,0.0008680555555555802
20,attention,combined,gap,pooled_roc_auc,0.0037977430555555802,-0.013346354166666633,0.02170138888888895
21,attention,combined,gap,pooled_roc_auc,0.03276909722222221,0.007052951388888951,0.05750868055555558
22,attention,combined,gap,pooled_roc_auc,0.009331597222222321,-0.029191080729166687,0.044921874999999896
23,attention,combined,gap,pooled_roc_auc,0.0017361111111111605,-0.02278645833333348,0.02463107638888895
0,mlp,combined,gap,pooled_roc_auc,-0.01410590277777779,-0.03190104166666674,0.004340277777777901
1,mlp,combined,gap,pooled_roc_auc,0.01399739583333337,0.00238715277777779,0.026367187500000003
2,mlp,combined,gap,pooled_roc_auc,0.03255208333333337,0.01638454861111116,0.0478515625
3,mlp,combined,gap,pooled_roc_auc,0.03363715277777779,0.00802951388888884,0.05696614583333337
4,mlp,combined,gap,pooled_roc_auc,-0.00954861111111105,-0.02029079861111105,0.0036892361111111605
5,mlp,combined,gap,pooled_roc_auc,0.01996527777777768,0.009762912326388786,0.03244357638888895
6,mlp,combined,gap,pooled_roc_auc,0.00944010416666663,-0.0029296875000000026,0.02278645833333348
7,mlp,combined,gap,pooled_roc_auc,0.01009114583333326,-0.01388888888888895,0.03157823350694444
8,mlp,combined,gap,pooled_roc_auc,0.0434027777777779,0.01236979166666674,0.07823350694444453
9,mlp,combined,gap,pooled_roc_auc,-0.01106770833333337,-0.03645833333333326,0.01508246527777779
10,mlp,combined,gap,pooled_roc_auc,0.0005425347222222099,-0.01508246527777779,0.014976671006944546
11,mlp,combined,gap,pooled_roc_auc,-0.0004340277777777901,-0.019099934895833427,0.01605902777777779
12,mlp,combined,gap,pooled_roc_auc,-0.01312934027777779,-0.04199490017361122,0.01367458767361118
13,mlp,combined,gap,pooled_roc_auc,0.0007595486111111605,-0.018120659722222102,0.02007378472222232
14,mlp,combined,gap,pooled_roc_auc,0.01009114583333337,-0.01692708333333326,0.04079861111111105
15,mlp,combined,gap,pooled_roc_auc,0.0006510416666666297,-0.02365451388888895,0.023223198784722232
16,mlp,combined,gap,pooled_roc_auc,-0.0020616319444444198,-0.019208441840277847,0.0146484375
17,mlp,combined,gap,pooled_roc_auc,-0.02332899305555558,-0.04210069444444442,-0.0027099609374999813
18,mlp,combined,gap,pooled_roc_auc,0.00499131944444442,-0.021592881944444312,0.02810329861111105
19,mlp,combined,gap,pooled_roc_auc,0.029296875,-0.00032552083333337034,0.0625
20,mlp,combined,gap,pooled_roc_auc,-0.02170138888888884,-0.03884819878472227,-0.00423177083333337
21,mlp,combined,gap,pooled_roc_auc,-0.004123263888888951,-0.01746961805555558,0.009765624999999889
22,mlp,combined,gap,pooled_roc_auc,-0.0046657986111111605,-0.02745225694444442,0.01953125
23,mlp,combined,gap,pooled_roc_auc,-0.0035807291666666297,-0.01985677083333337,0.011938476562500019
0,attention,combined,gap,accuracy,0.015625,-0.04166666666666663,0.07291666666666663
